Unnamed: 0,question,subject,choices,answer
22,"What is the precise legal definition of the crime of assault, including its essential elements?",professional_law,"['Assault is an intentional act that causes physical harm to another person, requiring physical contact.', 'Assault is an intentional act by one person that creates an apprehension in another of an imminent harmful or offensive contact.', 'Assault is a negligent act that results in unintentional harm to another person.', 'Assault is a reckless act where the perpetrator may or may not intend to cause harm, but harm is caused nonetheless.']",1
23,What is the precise legal definition of 'negligence' in tort law?,professional_law,"['A failure to exercise the care that a reasonably prudent person would exercise in like circumstances, resulting in physical harm.', 'The intentional infliction of emotional distress upon another person without causing physical harm.', 'A breach of duty that directly causes personal injury or property damage, irrespective of the level of care exercised.', 'The failure to exercise the degree of care that someone of ordinary prudence would have exercised in the same situation, which directly causes harm to another.']",3
24,What is the legal definition and requirement for the defense of intoxication in criminal law regarding the formation of specific intent?,professional_law,"['Intoxication can be used as a defense in any crime if the defendant was under the influence of alcohol or drugs at the time of the crime.', 'Intoxication can be used as a defense only if it can be proven that the defendant was involuntarily intoxicated and had no control over their actions.', 'Intoxication can be used as a defense for specific intent crimes if it can be proven that the defendant was so intoxicated that they were incapable of forming the specific intent required for the crime.', 'Intoxication is never a valid defense in criminal law, regardless of the level of intoxication or the nature of the crime.']",2
25,What is the formal legal standard that a court applies when considering a renewed motion for judgment as a matter of law under the Federal Rules of Civil Procedure?,professional_law,"[""The court must determine whether there is any evidence supporting the non-moving party's case, regardless of its sufficiency."", 'The court should only grant the motion if the evidence, viewed in the light most favorable to the non-moving party, points so strongly and overwhelmingly in favor of the moving party that reasonable jurors could not arrive at a contrary conclusion.', 'The court must reweigh the evidence and make its own determination of the credibility of the witnesses.', 'The court should grant the motion if it finds that the non-moving party has failed to prove their case by a preponderance of the evidence.']",1
26,"What is the complete definition of the 'mailbox rule' in contract law, including any exceptions?",professional_law,"['The mailbox rule states that an acceptance of an offer is effective upon dispatch, not when it is received, with exceptions for option contracts and improper dispatch.', 'The mailbox rule states that an acceptance of an offer is effective only when it is received by the offeror, with exceptions for email communications.', 'The mailbox rule allows that offers are revocable until acceptance is received by the offeror, with no exceptions.', 'The mailbox rule states that an acceptance is only effective once the offeror has acknowledged receipt, with exceptions for verbal contracts.']",0
27,What is the legal definition and scope of hearsay evidence in the context of a trial?,professional_law,"['Hearsay evidence is an out-of-court statement introduced to prove the truth of the matter asserted, and is generally inadmissible unless an exception applies.', 'Hearsay evidence is any statement made in court by a witness who did not personally observe the event in question.', 'Hearsay evidence includes only written statements that are not authenticated by the original author.', 'Hearsay evidence is an in-court statement made by a witness about events they did not witness firsthand.']",0
28,What is the universal donor blood type that can be safely transfused to patients of any blood type?,professional_law,"['AB-positive', 'O-positive', 'O-negative', 'A-negative']",2
29,"What is the legal definition of negligent homicide, including the standard of care and intent required?",professional_law,"['Negligent homicide is a criminal charge brought when a person causes the death of another through reckless disregard for human life with malice aforethought.', 'Negligent homicide occurs when a person unintentionally causes the death of another due to a failure to exercise reasonable care, without intent to kill.', 'Negligent homicide is a charge applied when a person intentionally causes the death of another but claims it was an accident.', 'Negligent homicide is a civil offense that involves causing injury but not death, due to negligence.']",1
30,What is the legal definition and main characteristics of a 'life estate' in property law?,professional_law,"['A life estate is an interest in real property that lasts for the lifetime of a specific individual, after which the property reverts to the original owner or another designated person.', ""A life estate is a permanent interest in real property that can be inherited by the life tenant's heirs."", 'A life estate grants the life tenant full ownership rights, including the right to sell or bequeath the property.', 'A life estate is a temporary lease agreement that lasts for the lifetime of the tenant.']",0
31,"What is the legal principle of adverse possession, including the core elements that must be proven to establish a claim?",professional_law,"['Adverse possession requires the claimant to use the land openly, notoriously, exclusively, and in a hostile manner for a statutory period.', 'Adverse possession allows for ownership transfer if the claimant uses the land with permission from the original owner for a statutory period.', 'Adverse possession involves purchasing the land from the original owner and using it openly for a statutory period.', 'Adverse possession requires the claimant to have paid taxes on the land for at least ten years, regardless of usage.']",0
32,What is the primary principle established by the First Amendment of the United States Constitution concerning freedom of speech?,professional_law,"['The First Amendment prohibits the federal government from restricting free speech, but allows states to impose restrictions.', 'The First Amendment guarantees absolute freedom of speech without any limitations or exceptions.', 'The First Amendment prohibits Congress from making any law that abridges the freedom of speech, but this protection does not extend to actions that violate laws of general applicability like littering ordinances.', 'The First Amendment guarantees freedom of speech but limits it to political speech only, excluding commercial or obscene speech.']",2
33,What is the fundamental principle of the separation of powers in the U.S. Constitution?,professional_law,"['The principle that all legislative powers are vested in the President of the United States.', 'The principle that the legislative, executive, and judicial powers are separated into distinct branches to prevent the concentration of power.', 'The principle that Congress has both executive and legislative powers, while the judiciary has limited power.', 'The principle that the executive branch has the sole authority to enact laws and the judicial branch can only interpret them.']",1
34,"What is the definition of an executory contract in contract law, including its key characteristics and implications?",professional_law,"['An executory contract is a formal agreement where both parties have completely performed their obligations.', 'An executory contract is an informal agreement that does not require any future performance by either party.', 'An executory contract is a contract in which some future performance remains due to some or all parties involved, characterized by ongoing obligations.', 'An executory contract is a legal agreement that is void if not performed immediately after formation.']",2
35,"What is the legal doctrine that allows parties to modify the terms of a contract without consideration if unforeseen circumstances arise, preventing one party from fulfilling their contractual obligations?",professional_law,"['Promissory Estoppel', 'Impossibility of Performance', 'Frustration of Purpose', 'Commercial Impracticability']",3
36,What is the precise legal definition of 'mens rea' in criminal law?,professional_law,"['Mens rea refers to the physical act of committing a crime.', 'Mens rea is the mental state of intent to commit a crime, indicating culpability.', 'Mens rea is the defense used when a defendant claims they were not aware of their actions.', ""Mens rea is a legal term for a defendant's ignorance of the law.""]",1
37,"What is the legal doctrine that generally requires a property owner to protect against known hazards and dangerous conditions for trespassers, especially when the owner knows that children frequently trespass?",professional_law,"['Attractive Nuisance Doctrine', 'Res Ipsa Loquitur', 'Contributory Negligence', 'Strict Liability']",0
38,What is the precise legal definition of a discharged debt in the context of bankruptcy law?,professional_law,"['A discharged debt is one where the debtor is still legally obligated to pay the creditor, but the creditor is unable to enforce the debt through legal means.', 'A discharged debt is a debt that has been forgiven, meaning the creditor cannot take any legal action to recover the amount owed, and the debtor is no longer under any legal obligation to pay.', ""A discharged debt is a temporary suspension of the debtor's obligation to pay, which can be reinstated if the debtor agrees to new payment terms."", 'A discharged debt is a debt that has been reduced by a bankruptcy court to a manageable amount, which the debtor must pay over a specific time period.']",1
39,What is the legal definition and implication of 'fee simple' ownership in real property law?,professional_law,"['Fee simple ownership refers to a temporary interest in real property, where the owner has limited rights until the property reverts to the original owner after a specified period.', 'Fee simple ownership grants the owner complete control over the property, including the rights to lease, sell, or bequeath it, and is subject to no restrictions.', 'Fee simple ownership is the most extensive interest in real property, granting the owner absolute ownership rights subject only to government powers such as taxation, eminent domain, police power, and escheat.', 'Fee simple ownership allows the owner to use the property for specific purposes only, as dictated by local zoning laws.']",2
40,What is the precise legal definition of a private nuisance in the context of property law?,professional_law,"[""An unreasonable, unwarranted, or unlawful use of one's property that substantially interferes with the enjoyment or use of another individual's property."", ""Any use of one's property that causes physical damage to another individual's property."", ""Any use of one's property that is disliked by the adjacent property owners."", 'A lawful use of property that results in minor inconveniences to others.']",0
41,What is the specific clause in the United States Constitution that protects the right to the free exercise of religion?,professional_law,"['The Establishment Clause of the First Amendment', 'The Free Exercise Clause of the First Amendment', 'The Due Process Clause of the Fourteenth Amendment', 'The Equal Protection Clause of the Fourteenth Amendment']",1
42,What is the primary legal doctrine that governs the admissibility of evidence obtained through eavesdropping without a warrant in the United States?,professional_law,"['The Plain View Doctrine', 'The Exclusionary Rule', 'The Doctrine of Stare Decisis', 'The Double Jeopardy Clause']",1
43,"What is the legal definition of 'duty to rescue' under common law, including the conditions under which it is typically applicable?",professional_law,"[""Duty to rescue is an obligation to intervene in any situation where another person is in danger, regardless of the rescuer's relationship to the victim."", 'Duty to rescue is a legal obligation in common law that requires an individual to provide assistance only if they were directly involved in causing the situation or have a specific relationship with the victim.', 'Duty to rescue applies universally under common law, requiring any bystander to assist in all emergencies without exception.', 'Duty to rescue is a mandatory requirement under common law for any individual to report an accident they have witnessed, regardless of their involvement.']",1
44,What is the legal principle that determines whether an offer is still valid after a counteroffer has been made in contract law?,professional_law,"['The original offer is automatically terminated once a counteroffer is made.', 'A counteroffer has no effect on the original offer, which remains open for acceptance.', 'A counteroffer is considered as a rejection of the original offer, which cannot be accepted thereafter.', 'The original offer remains valid even after a counteroffer, unless explicitly revoked by the offeror.']",2
45,What is the precise legal definition of a 'contingent remainder' in property law?,professional_law,"['A contingent remainder is a future interest in property that is certain to become possessory upon the expiration of a prior estate.', 'A contingent remainder is a future interest in property that will only become possessory if a specific condition is met before or upon the expiration of a prior estate.', 'A contingent remainder is an interest in property that allows the holder to take possession immediately upon the creation of the interest.', 'A contingent remainder is a present interest in property that is subject to complete divestment upon the occurrence of a specified event.']",1
46,What are the essential elements that constitute the crime of robbery under common law?,professional_law,"['The taking and carrying away of personal property of another with intent to permanently deprive the owner of it, accomplished by means of force or fear.', 'The taking of property from another person with the intent to temporarily use it, regardless of force or fear.', ""The mere possession of someone else's property with intent to return it after a short period."", ""The taking and carrying away of someone's property without the use of force or fear, but with the intent to permanently deprive them of it.""]",0
47,What is the primary legal principle that determines whether a city ordinance regulating public demonstrations is constitutional under the First Amendment?,professional_law,"['The ordinance must be content-neutral, serve a significant governmental interest, and leave open ample alternative channels for communication.', 'The ordinance must explicitly limit the number of demonstrators allowed to assemble in public spaces.', 'The ordinance must prioritize the safety of police officers over the rights of demonstrators.', 'The ordinance must require all public demonstrations to be pre-approved by a city council vote.']",0
48,What is the legal doctrine that addresses the liability for damage caused to adjoining land due to excavation?,professional_law,"['Doctrine of Adverse Possession', 'Doctrine of Lateral Support', 'Doctrine of Easement by Necessity', 'Doctrine of Absolute Ownership']",1
49,What specific criteria must be met for the police chief to legally deny a permit application under city ordinance 172?,professional_law,"['The meeting would create serious traffic congestion, interfere with public enjoyment of the park, or speakers would advocate the commission of crime.', 'The meeting would be attended by more than 25 demonstrators and incite protestors to violence.', 'The application is submitted less than a week before the planned event, or the applicant has a criminal record.', 'The event would result in noise complaints from nearby residents or require extra police presence.']",0
50,What is the definition of 'moral relativism' in the context of ethical philosophy?,moral_scenarios,"['Moral relativism is the belief that there are universal moral truths applicable to all people, regardless of culture or personal beliefs.', 'Moral relativism is the theory that moral standards are not objective but are shaped by cultural, societal, and personal circumstances.', 'Moral relativism is the idea that individuals should always act based on the greatest good for the greatest number.', 'Moral relativism is the belief that moral truths are dictated by religious texts and divine command.']",1
51,What is the definition of morality according to the Oxford English Dictionary?,moral_scenarios,"['Morality is a system of values and principles of conduct that distinguishes between right and wrong actions, often based on cultural or religious beliefs.', 'Morality is a subjective perception of goodness that varies from person to person and does not adhere to any universal standards.', 'Morality is the scientific study of human behavior and the consequences of actions on societal structures.', 'Morality is a set of laws enacted by governments to control the behavior of their citizens.']",0
52,What is the formal definition of 'ordinary moral standards' as understood in the context of societal norms in the United States?,moral_scenarios,"['Ordinary moral standards refer to a set of ethical principles universally accepted across all cultures and societies.', 'Ordinary moral standards are the basic moral beliefs and practices that are commonly accepted and followed by the majority of people within a specific society.', 'Ordinary moral standards are a codified set of laws that must be adhered to by all citizens in a society.', 'Ordinary moral standards are the ideals of personal virtue and character that are encouraged but not necessarily practiced by individuals.']",1
53,What is the definition of moral relativism as understood in contemporary ethical philosophy?,moral_scenarios,"['Moral relativism is the belief that there are universal moral truths applicable to all cultures.', 'Moral relativism claims that moral standards are culturally bound and can vary between societies.', 'Moral relativism posits that moral standards are dictated by religious texts and do not change.', 'Moral relativism argues that individual preferences determine what is morally right or wrong.']",1
54,"What is the definition of a moral standard, especially in the context of American society as of 2020?",moral_scenarios,"['A moral standard is a personal belief about what is right or wrong, independent of societal norms.', 'A moral standard is an unwritten rule or guideline that reflects the collective values and ethical principles of a society.', 'A moral standard is a legal requirement that dictates behavior in a society.', 'A moral standard is a religious mandate that all individuals in a society must follow.']",1
55,What is the precise definition of 'moral standards' as understood in the context of ordinary moral standards in the United States?,moral_scenarios,"['Moral standards are the absolute rules that are enforced by legal authorities in the United States.', 'Moral standards are the guidelines for behavior that are considered acceptable and appropriate by a majority of the population in a given cultural context.', 'Moral standards are the personal beliefs about right and wrong that are unique to each individual.', 'Moral standards are the religious doctrines that dictate the behavior of individuals within a specific faith community.']",1
56,What is the definition of 'ordinary moral standards' as understood in the context of US society in 2020?,moral_scenarios,"['Ordinary moral standards refer to the legal requirements set by the government that must be followed by all citizens.', 'Ordinary moral standards are the cultural norms and ethical expectations commonly accepted by the majority of people within a society.', 'Ordinary moral standards are the rules of etiquette that dictate formal conduct at social events.', 'Ordinary moral standards are the religious doctrines adhered to by specific groups within the society.']",1
57,What is the definition of a moral standard according to contemporary philosophical and sociological perspectives?,moral_scenarios,"['A moral standard is a set of laws established by a government to maintain order and justice within society.', 'A moral standard is a commonly accepted set of beliefs and practices about what is right and wrong, often influenced by cultural, religious, and social norms.', ""A moral standard is a personal set of beliefs that guide an individual's decisions based solely on their personal experiences."", 'A moral standard is a universal set of ethical rules that apply to all human beings regardless of cultural or social context.']",1
58,What is the formal definition of moral relativism as it pertains to cultural standards?,moral_scenarios,"['Moral relativism is the belief that moral judgments are universally valid across all cultures and times.', 'Moral relativism is the belief that moral judgments can be based on individual preferences and are not influenced by cultural norms.', 'Moral relativism is the belief that moral judgments are not universally valid but are instead based on cultural, societal, or individual standards.', 'Moral relativism is the belief that there are no moral standards, and all actions are inherently justified.']",2
59,What is the philosophical definition of 'moral wrong' according to contemporary ethics?,moral_scenarios,"['An action is morally wrong if it violates a universal law applicable to everyone without exception.', 'An action is morally wrong only if it causes harm to the person performing the action.', 'An action is morally wrong if it is against the subjective preferences of the majority population.', 'An action is morally wrong if it goes against the principles of fairness and justice universally recognized in a society.']",0
60,"What is the philosophical concept that defines actions as morally right or wrong based on universal principles, often associated with Immanuel Kant's moral philosophy?",moral_scenarios,"['Utilitarianism', 'Deontology', 'Relativism', 'Hedonism']",1
61,"What is the fundamental definition of moral relativism, particularly as it applies to cultural and societal standards?",moral_scenarios,"['Moral relativism is the belief that there is a universal moral code that applies to all people at all times.', 'Moral relativism asserts that moral standards are based on individual preferences and are subjective to personal opinions.', 'Moral relativism is the view that moral judgments and values are relative to specific cultural contexts and societal norms.', 'Moral relativism claims that moral truths are objective and independent of cultural or societal influences.']",2
62,What is the definition of ordinary moral standards in a contemporary socio-cultural context?,moral_scenarios,"['Ordinary moral standards are universal and unchanging principles that apply across all societies and cultures.', 'Ordinary moral standards are culturally and temporally specific norms and principles that most people in a society agree upon as guiding appropriate behavior.', 'Ordinary moral standards are legal principles that are enforced by the government through penalties and regulations.', 'Ordinary moral standards are individual beliefs that each person determines for themselves without any societal influence.']",1
63,What is the definition of 'moral standards' as commonly understood in the context of societal norms in the United States?,moral_scenarios,"['Moral standards are the absolute rules of behavior prescribed by religious institutions.', 'Moral standards are the subjective preferences of individuals that change frequently based on personal desires.', 'Moral standards are the principles concerning the distinction between right and wrong or good and bad behavior, generally accepted by a society or group.', 'Moral standards are the laws enacted by the government to regulate the behavior of individuals in society.']",2
64,What is the formal definition of 'morally wrong' as understood in the context of ordinary moral standards in the United States in 2020?,moral_scenarios,"['An action that violates societal norms and causes harm to others, often judged based on intent and consequence.', 'An action that is legally prohibited, regardless of societal norms or harm caused.', 'An action that solely contradicts religious teachings, without regard to societal norms.', 'An action that is considered unconventional but does not harm others or violate societal norms.']",0
65,What is the definition of moral standards as generally understood in the context of societal norms in the United States?,moral_scenarios,"['Moral standards refer to the universal principles that apply to all individuals regardless of culture or society.', 'Moral standards are the personal beliefs that an individual holds about what is right and wrong.', 'Moral standards are the generally accepted rules of conduct that society upholds as right and wrong, influencing behavior and decision-making.', 'Moral standards are the religious doctrines that dictate ethical behavior in a given community.']",2
66,What is the philosophical definition and key elements of 'moral wrong' according to ordinary moral standards in the United States as of 2020?,moral_scenarios,"[""A 'moral wrong' is an action that is legally prohibited and results in punishment by law."", ""A 'moral wrong' is an action that violates ethical principles, typically causing harm or unfairness, as judged by societal norms."", ""A 'moral wrong' is an action that goes against scientific facts and is often punished by the scientific community."", ""A 'moral wrong' is an action that is contrary to religious teachings and is always considered a sin.""]",1
67,What is the formal definition of moral relativism as understood in contemporary ethical philosophy?,moral_scenarios,"['Moral relativism is the belief that moral judgments are true or false only relative to some particular standpoint, such as a culture or historical period, and that no standpoint is uniquely privileged over all others.', 'Moral relativism is the belief that there are universal moral truths that apply to all people at all times, regardless of culture or personal beliefs.', 'Moral relativism is the idea that moral beliefs are entirely subjective and that individual opinions are the only valid basis for ethical decision-making.', 'Moral relativism holds that moral judgments are completely determined by religious doctrines and cannot be questioned.']",0
68,"What is the definition of moral relativism, particularly in the context of cultural and societal norms?",moral_scenarios,"['Moral relativism is the idea that one moral system is universally applicable to all societies regardless of cultural differences.', 'Moral relativism is the concept that moral judgments are valid only within the cultural context in which they are made, and there are no absolute standards.', 'Moral relativism is the belief that moral standards are the same across all societies and cultures.', 'Moral relativism suggests that moral truths are objective and can be discovered through logical reasoning.']",1
69,"What is the philosophical concept that refers to a set of principles or standards that distinguishes right from wrong actions according to societal norms, particularly in the context of the US in 2020?",moral_scenarios,"['Utilitarianism', 'Deontology', 'Moral relativism', 'Ethical standards']",3
70,What is the definition of moral relativism in the context of ethics?,moral_scenarios,"['Moral relativism is the belief that what is morally right or wrong depends on the specific traditions and customs of a society.', 'Moral relativism is the belief that there are universal moral truths that apply to all cultures and societies.', 'Moral relativism is the belief that moral truths are determined by individual preferences and emotions.', 'Moral relativism is the belief that moral actions are always determined by religious commandments.']",0
71,What is the definition of 'morally wrong' according to ordinary moral standards in the United States as of 2020?,moral_scenarios,"['An action is morally wrong if it violates legal standards, regardless of societal norms.', 'An action is considered morally wrong if it contradicts the prevailing ethical beliefs and values of the society at the time.', 'Morally wrong actions are those that are universally condemned by all cultures and societies.', 'An action is morally wrong if it goes against the personal beliefs of the individual performing it.']",1
72,What is the definition of 'ordinary moral standards' as understood in the context of cultural ethics within the United States as of 2020?,moral_scenarios,"['Ordinary moral standards refer to the ethical principles that are universally accepted across all cultures and societies without any variation.', 'Ordinary moral standards are a set of ethical guidelines that are typically accepted by the majority of a specific cultural group within a particular society at a given time.', 'Ordinary moral standards indicate the legal norms and regulations imposed by the government that define acceptable behavior.', 'Ordinary moral standards are personal moral principles that vary greatly between individuals and are not influenced by societal norms.']",1
