Unnamed: 0,question,subject,choices,answer
10,"A motorist who was injured in an accident sued the negligent other driver for his damages. The defense medical expert did an independent medical examination and reviewed all medical records. The expert testified that the accident did not cause the injuries because the medical records proved a long history of prior treatment for the same symptoms. The jury returned a verdict for the plaintiff but awarded only $10 in damages. On post-trial motions, the plaintiff argued that the expert's testimony was inadmissible hearsay because he based it on prior treating physicians' records, and the prior doctors were not available for cross-examination. Under the Federal Rules of Evidence, what is the correct ruling?",professional_law,"[""Testimony about the plaintiff's condition before the accident is not relevant and thus cannot be admitted."", 'According to the Federal Rules of Evidence, hearsay statements made for the purpose of medical diagnosis or treatment can be admitted.', ""Relevant medical testimony is always included in the defendant's case because it is deemed reliable."", 'The testimony is considered inadmissible hearsay because there was a constitutional right to cross-examine the doctors responsible for the previous records under these circumstances.']",1
11,Seller says a circumstance has occurred that makes performing a sales contract impractical. Which of the following is not correct about discharge for impracticability?,professional_law,"['The issue should not have been caused by the mistake of the party trying to use the defense.', 'An increase in price alone is enough to justify a discharge.', 'Not excusing performance would lead to severe injustice.', 'The impracticality must affect a fundamental assumption underlying the creation of the contract.']",1
12,"On Friday night, a driver was injured in an automobile accident after his vehicle was sideswiped by an unidentified motorist. Following the accident, the driver was admitted to the hospital where he was treated for his injuries. While at the hospital, the driver was diagnosed with a broken back. He was put in a body cast and then placed in traction. The driver's physician assembled the traction apparatus and positioned the driver's left leg in an overhead stirrup at a 40-degree angle. The driver was instructed to lie on his back on the bed. On Saturday morning after breakfast, the driver requested a bedpan from a nurse. She was placing the bedpan under the driver's body when the stirrup, which was holding his leg, broke. This caused the driver's leg to fall against the metal framing along the side of the bed, fracturing his tibia. The traction apparatus was defective because the manufacturer had not included a safety latch on the stirrup device to prevent its falling off if not securely fastened in place. If the driver asserts a claim against the manufacturer, he will most likely",professional_law,"['succeed, because the stirrup failed while the traction device was being used as intended.', ""succeed, because the traction device was rendered faulty by the manufacturer's omission of a safety latch."", ""not succeed, because the traction device had left the manufacturer's control."", 'not succeed, if the doctor incorrectly attached the stirrup during the assembly of the traction device.']",1
13,"A homeowner said to a roofer, ""My roof leaks. I think the old tiles are cracked. If you will replace them with all new tiles, I will pay you $5,000. "" The roofer replied, ""Sure, if I can clear my busy schedule. "" The homeowner then remarked, ""That's all right, but let me know soon. "" Three days later, the roofer drove his pickup truck to the homeowner's home and unloaded the materials and equipment needed to perform the roofing job. When the homeowner looked out his window and saw what was transpiring, he immediately ran outside and exclaimed, ""Stop! The deal's off. I decided to repair the roof myself. ""In an action by the roofer against the homeowner for breach of contract, which of the following would provide the roofer with his best theory of recovery?",professional_law,"['A bilateral contract came into existence when the roofer acquired the materials and tools necessary for the job.', ""A bilateral contract was established when the roofer responded, 'Certainly, if I can manage to free up my packed schedule.'"", 'The homeowner extended an offer suggesting a unilateral contract, which became non-revocable when the roofer obtained the materials and tools required for the task.', ""The homeowner extended an offer suggesting a unilateral contract, and the roofer demonstrated an intention to accept the offer by starting the task, unloading the materials and equipment at the homeowner's residence.""]",3
14,"A widower was the owner in fee of a 10-acre quarry. On August 1, the widower handed his friend a deed conveying the quarry to his niece and said to the friend, ""Give this to my niece. "" Unknown to the widower, the niece was in Africa. The next week, the friend properly recorded the deed with the Recorder's Office. One month later, the widower died, and in his will he devised the quarry to his daughter. Thereafter, the niece returned from Africa, and a dispute arose between the niece and the daughter regarding ownership of the quarry. In a suit to quiet title to the quarry, the court ruled in favor of the niece. The ruling was most likely based upon which of the following?",professional_law,"[""A 'causa mortis' gift was successfully made."", 'The transfer was completed when the widower gave the deed to the friend.', 'The transfer was completed when the friend filed the deed.', 'The deed was filed prior to the execution of the devise.']",1
15,A criminal actor committed the crime of solicitation. Which of the following does not apply to solicitation?,professional_law,"['It involves a pact among two or more individuals to carry out a crime.', 'It refers to urging someone else to carry out a felony.', 'Beyond the solicitation, no further action is required.', ""Typically, retracting one's involvement is not considered a valid defense.""]",0
16,"Two men were told by the defendant that a medical devices company was now using the old warehouse on the river for storing its supply of defibrillators. Late one night, the two men broke into the warehouse and proceeded to load the large crates of defibrillators onto their truck. As they were leaving, one of the men inadvertently threw his cigarette butt into a refuse pile of old cardboard boxes and papers. Soon afterward, the refuse ignited into a small fire. Although the men had time to douse the fire without any danger to themselves, they did not do so. Instead, they fled. Meanwhile, the fire quickly spread, engulfing the entire warehouse in flames. If the defendant is later charged as a co-conspirator, in all likelihood he would be held responsible as",professional_law,"['someone who aids in the commission of a crime beforehand.', 'a person who assists in the crime as it happens.', 'a partner in crime.', 'not accountable.']",3
17,A man was arrested and convicted of publishing paid newspaper advertisements giving information on how to get an abortion in another state and how to find a referral service. A criminal statute made it a crime to disseminate such information. Will the courts uphold the conviction?,professional_law,"['No, the law infringes upon the Sixth Amendment right to privacy.', 'No, the law infringes upon the First Amendment right to distribute protected commercial speech.', 'Yes, the right to an abortion does not encompass the right to advertise where to obtain one.', 'Yes, there is no entitlement to publish or spread speech that is commercial in nature.']",1
18,"A famous environmentalist was the owner of a large tract of virgin forest. The environmentalist conveyed the tract ""to the people of the state in fee simple; provided, however, that if any portion of said tract shall ever be used or developed for any commercial purpose or otherwise converted from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may re-enter as of the grantor's former estate. ""The interest of the state in the tract would be best described as a (an)",professional_law,"['a fee simple estate that automatically ends upon the occurrence of a specified event.', 'a fee simple estate that is subject to termination upon the occurrence of a specified event, but requires action to terminate.', 'a type of easement that benefits a particular piece of land and is transferred with it.', 'a determinable fee estate that will transfer to another party if a specified condition occurs.']",1
19,"A contractor and home owner were bargaining on the price for the construction of a new home. The contractor made a number of offers for construction to the home owner including one for $100,000. Which of the following communications would not terminate the offer so that a subsequent acceptance could be effective",professional_law,"['The property owner inquires if the builder is willing to construct the house for a sum of $95,000.', 'The builder reaches out to the property owner to inform them that the offer has been revoked.', ""The builder passes away before the property owner can accept the offer, but the builder's son plans to continue the business."", ""The property owner says, 'I agree to your offer, but the price should be $97,000.'""]",0
20,"A defendant was suspected of having burglarized his neighbor's apartment. The neighbor reported that his apartment had been ransacked and several items of clothing had been stolen. During the course of their investigation, two police detectives went to the defendant's place of work to interview him. After being advised of his Miranda rights, the defendant requested permission to call his attorney. Although his attorney was unavailable, the attorney's receptionist admonished him not to say anything. The defendant told the detectives he would have nothing further to say unless his attorney was present. The detectives then asked him if he would accompany them to the police station to answer some questions about an unrelated robbery. The defendant agreed. As they were driving to the police station, the defendant was asked where he had purchased the boots that he was wearing. He refused to answer. When they arrived at the police station, the detectives requested that he sign a waiver of his right to counsel. The defendant replied that he would not sign anything in the absence of his attorney. He was then placed in an interrogation room. Shortly thereafter, the defendant was told he could leave if he would be willing to say where he had purchased his boots. The defendant admitted that he had bought the boots and some shirts from a friend. From this information, the detectives obtained a search warrant and went to the defendant's home where they found the stolen clothing. The defendant is charged with burglarizing the apartment. At trial, the court should",professional_law,"['accept the confession as it was made voluntarily, and the clothing since it was obtained through a valid search warrant.', 'exclude the confession due to its acquisition in violation of his Sixth Amendment right to legal representation, but accept the clothing because it was gathered through a valid search warrant.', 'exclude the confession because the defendant did not sign the waiver, but accept the clothing as it was obtained with a valid search warrant.', 'exclude the confession because it was obtained in violation of his Fifth Amendment right to legal representation, and the clothing since the search warrant was obtained as a consequence of the confession.']",3
21,"A woman was employed as a sales clerk at a department store. She worked in the women's lingerie section. One evening around closing time, the woman took a diamond necklace from a cabinetin the jewelry section of the department store and wrapped it in tissue paper. The woman then surreptitiously stuffed the necklace in a shopping bag, intending to remove it when she left the store. Moments later, the store owner approached the woman and told her she needed to stay late in order to do inventory. While the woman was completing inventory, the owner discovered the necklace and called the police. The woman is most likely guilty of",professional_law,"['tried theft.', 'theft.', 'deception by false representations.', 'misappropriation.']",1
22,"A woman was in a public restroom at a mall. While the woman was at the sink, a man entered the restroom and told her not to make a sound. Frightened, the woman ran to an open window in the bathroom and jumped onto the fire escape. As she exited down the fire escape, the woman accidentally fell, bruising her legs. Which of the following crimes, if any, would the man most likely be convicted of?",professional_law,"['Physical attack.', 'Physical harm.', 'Attack with the intention to commit rape.', 'No legal offense.']",3
23,"A buyer purchased a gallon of nonfat milk from a market. The milk, which was sold in a plastic container, had been processed and packaged by a dairy. That evening, the buyer was preparing dinner and poured himself a glass of milk from the container purchased at the market. He then sat down to eat his meal and proceeded to take a mouthful of milk. As he did so, the buyer felt something furry lodge in his mouth. He immediately spat out the furry object and saw that it was a dead mouse. The buyer suffered severe emotional distress but did not suffer any physical illness or injury. If the buyer asserts a claim against the dairy based on negligent manufacturing, he will most likely",professional_law,"['be able to recover, since he experienced significant emotional distress.', 'recover, based on the principle of res ipsa loquitur.', ""not recover, because the dairy's carelessness only resulted in mental disturbance."", 'not recover, because the appropriate legal claim for the buyer is intentional infliction of emotional distress.']",2
24,"After having several drinks in a bar, a man and his friend drove by a large home with its lights out. With the man sitting in the passenger seat, the friend pulled the car over. They were feeling drunk and aggressive from the drinks. After discussing it, they decided it was a safe bet to enter the home and see what they could take. They broke in and took several bags of jewelry. While driving away, they were stopped and arrested for burglary. The passenger used the defense that he was too intoxicated to form the specific intent to enter the home for the purpose of committing a felony therein. Do the facts described here indicate that the defense will likely prevail at a trial on the merits?",professional_law,"['Yes, because he was actually too drunk to have the intention required to establish burglary.', 'No, because being under the influence is never a valid defense for committing a felony.', 'No, because the situation suggests that he was not too drunk to form the intent required for burglary.', 'Yes, because his state of being drunk and aggressive was not his normal mental condition, thereby negating mens rea.']",2
25,"A railroad worker's widow brought a wrongful death action in federal court against the railroad, claiming that its negligence had caused her husband's death. At trial, the widow offered the testimony of a coworker of the husband. The coworker testified that he had seen the rail car on which the husband was riding slow down and the cars behind it gain speed. The coworker also stated that he later heard a loud crash, but did not turn around to look because loud noises were common in the yard. Three other railroad employees testified that no collision had occurred. At the close of the evidence, the railroad moved for judgment as a matter of law, which was denied, and the case was submitted to the jury. The jury returned a verdict for the widow. The railroad has made a renewed motion for judgment as a matter of law. What standard should the court apply to determine how to rule on the motion?",professional_law,"[""Whether the evidence uncovered a real dispute over significant facts that backs the widow's claim."", 'Whether the decision contradicts the preponderance of the evidence.', 'Whether the widow provided even a minimal amount of evidence to uphold the decision.', 'Whether there is ample evidence in the record to uphold the decision, considering all contested issues in favor of the widow.']",3
26,"On February 1, a man dispatched the following letter to a mechanic:""My car has not been running very well lately. I'll pay you $275 if you will change the oil, replace the oil filter, and adjust the carburetors by February 10. ""The mechanic received the man's letter on February 3. That same day, he telephoned an auto supply company and ordered the necessary materials to perform the repair work. Two days later, the mechanic met the man at a party and this conversation took place:The man: ""Disregard the letter I sent you last week. ""The mechanic: ""No way, man, I already ordered the materials on from the auto supply company. ""The man: ""Sorry, but I sold my car yesterday, so forget the repair work. ""If the mechanic initiates suit for breach of contract, which of the following is the man's strongest argument that no enforceable contract was formed between the parties?",professional_law,"['The mechanic had not finished the required actions before the man withdrew his offer.', 'The offer made by the man could only be accepted through a promise in return.', 'Since the man extended his offer via letter, the mechanic could only accept it in the same way.', 'Even though the mechanic was getting ready to carry out the repair work, he had not started the necessary acts of acceptance when the man withdrew his offer.']",3
27,"A plantiff sued a defendant for injuries suffered m a fall on the sidewalk of the defendant's home. The plaintiff's complaint alleged that the walk was covered by a thick sheet of ice, which had been negligently left there for several days by the defendant. In his answer, the defendant set forth that the ice formed overnight and that the plaintiff fell before the defendant had a chance to remove it. During the trial, a physician, whose office was next door to the defendant's home, testified that he saw the plaintiff fall and that the ice, which had been there for several days was at least two inches thick. On cross-examination, counsel for the defendant asked the physician the following question: ""During your treatment of the plaintiff on the day in question, is it not true that he told you his fall resulted from a loss of equilibrium after he suffered from dizziness?""Upon objection by the plaintiff's attorney, the physician's testimony will be ruled",professional_law,"['acceptable, as it is sufficiently related to the diagnosis or treatment.', ""acceptable, since the doctor had direct knowledge of the plaintiff's injuries."", ""unacceptable, because the defendant's attorney did not establish an adequate basis."", ""unacceptable, as the doctor's testimony does not relate to proving that the plaintiff's claimed injuries are false or overstated.""]",0
28,"On Thanksgiving Day, a father was carving a turkey for his family when he seriously cut his hand. The knife severed an artery, causing the father to lose a lot of blood. The mother telephoned their family doctor, who instructed her to drive the father to the local hospital. The doctor indicated that he would meet them there. A short time later at the hospital, the doctor treated the father and bandaged his hand. However, due to the fact that the father had lost a considerable amount of blood, the doctor ordered an immediate blood transfusion. After determining that the father's blood type was A-positive, the doctor orally instructed a nurse, who was employed by the hospital, to obtain the necessary blood for the transfusion. The nurse followed the doctor's instructions and telephoned the hospital's blood bank department and ordered a unit of A-positive blood. The person in the blood bank who received the nurse's call correctly wrote down the order for A-positive blood. However, someone working at the blood bank, whose identity cannot be determined, made an error in filling the order and labeling the unit of blood for the father. As a result, the blood bank sent a unit of B-positive blood mislabeled as A-positive blood. After being administered the wrong blood, the father died. The hospital has a written rule in effect whereby all orders for blood transfusions must be made in writing by the physician in charge of the patient's treatment. Although the doctor was aware of the hospital rule, he, like many other doctors at the hospital, frequently ordered blood transfusions by oral instructions. If the mother asserts a wrongful death action against the doctor, she will most likely",professional_law,"[""succeed, as the doctor would be held accountable for the blood bank's mistake in providing incorrect blood."", ""succeed, due to the doctor's failure to adhere to the hospital's protocol for blood transfusion orders."", 'fail, since the doctor acted similarly to many other doctors at the hospital.', ""fail, because the anonymous person at the blood bank who was responsible for the incorrect blood type was not under the doctor's employment.""]",3
29,"A young man called his casual friend to get together after work to go to a nearby ski lift. They each went up on the lift individually, because neither liked to share. Close to the top of the mountain, the friend fell off of his ski lift, and sustained injuries. The young man then decided he had had enough of skiing, but his friend called out, ""...you have to help! You have to call someone! I cant walk and it is your fault I am up here!"" The man did not respond and went home. His friend froze to death with no help ever coming to him. The people on the lift behind them both heard and saw everything, and the prosecutors office investigated the incident as a possible negligent homicide. What is the most likely decision of the prosecutor?",professional_law,"['The prosecutor will refrain from filing charges because the two men did not have a relationship that imposed any obligations, nor was there any specific connection that would create such a duty.', 'The prosecutor will not proceed with charges because the man did not violate any laws by leaving, and the nature of their relationship is irrelevant.', ""The prosecutor intends to press charges due to the presence of eyewitnesses who will testify about the young man's indifferent behavior towards his friend."", 'The prosecutor will bring charges because their friendship constituted a special relationship that imposed a legal obligation on the man to take action.']",0
30,"A homeowner executed a deed by which he conveyed his home and surround property for a consideration of one dollar, receipt of which was acknowledged, ""to my daughter for life, then to my aunt for life, but if my aunt moves to another state, to my sister for the life of my aunt, then to the heirs of my aunt if my aunt does not move to another state, and to the heirs of my sister if my aunt does move to another state. "" This deed was promptly recorded. During the daughter's lifetime, the aunt's interest may best be described as a",professional_law,"['a future interest in property that depends on a certain condition being met.', 'an interest that will become possessory only if a specific event occurs.', 'a future interest that is guaranteed unless a specific condition causes it to be lost entirely.', 'a future interest that is guaranteed unless a particular condition causes it to be partially lost.']",2
31,"A state on the eastern seaboard has a long stretch of scenic, ecologically unique, and relatively unspoiled seacoast. Most of the coastline is privately owned by persons who have permanent or vacation residences on their coastal lands. A man purchased a two-acre tract of littoral (i. e. , coastal) land in the state. When the man bought the property, there was a narrow concrete walkway (about 20 feet in length and 5 feet in width) adjoining the land. The walkway, which was designed to provide pedestrian access to the beach, was owned by the State Coastal Commission. When the man moved into his beach house, he noticed that the walkway was rarely used. As a result, the man decided to enclose the walkway and construct a paddle ball court over the entire area. He did so without notifying the State Coastal Commission. He has continued to use this area in excess of the period required for adverse possession. In an appropriate action brought by the man to establish title to the walkway area, which of the following must he establish if he is to prevail?",professional_law,"['A governmental body can relinquish its interests in real estate without a formal vote.', ""The state's failure to utilize the walkway granted him an irrevocable right to use it."", 'A state can lose its real property interests through adverse possession.', 'The state does not possess ownership of this land due to a flaw in the title chain.']",3
32,"A city ordinance provides that it shall be unlawful for any person to litter in a public park, and that a violation of this ordinance shall be punished by a fine of not more than $100 or imprisonment for not more than 30 days. A protestor organized a demonstration against federal governmental support to rebels in a foreign country. The rally took place in a city park, and attracted about 100 supporters. During the rally, the protestor delivered a speech to the attendees. At the conclusion of his speech, the protestor said, ""I'm sick and tired of the garbage this administration is getting away with. Here's what I think about its policy of rebel aid . . . "" At which point, the protestor walked over to a trash can and dumped its contents on the ground. As the crowd cheered wildly, the protestor shouted, ""No more rebel aid . . . let's stop this garbage now!"" After littering the park, the protestor and his supporters left without picking up the trash. As a matter of constitutional law, may the protestor be prosecuted under the aforementioned city ordinance for littering the public park?",professional_law,"['No, because under these circumstances, littering in the park could be interpreted as symbolic speech, which is safeguarded from government interference by the First and Fourteenth Amendments.', ""No, because there is no evidence suggesting that the protestor's actions posed a clear and present danger likely to result in or provoke immediate unlawful behavior, thus requiring a limitation of his freedom of speech."", 'Yes, because the city ordinance serves an important and valid public interest and is not aimed at restricting communication.', 'Yes, because littering the park is an action rather than speech, and therefore, it may not be legally considered as a form of communication.']",2
33,"Because of a sudden and unanticipated severe shortage of heating fuel, the President has ordered all offices of federal executive agencies to be open only four days per week. The President's order allows an exception to the extent that emergency circumstances require different hours of operation (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?",professional_law,"[""No, because the ultimate responsibility for the functioning of the various executive agencies' offices lies with the heads of those agencies."", ""No, because when Congress enacted the law allocating funds for the operation of executive agencies, they expected these agencies' offices to be open five days a week."", 'Yes, because the Constitution grants the President full authority to manage the administration of all federal agencies in any way the President considers appropriate.', 'Yes, because the directive is concerned with the management of the executive branch and does not violate any statutes.']",1
34,"There may be a substantial time period between contract formation and final completion of performance. Concerning these executory contracts, which of the following is the least correct?",professional_law,"['A wholly executory contract is one where both parties have only exchanged promises without any performance taking place.', 'A partially executed contract indicates that one party has fulfilled their obligations while the other has only made a promise.', 'An executed contract is in place when both parties have completely fulfilled their contractual obligations, leaving no duties remaining.', 'A partially executed contract signifies that at least one party has started fulfilling their obligations.']",1
35,"A mushroom farmer agreed in a signed writing on January 2 to deliver to a chef at a local restaurant on March 1 a specified quantity of mushrooms at a specified price. The mushrooms on the farmer's farm were usually picked and packaged by the farmer's three sons. On February 27, two of the Sons were injured in a fanning accident and hospitalized. As a result, the farmer encountered a manpower shortage and could not process all of the mushrooms for the chef's order. On February 28, the farmer telephoned the chef and said, ""Because my two sons were injured yesterday, I won't be able to deliver your mushrooms on March 1. However, I am trying to hire some other farm hands to help process your order. Although I can't promise it, I should be able to deliver the mushrooms by the end of the week. "" The chef, who knew that the fanner's sons were responsible for the mushroom farming, said, ""No problem. I think I'll be able to get by without them for a few days. However, be advised that I will hold you liable for any loss I sustain as a result of your failure to deliver the mushrooms on March 1 . "" When the chef failed to receive the mushrooms on March 5, he sent the following fax to the fanner:""I must have the mushrooms no later than March 9. "" This fax was received and read by the farmer on the same day. If the fanner delivers the mushrooms to the chef on March 9 and the chef accepts them, can the chef successfully maintain a contract action against the farmer to recover damages resulting from the delay in delivery?",professional_law,"['No, because the temporary inability to perform excused his obligation to deliver the mushrooms on March 1.', ""No, because the buyer's remarks and acceptance of the mushrooms served as a waiver for the condition requiring timely delivery."", 'Yes, because his remarks to the farmer did not amount to a promise to relinquish any legal claim he had or might acquire in the future.', 'Yes, because there was no consideration to validate his waiver, if there was one, of the requirement for timely delivery.']",2
36,In which of the following situations is the defendant's conduct most likely to make him criminally responsible for the victim's death?,professional_law,"['A defendant shot a victim in the head. Subsequently, the victim was taken to a hospital to receive treatment for the injury. An earthquake later hit the city, leading to the collapse of the hospital. The victim was crushed to death in the debris.', ""A defendant and a victim resided in the same apartment building. The defendant was aware that the victim was involved in an affair with a married woman. One day, the defendant found out that the victim was going to be killed by the woman's husband. Despite having plenty of time to alert the victim, he did not do so. That night, the husband stabbed the victim to death."", ""A victim, who was involved in gambling, owed a significant debt to the mob. The defendant, acting as a mob enforcer, threatened to kill the victim if he failed to pay. In fear, the victim took the next available flight out of town. The plane crashed, resulting in the victim's death."", 'While driving to work together, a defendant, without any provocation, stabbed the victim in the arm. He then pushed the victim out of the car. The victim fell by the roadside and fractured his ankle. Unable to move, the victim was fatally hit by a car driven by a drunk driver half an hour later.']",3
