Unnamed: 0,question,subject,choices,answer
14,"The owner of a 10-acre quarry in fee was a widower. On August 1, the widower handed a deed to his friend, conveying the quarry to his niece, with the instruction, ""Give this to my niece."" Unknown to the widower, the niece was in Africa. The friend properly recorded the deed with the Recorder's Office the following week. One month later, the widower passed away, and in his will, he devised the quarry to his daughter. Afterward, the niece returned from Africa, leading to a dispute between the niece and the daughter over the quarry's ownership. In a suit to quiet title to the quarry, the court ruled in favor of the niece. The ruling was most likely based upon which of the following?",professional_law,"['There was an effective ""causa mortis"" gift.', 'The delivery was effective when the widower handed the deed to the friend.', 'The delivery was effective when the friend recorded the deed.', 'The deed was recorded before the devise was effectuated.']",1
15,The crime of solicitation was committed by a criminal actor. Which of the following does not apply to solicitation?,professional_law,"['It is an agreement between two or more to commit a crime.', 'It is solicitation of another to commit a felony.', 'No act is needed other than the solicitation.', 'Withdrawal is generally not a defense.']",0
16,"The defendant told two men that a medical devices company was now using the old warehouse on the river for storing its supply of defibrillators. Late one night, the warehouse was broken into by the two men, who proceeded to load the large crates of defibrillators onto their truck. As they were leaving, a cigarette butt was inadvertently thrown by one of the men into a refuse pile of old cardboard boxes and papers. Soon afterward, the refuse ignited into a small fire. Although the fire could have been doused by the men without any danger to themselves, they did not do so. Instead, they fled. Meanwhile, the entire warehouse was quickly engulfed in flames as the fire spread. If later charged as a co-conspirator, the defendant would, in all likelihood, be held responsible as",professional_law,"['an accessory before the fact.', 'a principal in the second degree.', 'an accomplice.', 'not respbnsible.']",3
17,A man was arrested and convicted for publishing paid newspaper advertisements that provided information on obtaining an abortion in another state and on finding a referral service. It was a crime to disseminate such information according to a criminal statute. Will the courts uphold the conviction?,professional_law,"['No, the statute violates the sixth amendment right to privacy.', 'No, the statute violates the First Amendment right to publish protected commercial speech.', 'Yes, the right to an abortion does not include the right to publicize where to get one.', 'Yes, there is no right to publish or disseminate speech that is commercial in nature.']",1
18,"A large tract of virgin forest was owned by a famous environmentalist. The environmentalist conveyed the tract 'to the people of the state in fee simple; provided, however, that if any portion of said tract shall ever be used or developed for any commercial purpose or otherwise converted from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may re-enter as of the grantor's former estate.' The interest of the state in the tract would be best described as a (an)",professional_law,"['fee simple determinable.', 'fee simple subject to condition subsequent.', 'easement appurtenant.', 'determinable fee subject to an executory interest.']",1
19,"Bargaining on the price for the construction of a new home took place between a contractor and home owner. The contractor made a number of offers to the home owner for construction, including one for $100,000. Determine which of the following communications would not terminate the offer so that a subsequent acceptance could be effective.",professional_law,"['The home owner asks the contractor if they would be willing to build the house for $95,000.', 'The contractor contacts the home owner and states that the offer is withdrawn.', ""The contractor dies before the home owner accepts but the contractor's son intends to continue the business."", 'The home owner states ""I accept your offer but the price is to be $97,000.""']",0
20,"A defendant was suspected of having burglarized his neighbor's apartment. The neighbor reported that his apartment had been ransacked and several items of clothing had been stolen. Two police detectives went to the defendant's place of work to interview him during their investigation. After being advised of his Miranda rights, the defendant requested permission to call his attorney. Although his attorney was unavailable, the attorney's receptionist admonished him not to say anything. The defendant told the detectives he would have nothing further to say unless his attorney was present. The detectives then asked him if he would accompany them to the police station to answer some questions about an unrelated robbery. The defendant agreed. As they were driving to the police station, the defendant was asked where he had purchased the boots that he was wearing. He refused to answer. When they arrived at the police station, the detectives requested that he sign a waiver of his right to counsel. The defendant replied that he would not sign anything in the absence of his attorney. He was then placed in an interrogation room. Shortly thereafter, the defendant was told he could leave if he would be willing to say where he had purchased his boots. The defendant admitted that he had bought the boots and some shirts from a friend. From this information, the detectives obtained a search warrant and went to the defendant's home where they found the stolen clothing. The defendant is charged with burglarizing the apartment. At trial, the court should",professional_law,"['admit the confession because it was voluntary, and the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because it was obtained in violation of his Sixth Amendment right to counsel, but admit the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because the defendant failed to sign the waiver, but admit the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because it was obtained in violation of his Fifth Amendment right to counsel, and the clothing because the search warrant was secured as a result of the confession.']",3
21,"[""A woman was employed as a sales clerk at a department store. In the women's lingerie section is where she worked. Around closing time one evening, the woman took a diamond necklace from a cabinet in the jewelry section of the department store and wrapped it in tissue paper. Surreptitiously, the woman then stuffed the necklace in a shopping bag, intending to remove it when she left the store. Moments later, the store owner approached the woman and informed her that she needed to stay late in order to do inventory. While the woman was completing inventory, the owner discovered the necklace and called the police. The woman is most likely guilty of""]",professional_law,"['attempted larceny.', 'larceny.', 'false pretenses.', 'embezzlement.']",1
22,"In a public restroom at a mall, a woman was present. A man entered the restroom while she was at the sink and instructed her to remain silent. The frightened woman ran to an open window in the bathroom and jumped onto the fire escape. As she descended the fire escape, she accidentally fell and bruised her legs. Which of the following crimes, if any, would the man most likely be convicted of?",professional_law,"['Assault.', 'Battery.', 'Assault with intent to commit rape.', 'No crime.']",3
23,"A gallon of nonfat milk was purchased by a buyer from a market. The milk had been processed and packaged by a dairy and was sold in a plastic container. That evening, while preparing dinner, the buyer poured himself a glass of milk from the container bought at the market. After sitting down to eat his meal, he proceeded to take a mouthful of milk. As he did so, something furry lodged in his mouth, prompting him to immediately spit out the object, which was revealed to be a dead mouse. The buyer suffered severe emotional distress, though he did not suffer any physical illness or injury. If a claim against the dairy based on negligent manufacturing is asserted by the buyer, he will most likely",professional_law,"['recover, because he suffered severe emotional distress.', 'recover, under the doctrine of res ipsa loquitur.', ""not recover, because the dairy's negligence only caused mental disturbance."", ""not recover, because the buyer's proper cause of action is for intentional infliction of mental distress.""]",2
24,"A man and his friend, after having several drinks in a bar, drove past a large home with its lights out. The friend pulled the car over while the man sat in the passenger seat. Feeling drunk and aggressive from the drinks, they discussed it and decided it was a safe bet to enter the home and see what they could take. They broke in and took several bags of jewelry. They were stopped and arrested for burglary while driving away. The passenger used the defense that he was too intoxicated to form the specific intent to enter the home for the purpose of committing a felony therein. Do the facts described here indicate that the defense will likely prevail at a trial on the merits?",professional_law,"['Yes, because he was in fact too intoxicated to form the intent needed to prove burglary.', 'No, because intoxication is never a defense to the commission of a felony.', ""No, because the facts indicate that he wasn't too intoxicated to form the necessary intent for burglary."", 'Yes, because the feeling of being drunk and aggressive were not his natural mental state and therefore mens rea was defeated.']",2
25,"In federal court, a widow of a railroad worker initiated a wrongful death action against the railroad, alleging that her husband's death was caused by its negligence. During the trial, the widow presented a coworker of the husband as a witness. This coworker testified that he observed the rail car on which the husband was riding decelerate while the cars behind it accelerated. Additionally, the coworker said that he later heard a loud crash but refrained from looking back because loud noises were frequent in the yard. Three other employees of the railroad testified that no collision had taken place. After the evidence was presented, the railroad's motion for judgment as a matter of law was denied, and the case proceeded to the jury. The jury delivered a verdict in favor of the widow. The railroad has filed a renewed motion for judgment as a matter of law. What standard should the court use to decide on the motion?",professional_law,"[""Whether the evidence revealed a genuine dispute of material fact supporting the widow's claim."", 'Whether the verdict is against the weight of the evidence.', 'Whether the widow presented a scintilla of evidence to support the verdict.', ""Whether there is substantial evidence in the record to support the verdict, resolving all disputed issues in the widow's favor.""]",3
26,"On February 1, the following letter was dispatched to a mechanic by a man: ""My car has not been running very well lately. If you will change the oil, replace the oil filter, and adjust the carburetors by February 10, I'll pay you $275."" On February 3, the mechanic received the man's letter. That same day, he ordered the necessary materials to perform the repair work from an auto supply company by telephone. Two days later, at a party, the mechanic met the man, and this conversation took place: The man: ""Disregard the letter I sent you last week."" The mechanic: ""No way, man, I already ordered the materials from the auto supply company."" The man: ""Sorry, but I sold my car yesterday, so forget the repair work."" If the mechanic initiates a suit for breach of contract, which argument is the man's strongest that no enforceable contract was formed between the parties?",professional_law,"['The mechanic had not completed performance before the man revoked his offer.', ""The man's offer could only be accepted by a return promise."", 'Because the man made his offer by letter, the mechanic could accept only in the same manner.', 'Although the mechanic was preparing to perform the repair work, he had not begun the requested acts of acceptance when the man revoked his offer.']",3
27,"A plaintiff filed a lawsuit against a defendant for injuries incurred from a fall on the sidewalk of the defendant's home. The plaintiff's complaint claimed that the walk was covered by a thick sheet of ice, which the defendant had negligently left there for several days. In the defendant's answer, it was stated that the ice formed overnight and that the plaintiff fell before there was an opportunity for the defendant to remove it. At the trial, a physician, whose office was adjacent to the defendant's home, testified that he witnessed the plaintiff's fall and that the ice, which had been present for several days, was at least two inches thick. During cross-examination, the defendant's counsel posed the following question to the physician: 'Is it not true that during your treatment of the plaintiff on the day in question, he told you his fall was due to a loss of equilibrium after experiencing dizziness?' Upon objection by the plaintiff's attorney, the physician's testimony will be ruled.",professional_law,"['admissible, because it is reasonably pertinent to diagnosis or treatment.', ""admissible, because the physician had personal knowledge of the plaintiff's injuries."", ""inadmissible, because the defendant's counsel failed to lay a proper foundation."", ""inadmissible, because the physician's testimony is not relevant to prove that the plaintiff's alleged injuries are false or exaggerated.""]",0
28,"On Thanksgiving Day, while a father was carving a turkey for his family, he seriously cut his hand. An artery was severed by the knife, causing the father to lose a lot of blood. The mother telephoned their family doctor, who instructed her to drive the father to the local hospital. The doctor indicated that he would meet them there. A short time later at the hospital, the doctor treated the father and bandaged his hand. However, because the father had lost a considerable amount of blood, the doctor ordered an immediate blood transfusion. After determining that the father's blood type was A-positive, the doctor instructed orally a nurse, who was employed by the hospital, to obtain the necessary blood for the transfusion. The nurse followed the doctor's instructions and telephoned the hospital's blood bank department and ordered a unit of A-positive blood. The person in the blood bank who received the nurse's call correctly wrote down the order for A-positive blood. However, someone working at the blood bank, whose identity cannot be determined, made an error in filling the order and labeling the unit of blood for the father. As a result, the blood bank sent a unit of B-positive blood mislabeled as A-positive blood. After being administered the wrong blood, the father died. The hospital has a written rule in effect whereby all orders for blood transfusions must be made in writing by the physician in charge of the patient's treatment. Although the doctor was aware of the hospital rule, he, like many other doctors at the hospital, frequently ordered blood transfusions by oral instructions. If the mother asserts a wrongful death action against the doctor, she will most likely",professional_law,"[""prevail, because the doctor would be responsible for the blood bank's error in administering the wrong blood."", ""prevail, because the doctor did not follow the hospital's rule regarding blood transfusion orders."", 'not prevail, because the doctor acted in the same fashion as many other doctors at the hospital.', 'not prevail, because the unidentified person in the blood bank who was responsible for sending the wrong blood type was not an employee of the doctor.']",3
29,"A young man called his casual friend after work to get together to go to a nearby ski lift. Individually, they each went up on the lift, because neither liked to share. His friend fell off of his ski lift near the top of the mountain and sustained injuries. The young man then decided he had had enough of skiing, but his friend called out, ""...you have to help! You have to call someone! I can't walk and it is your fault I am up here!"" The man went home without responding. His friend froze to death, with no help ever coming to him. The people on the lift behind them both heard and saw everything, and the prosecutor's office investigated the incident as a possible negligent homicide. What is the most likely decision of the prosecutor?",professional_law,"['The prosecutor will not file charges because the two men were not related to each other in a way that might create a duty, nor was there a special relationship that would create a duty.', 'The prosecutor will not file charges because the man broke no laws when he walked away and it does not matter what the relationship was between them.', ""The prosecutor will file charges because there are eyewitnesses who will testify to the young man's callous behavior to his friend."", 'The prosecutor will file charges because their friendship was a special relationship that created a legal duty for the man to act.']",0
30,"A homeowner executed a deed conveying his home and surrounding property for the consideration of one dollar, receipt of which was acknowledged, ""to my daughter for life, then to my aunt for life. However, if my aunt moves to another state, to my sister for the life of my aunt, then to the heirs of my aunt if she does not move to another state, and to the heirs of my sister if my aunt moves to another state."" This deed was promptly recorded. During the daughter's lifetime, the best description of the aunt's interest may be",professional_law,"['contingent remainder.', 'shifting executory interest.', 'vested remainder subject to complete divestiture.', 'vested remainder subject to partial divestiture.']",2
31,"On the eastern seaboard, there is a state with a long stretch of seacoast that is scenic, ecologically unique, and relatively unspoiled. Most of this coastline is privately owned by individuals who have either permanent or vacation residences on their coastal properties. A man bought a two-acre tract of littoral (i.e., coastal) land in the state. When he purchased the property, a narrow concrete walkway (approximately 20 feet long and 5 feet wide) adjoined the land. This walkway, designed to provide pedestrian access to the beach, was owned by the State Coastal Commission. Upon moving into his beach house, the man noticed that the walkway was seldom used. Consequently, he decided to enclose the walkway and build a paddle ball court over the entire area, doing so without notifying the State Coastal Commission. He has continued to use this area for longer than the period required for adverse possession. In an appropriate action brought by the man to establish title to the walkway area, what must he establish in order to prevail?",professional_law,"['Real property interests can be abandoned by a governmental entity without an official vote.', 'Lack of use of the walkway by the state created an irrevocable license in him.', 'Real property interests can be lost by a state by adverse possession.', 'Due to a defect in the chain of title, the state does not own this piece of land.']",3
32,"A city ordinance states that it shall be unlawful for any person to litter in a public park, and a violation of this ordinance shall result in a punishment by a fine of not more than $100 or imprisonment for not more than 30 days. A protestor organized a demonstration against federal governmental support to rebels in a foreign country. The rally, which took place in a city park, attracted about 100 supporters. The protestor delivered a speech to the attendees during the rally. At the conclusion of his speech, the protestor said, ""I'm sick and tired of the garbage this administration is getting away with. Here's what I think about its policy of rebel aid . . . "" At that point, the protestor walked over to a trash can and dumped its contents on the ground. As the crowd cheered wildly, the protestor shouted, ""No more rebel aid . . . let's stop this garbage now!"" After littering the park, the protestor and his supporters left without picking up the trash. As a matter of constitutional law, can the protestor be prosecuted under the aforementioned city ordinance for littering the public park?",professional_law,"['No, because littering the park in these circumstances could be construed as symbolic speech and, thus, it is protected from government regulation by the First and Fourteenth Amendments.', ""No, because the facts do not indicate that the protestor's actions presented a clear and present danger that was likely to produce or incite imminent lawless action, thereby necessitating an abridgment of his freedom of speech."", 'Yes, because the city ordinance advances an important and legitimate public interest and is not directed at the suppression of communication.', 'Yes, because littering the park is conduct, not speech and, therefore, it may not be treated by the law as communication.']",2
33,"The President has ordered all offices of federal executive agencies to be open only four days per week because of a sudden and unanticipated severe shortage of heating fuel. An exception is allowed by the President's order to the extent that different hours of operation are required by emergency circumstances (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?",professional_law,"[""No, because the heads of the various executive agencies have final responsibility for the operation of those agencies' offices."", ""No, because when they passed the statute appropriating monies for the operation of executive agencies, members of Congress assumed that those agencies' offices would be open five days per week."", 'Yes, because the Constitution vests the President with plenary authority to direct the administration of all federal agencies in any manner the President deems expedient.', 'Yes, because the order relates to the management of the executive branch and is not prohibited by any statute.']",1
34,"Between contract formation and final completion of performance, there may be a substantial time period. Which of the following is the least correct concerning these executory contracts?",professional_law,"['A wholly executory contract is where only promises have been exchanged and there has been no performance by either party.', 'A partially executed contract means that one party has completed performance while the other party has only promised.', 'An executed contract exists when both parties have fully performed and no obligations remain.', 'A partially executed contract means that at least one party has begun performance.']",1
35,"On January 2, a mushroom farmer agreed in a signed writing to deliver a specified quantity of mushrooms at a specified price to a chef at a local restaurant on March 1. Usually, the mushrooms on the farmer's farm were picked and packaged by the farmer's three sons. However, on February 27, two of the sons were injured in a farming accident and hospitalized. Consequently, the farmer faced a manpower shortage and was unable to process all of the mushrooms for the chef's order. On February 28, the farmer telephoned the chef and said, ""I won't be able to deliver your mushrooms on March 1 because my two sons were injured yesterday. Nevertheless, I am trying to hire some other farm hands to help process your order. Although I can't promise it, I should be able to deliver the mushrooms by the end of the week."" The chef, who knew that the farmer's sons were responsible for the mushroom farming, said, ""No problem. I think I'll be able to get by without them for a few days. However, be advised that I will hold you liable for any loss I sustain as a result of your failure to deliver the mushrooms on March 1."" When the chef did not receive the mushrooms on March 5, he sent the following fax to the farmer: ""I must have the mushrooms no later than March 9."" The farmer received and read this fax on the same day. If the farmer delivers the mushrooms to the chef on March 9 and the chef accepts them, can the chef successfully maintain a contract action against the farmer to recover damages resulting from the delay in delivery?",professional_law,"['No, because temporary impracticability excused his duty to deliver the mushrooms on March 1.', ""No, because the buyer's statements and acceptance of the mushrooms constituted a waiver of the condition of timely delivery."", 'Yes, because his statements to the farmer did not constitute a promise to forgo any cause of action he then had or might later acquire.', 'Yes, because there was no consideration to support his waiver, if any, of timely delivery.']",2
36,The defendant's conduct is most likely to make him criminally responsible for the victim's death in which of the following situations?,professional_law,"['A defendant shot a victim in the head. The victim was then taken to a hospital for treatment of the wound. An earthquake later struck the city, causing the hospital to collapse. The victim was crushed to death in the rubble.', ""A defendant and a victim lived in the same apartment building. The defendant knew that the victim was having a love affair with a married woman. One day, the defendant learned that the victim was to be murdered by the married woman's husband. Although the defendant had ample time to warn the victim, he failed to do so. That night, the victim was stabbed to death by the husband."", ""A victim, who was a gambler, was heavily in debt to the mob. The defendant, who was a mob enforcer, threatened to kill the victim if he didn't pay up. Frightened, the victim boarded the next airplane flight out of town. The airplane crashed, and the victim was killed."", 'A defendant and a victim were driving to work together when the defendant, without provocation, stabbed the victim in the arm. The defendant then pushed him out of the car. The victim fell along the side of the street and fractured his ankle. Unable to move from the roadway, the victim was fatally crushed a half-hour later by a car driven by a drunk driver.']",3
37,"A 15-year-old boy was sledding down a pathway through a wooded area of land owned by a woman. In the previous months, the boy had frequently used the pathway for sledding. The path, which was made of concrete, led from a public highway through the woods to a pond in the rear of the woman's property. The residents of the neighboring areas used the pathway for sledding and the pond for skating, all without the consent of the woman. Moreover, the woman failed to post any signs forbidding trespassing. After sledding down the pathway for approximately three hours one morning, the boy lost control of the sled and steered it into a tree. In the crash, the boy suffered serious injuries. If a suit is brought on the boy's behalf against the woman for the boy's personal injuries, the plaintiff will",professional_law,"['recover, under the ""attractive nuisance"" doctrine.', 'recover, because the woman knew or should have known of the frequent trespasses.', 'not recover, because the boy was a trespasser.', 'not recover, because a 15-year-old boy should have realized the risk.']",3
38,"A debtor owed a creditor $15,000 on a debt that had been discharged by the debtor's bankruptcy the previous year. The debtor stated in a letter to the creditor that he would pay $10,000 from the proceeds of his house sale to the creditor in payment of the discharged debt. One week later, the debtor discovered that the person who had contracted to buy his house reneged on the deal. Consequently, the debtor refused to pay anything to the creditor. If the creditor sues the debtor for breach of contract, he should be entitled to recover.",professional_law,"['nothing.', '$10,000. 00', '$10,000, only if the debtor is successful in suing the person who had contracted to buy his house.', '$15,000. 00']",1
