Unnamed: 0,question,subject,choices,answer
10,"A driver injured in a collision filed a lawsuit against the other driver, claiming they were at fault. The defense's medical expert conducted an independent examination and reviewed the medical history. The expert concluded the injuries were not caused by the accident, citing a long-standing history of similar symptoms. Although the jury ruled in favor of the injured driver, they awarded only $10 in damages. After the trial, the injured driver argued that the expert's testimony should not have been allowed because it relied on records from previous doctors who were unavailable for questioning. According to the Federal Rules of Evidence, how should the court decide?",professional_law,"[""The testimony about the driver's condition before the collision is irrelevant and should be excluded."", 'Under the Federal Rules of Evidence, hearsay statements made for medical diagnosis or treatment can be admitted.', ""Relevant medical testimony cannot be excluded from the defense's case because it is inherently trustworthy."", 'The testimony is inadmissible hearsay since there is a constitutional right to cross-examine the doctors who created the previous records.']",1
11,A seller claims that a situation has arisen making it impractical to fulfill a sales contract. Which statement is not accurate regarding discharge due to impracticability?,professional_law,"['The issue must not have been caused by the party attempting to use the defense.', 'A rise in price alone justifies discharge.', 'Not excusing performance would lead to severe injustice.', 'The impracticality must relate to a fundamental assumption of the contract.']",1
12,"On a Friday evening, a motorist was involved in an accident when his car was sideswiped by an unknown driver. He was admitted to the hospital where he was treated for his injuries, including a broken back. While in the hospital, his doctor set up traction equipment and placed his left leg in a stirrup at a 40-degree angle. The patient was instructed to remain lying on his back. On Saturday morning, when the patient asked for a bedpan, the nurse was assisting him when the stirrup failed, causing his leg to hit the bed's metal frame and resulting in a fractured tibia. It was later found that the traction device was faulty because it lacked a safety latch to secure the stirrup. If the patient sues the manufacturer, what is the likely outcome?",professional_law,"['He will succeed, as the stirrup failed during regular use of the traction device.', ""He will succeed, due to the manufacturer's omission of a safety latch which rendered the device faulty."", ""He will not succeed, as the traction device was no longer under the manufacturer's control."", 'He will not succeed, if the doctor did not attach the stirrup correctly when setting up the traction equipment.']",1
13,"A homeowner mentioned to a roofer, 'My roof is leaking. I suspect the old tiles are damaged. If you replace them with new ones, I will pay you $5,000.' The roofer responded, 'Okay, if I can find time in my busy schedule.' The homeowner then said, 'That's fine, but please inform me soon.' Three days later, the roofer arrived at the homeowner's house and began unloading the necessary materials and tools for the roofing project. Upon seeing this, the homeowner quickly came outside and shouted, 'Stop! The agreement is cancelled. I've decided to fix the roof myself.' In a lawsuit by the roofer against the homeowner for breach of contract, which argument would most strongly support the roofer's case?",professional_law,"['A bilateral contract came into existence when the roofer acquired the materials and tools for the task.', ""A bilateral contract was established when the roofer replied, 'Okay, if I can find time in my busy schedule.'"", 'The homeowner made an offer suggesting a unilateral contract, which became irrevocable when the roofer obtained the materials and tools required for the task.', ""The homeowner made an offer suggesting a unilateral contract, and the roofer showed an intention to accept the offer by starting the work and unloading the materials and tools at the homeowner's location.""]",3
14,"A widower owned a 10-acre quarry in fee simple. On August 1, he gave a deed to his friend, transferring ownership of the quarry to his niece, with the instruction, 'Deliver this to my niece.' Unbeknownst to the widower, the niece was traveling in Africa. The following week, the friend duly filed the deed with the Recorder's Office. One month later, the widower passed away, and his will bequeathed the quarry to his daughter. Upon the niece's return from Africa, a legal conflict emerged between the niece and the daughter over the quarry's ownership. In a legal action to settle the title dispute, the court's judgment favored the niece. What was the most probable reason for this decision?",professional_law,"[""The gift was valid due to 'causa mortis' circumstances."", 'The deed transfer was effective when handed to the friend by the widower.', 'The deed transfer became effective when the friend filed it.', ""The deed was registered before the will's terms took effect.""]",1
15,Which statement is not true regarding the crime of solicitation?,professional_law,"['It involves an agreement between two or more people to commit a crime.', 'It involves encouraging another person to commit a felony.', 'No additional action is necessary beyond the act of solicitation.', 'Withdrawing from the plan is typically not a valid defense.']",0
16,"Two individuals were informed by someone that an old riverside warehouse was being used by a medical supplies company to store defibrillators. Late one night, the individuals broke into the warehouse and began loading crates of defibrillators onto their vehicle. As they departed, one of them accidentally tossed a cigarette butt into a pile of discarded cardboard and paper. The pile soon caught fire. Although the men could have extinguished the flames without risking their safety, they chose not to and fled the scene. Consequently, the fire spread rapidly and consumed the entire warehouse. If the informer is later accused as an accomplice, how is he most likely to be judged?",professional_law,"['an accessory before the fact.', 'a principal in the second degree.', 'an accomplice.', 'not accountable.']",3
17,A person was apprehended and found guilty for placing paid advertisements in a newspaper that provided details on obtaining an abortion in another state and locating a referral service. A law deemed it illegal to distribute such information. Will the conviction be upheld by the courts?,professional_law,"['No, the law infringes upon the First Amendment right to publish protected commercial speech.', 'No, the law contravenes the Sixth Amendment right to privacy.', 'Yes, the right to an abortion does not extend to advertising where to obtain one.', 'Yes, there is no right to publish or distribute speech that is commercial in nature.']",1
18,"An environmental advocate owned an extensive area of untouched forest. The advocate transferred this land 'to the people of the state in fee simple; however, if any part of the land is ever utilized or developed for commercial purposes or otherwise altered from its natural state (except for recreational, scientific, or educational uses), then the grantor or their successors in interest may reclaim the property as it was initially held by the grantor.' What is the best description of the state's interest in this land?",professional_law,"[""'fee simple subject to a condition subsequent.'"", ""'fee simple determinable.'"", ""'easement appurtenant.'"", ""'determinable fee subject to an executory interest.'""]",1
19,"A contractor and a homeowner were negotiating the cost of building a new house. The contractor proposed several prices, including one for $100,000. Which of the following actions would not cancel the offer, allowing the homeowner's later acceptance to be valid?",professional_law,"['The homeowner inquires whether the contractor would agree to construct the house for $95,000.', 'The contractor informs the homeowner that the offer is revoked.', ""The contractor passes away before the homeowner accepts, but the contractor's son plans to continue the business."", ""The homeowner responds, 'I accept your offer, but the price should be $97,000.'""]",0
20,"A suspect was accused of breaking into his neighbor's apartment. The neighbor reported his apartment was ransacked, and several clothes were missing. Two detectives interviewed the suspect at his workplace. After being informed of his Miranda rights, the suspect asked to call his lawyer. The lawyer was unavailable, but the receptionist advised him to remain silent. The suspect said he wouldn't speak further without his lawyer present. The detectives then asked if he would go to the station to discuss an unrelated theft. He agreed. On the way, they asked about his boots' purchase. He refused to answer. At the station, they asked him to waive his right to counsel. He refused without his lawyer. He was taken to an interrogation room. Later, he was told he could leave if he revealed where he got his boots. He confessed to buying them and shirts from a friend. This led to a search warrant and discovery of the stolen clothes at his home. Charged with the burglary, the court should",professional_law,"['admit the confession because it was voluntary, and the clothing because it was obtained under a valid search warrant.', 'suppress the confession because it was obtained in violation of his Sixth Amendment right to counsel, but admit the clothing because it was obtained under a valid search warrant.', ""suppress the confession because the defendant didn't sign the waiver, but admit the clothing because it was obtained under a valid search warrant."", 'suppress the confession because it was obtained in violation of his Fifth Amendment right to counsel, and the clothing because the search warrant was obtained due to the confession.']",3
21,"A woman worked as a sales clerk in a department store, specifically in the women's lingerie section. One evening near closing time, she took a diamond necklace from the jewelry section, wrapped it in tissue paper, and discreetly placed it in a shopping bag with the intention to take it home. Shortly after, the store owner asked her to stay late for inventory. During this time, the owner found the necklace and contacted the authorities. What crime is the woman most likely guilty of?",professional_law,"['Attempted theft.', 'Theft.', 'Fraud.', 'Misappropriation.']",1
22,"A woman was in a public restroom at a shopping center. While she was at the sink, a man entered and instructed her to remain silent. Terrified, she dashed towards an open window and leaped onto the fire escape. In her rush to descend, she fell and bruised her legs. Which crime, if any, is the man most likely to be charged with?",professional_law,"['Assault', 'Battery', 'Assault with intent to commit rape', 'No crime']",3
23,"A customer bought a gallon of skim milk from a store. The milk, packaged in a plastic bottle, was processed by a dairy company. That evening, the customer poured a glass of milk while preparing dinner. As he started drinking it, he felt something furry in his mouth and spat it out, discovering it was a dead mouse. He experienced significant emotional distress but no physical harm. If he files a claim against the dairy for negligent manufacturing, is he likely to",professional_law,"['succeed, because he experienced significant emotional distress.', 'succeed, based on the principle of res ipsa loquitur.', ""not succeed, as the dairy's negligence only led to mental distress."", 'not succeed, because the appropriate claim is for intentional infliction of emotional distress.']",2
24,"After consuming several drinks at a bar, a man and his companion drove past a large house with its lights off. With the man as the passenger, the friend parked the car. Feeling intoxicated and aggressive, they decided to enter the house to see what they could take. They broke in and stole several bags of jewelry. While driving away, they were stopped and charged with burglary. The passenger argued in his defense that his level of intoxication prevented him from forming the specific intent to commit a felony upon entering the house. Based on these facts, is it likely that this defense will succeed at trial?",professional_law,"['Yes, because he was indeed too intoxicated to form the intent required for burglary.', 'No, because intoxication is never a valid defense against committing a felony.', 'No, because the details suggest he was not too intoxicated to form the necessary intent for burglary.', 'Yes, because his drunken and aggressive state was not his usual mental state, thus negating mens rea.']",2
25,"A widow has taken legal action in federal court against a railroad company, alleging that the company's negligence led to her husband's death. During the trial, a coworker of the deceased testified that he observed the rail car, which the husband was on, decelerate while the cars following it accelerated. He also mentioned hearing a loud crash but did not investigate further due to the frequent loud noises in the yard. Three other employees of the railroad testified that no collision took place. After all the evidence was presented, the railroad requested a judgment as a matter of law, which was denied, and the jury delivered a verdict in favor of the widow. The railroad has now renewed its motion for judgment as a matter of law. What criterion should the court use to decide on this renewed motion?",professional_law,"[""Whether the evidence displayed a genuine issue of material fact supporting the widow's claim."", 'Whether the verdict contradicts the preponderance of the evidence.', 'Whether the widow offered a mere trace of evidence to justify the verdict.', ""Whether there is substantial evidence in the case record to uphold the verdict, considering all disputed issues in the widow's favor.""]",3
26,"On February 1, a man sent a letter to a mechanic stating: 'My car has been experiencing issues. I will pay you $275 if you change the oil, replace the oil filter, and adjust the carburetors by February 10.' The mechanic received the letter on February 3 and ordered the necessary parts the same day. Two days later, at a party, the man and the mechanic had this conversation: The man said, 'Ignore the letter I sent last week.' The mechanic replied, 'I can't, I've already ordered the parts.' The man then stated, 'I sold my car yesterday, so the repair is no longer needed.' If the mechanic decides to sue for breach of contract, what is the man's best argument that there was no enforceable contract?",professional_law,"['The mechanic had not finished the work before the man withdrew his offer.', ""The man's offer required acceptance through a promise in return."", 'Since the offer was sent by letter, the mechanic could only accept it in the same way.', 'Even though the mechanic was preparing to do the repairs, he had not started the required actions of acceptance when the man withdrew his offer.']",3
27,"A plaintiff filed a lawsuit against a defendant for injuries sustained from slipping on the sidewalk at the defendant's residence. The plaintiff's claim stated that the walkway was coated with a thick layer of ice, which the defendant had negligently allowed to remain for several days. In response, the defendant argued that the ice developed overnight and that the plaintiff fell before the defendant had an opportunity to clear it. At trial, a doctor whose office is adjacent to the defendant's property testified that he witnessed the plaintiff's fall and confirmed that the ice, which had been present for several days, was at least two inches thick. During cross-examination, the defendant's attorney asked the doctor, 'Is it true that during your treatment of the plaintiff on the day of the incident, he mentioned that his fall was due to losing balance after experiencing dizziness?' If the plaintiff's lawyer objects, how will the court likely rule on the doctor's testimony?",professional_law,"['admissible, because it is reasonably related to diagnosis or treatment.', ""admissible, because the doctor had firsthand knowledge of the plaintiff's injuries."", ""inadmissible, because the defendant's attorney did not properly establish a foundation."", ""inadmissible, because the doctor's testimony is not pertinent to disproving the plaintiff's alleged injuries.""]",0
28,"During Thanksgiving, a father accidentally injured his hand while carving a turkey, leading to a severe arterial cut and significant blood loss. The mother called their family doctor, who advised driving the father to the hospital, where he would meet them. At the hospital, the doctor treated the father and applied a bandage, but due to the blood loss, he ordered an urgent blood transfusion. After confirming the father's blood type as A-positive, the doctor verbally instructed a nurse to procure the required blood. The nurse contacted the hospital's blood bank to order A-positive blood. The blood bank staff member correctly noted the order but an unknown person at the blood bank mistakenly filled and mislabeled B-positive blood as A-positive. After the incorrect blood was administered, the father passed away. The hospital's policy requires all blood transfusion orders to be written by the treating physician. Despite being aware of this rule, the doctor, like many colleagues, often gave oral orders for transfusions. If the mother files a wrongful death lawsuit against the doctor, will she most likely",professional_law,"[""succeed, because the doctor would be accountable for the blood bank's mistake in providing the incorrect blood."", ""succeed, because the doctor failed to adhere to the hospital's protocol regarding blood transfusion orders."", 'not succeed, because the doctor acted similarly to other doctors at the hospital.', 'not succeed, because the person at the blood bank responsible for sending the wrong blood type was not employed by the doctor.']",3
29,"Two acquaintances planned to meet for skiing after work. They each took separate ski lifts as they preferred to ride alone. Near the top of the slope, one of them fell from his lift and got injured. The other, deciding he was done skiing, ignored his friend's calls for help, which included a plea to call someone as he could not walk. The injured friend eventually died from exposure, and witnesses from another lift observed the incident. The prosecutor's office considered charging the man with negligent homicide. What is the prosecutor's most probable course of action?",professional_law,"['The prosecutor will likely not press charges because the two men had no relationship that legally required one to assist the other.', 'The prosecutor will likely not press charges as the man did not violate any laws by leaving, regardless of their relationship.', ""The prosecutor will likely press charges due to the presence of witnesses who observed the man's indifference toward his injured friend."", 'The prosecutor will likely press charges since their friendship constituted a special relationship, obligating the man to provide help.']",0
30,"A homeowner created a deed transferring his residence and adjacent land for the consideration of one dollar, acknowledging receipt, 'to my daughter for life, then to my aunt for life, but if my aunt relocates to another state, to my sister for the duration of my aunt's life, afterward to my aunt's heirs if she does not relocate, and to my sister's heirs if my aunt does relocate.' This deed was immediately recorded. What is the best description of the aunt's interest during the daughter's lifetime?",professional_law,"['contingent remainder.', 'shifting executory interest.', 'vested remainder subject to complete divestiture.', 'vested remainder subject to partial divestiture.']",2
31,"A coastal state is known for its scenic and environmentally unique coastline, mostly owned by individuals with homes there. A man bought a two-acre piece of coastal land in this state. When purchasing the property, a narrow concrete walkway (20 feet long and 5 feet wide) adjacent to the land was present, owned by the State Coastal Commission and meant for pedestrian beach access. Observing the walkway's infrequent use after moving into his beach house, the man enclosed it and built a paddleball court over the area without informing the State Coastal Commission. He has used the area long enough to meet adverse possession requirements. What must the man prove in a legal action to claim title to the walkway?",professional_law,"['A government entity can abandon real property interests without any formal decision.', ""The state's non-use of the walkway granted him an irrevocable license."", 'A state can lose real property through adverse possession.', 'There is a flaw in the title history, and the state does not own this land.']",3
32,"A city has a law that prohibits littering in public parks, with penalties of up to a $100 fine or a maximum of 30 days in jail for violations. During a protest against federal support for foreign rebels, a protestor held a rally in a city park that drew around 100 people. After delivering a speech, the protestor said, 'I'm fed up with the administration's actions. This is what I think of its rebel support policy...' and proceeded to empty a trash can onto the ground. The crowd cheered as the protestor shouted, 'No more rebel aid... let's stop this garbage now!' and then left without cleaning up. According to constitutional law, can the protestor be prosecuted under the city's anti-littering ordinance?",professional_law,"['No, because littering in this context could be considered symbolic speech, which is protected by the First and Fourteenth Amendments from government regulation.', ""No, because there is no indication that the protestor's conduct posed a clear and present danger likely to result in imminent lawless action, justifying a restriction on free speech."", 'Yes, because the city’s law serves an important and legitimate public interest and is not aimed at suppressing communication.', 'Yes, because littering the park is an action rather than speech, and thus it can be regulated by law without being considered communication.']",2
33,"Due to an unexpected and severe shortage of heating fuel, the President has mandated that all federal executive agency offices operate only four days a week. However, exceptions are allowed for emergency situations that require different hours, such as in federal hospitals. When Congress passed the funding statute for these agencies, it was assumed that the offices would operate five days a week, though this was not specified in the statute or any other law. Is the President's mandate constitutional?",professional_law,"[""No, because the heads of the various executive agencies are ultimately responsible for their offices' operations."", 'No, because when Congress approved the budget for executive agencies, they assumed these offices would function five days a week.', 'Yes, because the Constitution grants the President full authority to manage the administration of all federal agencies as deemed necessary.', ""Yes, because the directive pertains to the executive branch's management and is not restricted by any law.""]",1
34,"When considering executory contracts, where there is a significant duration between the creation of the contract and the completion of performance, which statement is the least accurate?",professional_law,"['A wholly executory contract is characterized by the exchange of promises without any party having performed.', 'A partially executed contract indicates that one party has fulfilled their obligations while the other has only made a promise.', 'An executed contract is one where both parties have fully performed and no further obligations are outstanding.', 'A partially executed contract indicates that at least one party has commenced performance.']",1
35,"A mushroom farmer signed an agreement on January 2 to supply a chef at a local restaurant on March 1 with a specific amount of mushrooms at an agreed price. The farmer's three sons usually handled picking and packaging the mushrooms. On February 27, two of the sons were injured in a farming accident and hospitalized, leading to a labor shortage for the farmer, who couldn't fulfill the chef's order on time. On February 28, the farmer called the chef and explained, 'Due to my sons' injuries, I won't be able to deliver your mushrooms on March 1. I'm trying to hire additional help and might be able to deliver by the end of the week, although I can't guarantee it.' The chef, aware of the sons' role in the farm, replied, 'That's fine. I can manage without them for a few days. However, I will hold you responsible for any loss I incur due to the delay in delivery.' When the chef did not receive the mushrooms by March 5, he sent a fax to the farmer stating, 'I must have the mushrooms by March 9 at the latest.' The farmer received and read this fax the same day. If the farmer delivers the mushrooms on March 9 and the chef accepts them, can the chef successfully pursue a contract action against the farmer for damages due to the delayed delivery?",professional_law,"['No, because temporary impracticability excused the obligation to deliver the mushrooms on March 1.', ""No, because the buyer's comments and acceptance of the mushrooms waived the requirement for timely delivery."", 'Yes, because his remarks to the farmer did not amount to a promise to relinquish any legal claim he had or might later have.', 'Yes, because there was no consideration to support any waiver of timely delivery, if there was one.']",2
36,In which scenario is the defendant most likely to be held criminally accountable for the victim's death?,professional_law,"['A defendant shot a victim in the head. The victim was taken to a hospital for treatment. Later, an earthquake caused the hospital to collapse, and the victim died in the debris.', ""A defendant and a victim lived in the same building. The defendant knew the victim was involved with a married woman. When the defendant learned the woman's husband planned to kill the victim, he chose not to warn the victim. That night, the husband stabbed the victim to death."", 'A victim, who owed money to the mob, was threatened with death by a mob enforcer if he failed to pay. Terrified, the victim took the next flight out of town, but the plane crashed, resulting in his death.', 'A defendant and a victim were commuting to work when the defendant unexpectedly stabbed the victim in the arm and pushed him out of the car. The victim fell and fractured his ankle. Unable to leave the road, he was fatally struck by a car driven by a drunk driver half an hour later.']",3
37,"A teenager, aged 15, was sledding down a concrete path through a wooded section of land owned by a woman. This boy had been using the path for sledding frequently over the past months. The path extended from a public road to a pond located at the back of the woman's property. Local residents often used the path for sledding and the pond for skating without the woman's permission. Additionally, no signs were posted by the woman to prohibit trespassing. After sledding for about three hours one morning, the boy lost control of his sled and collided with a tree, resulting in severe injuries. If the boy's legal guardian files a lawsuit against the woman for the injuries sustained, the outcome will be that the plaintiff will",professional_law,"[""recover damages based on the 'attractive nuisance' principle."", 'recover, as the woman was aware or should have been aware of frequent trespassers.', 'not recover, as the boy was trespassing.', 'not recover, since a 15-year-old should understand the inherent risks.']",3
38,"A borrower owed $15,000 to a lender from a debt that was discharged in bankruptcy the previous year. The borrower sent a letter to the lender, promising to pay $10,000 from the sale of his house towards the discharged debt. A week later, the borrower found out that the buyer of his house backed out of the agreement. Consequently, the borrower refused to pay the lender. If the lender takes legal action against the borrower for breach of contract, what amount should the lender be able to recover?",professional_law,"['nothing.', '$10,000.', '$10,000, only if the borrower successfully sues the house buyer.', '$15,000.']",1
39,"A landowner possessed full ownership of a 20-acre parcel situated beyond the city limits. Subsequently, the landowner developed a shopping center on this land and leased the buildings and parking spaces to different businesses. The shopping center, positioned close to a public high school, drew numerous teenagers who often lingered in the parking area. These youths habitually bothered shoppers and caused damage to vehicles, such as breaking windshield wipers and radio antennas. Typically, the local police department conducted patrols through the shopping center, passing by three or four times daily. Despite this, the teenagers continued to congregate at the shopping center. One day, a shopper was at the center when an unknown youth shattered her car's rear window with a rock. The shopper files a lawsuit against the landowner seeking compensation for the damage to her vehicle. What is the likely outcome?",professional_law,"['prevail, unless the individual responsible for the car damage can be identified.', 'prevail, if the damage to her car could have been avoided had the landowner implemented adequate security measures.', 'not prevail, because the car was damaged by the intentional acts of an independent third party.', 'not prevail, because the primary responsibility for security at the shopping area rested with the local police.']",1
40,"An individual interested in environmental conservation focused on wetland protection decided to transform their backyard into a marshy area. Over time, the space was populated with tall grasses, reeds, and other marsh plants, attracting various animals like frogs, turtles, snakes, and birds. The area often had several inches of standing water. However, neighbors were unhappy with the situation, complaining about unpleasant smells and the potential for mosquitoes to breed in the standing water. A few months later, a real estate investor, residing in a distant city, bought the house nearest to the marshy backyard for investment purposes. He leased it to a family on a long-term basis. The tenant family frequently expressed dissatisfaction due to the environmentalist's yard. If the investor claims the yard is a nuisance, what would be the environmentalist's strongest defense?",professional_law,"['He has valid environmental reasons for maintaining the yard in its current state.', 'The transformation of his yard into a marsh did not breach any zoning laws.', 'The investor owns the property but has leased it out, thus lacking actual possession or the right to immediate possession.', ""The investor was aware or should have been aware of the yard's condition when purchasing the house.""]",2
41,"An officer worked for a city's police department for a decade. Initially, the city's employee benefit scheme included a death benefit for the spouse of any officer who died due to a work-related incident. Last year, the city revised this benefit plan to exclude death benefits in cases where the death resulted from the employee's refusal to receive reasonable medical care prescribed by a doctor, unless the treatment posed an excessive risk to life or health. After this revision, the officer was shot on duty. Due to a deeply held religious conviction, the officer refused a recommended blood transfusion and consequently died from blood loss. The officer's spouse applied for the death benefit, but the city rejected the application based on the recent amendment to the benefit plan. The spouse is contesting the amendment, arguing that it infringes upon the officer's constitutional right to freely exercise their religion. Will the court likely uphold the constitutionality of the amendment as it applies to the officer?",professional_law,"['No, because it effectively discriminates against religious beliefs.', 'No, because it infringes on the vested contractual rights of employees hired before the amendment.', 'Yes, because it does not specifically target religious reasons for denying benefits and is a reasonable restriction on granting such benefits.', 'Yes, because it only places a condition on receiving a government benefit, without penalizing individual actions.']",2
42,"The police acted on a tip from a reliable informant who detailed an extortion plan involving a defendant. The informant specified that the defendant would use a public phone booth at a specific location and time to make the extortion call. The police installed a listening device on the public phone without notifying the phone company or obtaining a warrant. At the stated time and location, the defendant used the phone to threaten the victim, demanding $5,000 with threats against the victim's family. The conversation was recorded, leading to the defendant's arrest on extortion charges. Before the trial, the defendant's lawyer filed a motion to suppress the recorded conversation as evidence. How should the court rule on this motion?",professional_law,"['granted, because the police did not obtain a warrant before installing the listening device.', 'granted, because the police did not get prior approval from the telephone company before placing the listening device.', 'denied, because the defendant lacked a reasonable expectation of privacy.', ""denied, because the police had probable cause based on the informant's information.""]",0
