Unnamed: 0,question,subject,choices,answer
10,"A patient sued a surgeon for malpractice after a surgery resulted in complications. The defense's medical expert reviewed the patient's medical records and testified that the complications were due to pre-existing conditions, as evidenced by prior medical treatments documented in the records. The jury ruled in favor of the plaintiff but awarded minimal damages. The plaintiff argued post-trial that the expert's testimony should be excluded as inadmissible hearsay since it was based on records from doctors who were not available for cross-examination. How should the court rule under the Federal Rules of Evidence?",professional_law,"[""The expert's testimony is irrelevant and inadmissible because it pertains to the patient's condition before the surgery."", 'The Federal Rules of Evidence permit hearsay if it was made for medical diagnosis or treatment purposes.', ""Medical evidence cannot be excluded as hearsay if it's pertinent to the case."", 'The testimony is inadmissible hearsay due to a right to cross-examine the authors of the medical records.']",1
11,A buyer claims that an unforeseen event has made it impossible to fulfill a purchase agreement. Which of the following statements is incorrect regarding discharge due to impossibility?,professional_law,"['The event must not have been caused intentionally by the party claiming impossibility.', 'A minor inconvenience is enough for discharge.', 'The non-discharge of performance would lead to significant unfairness.', 'The impossibility must relate to a fundamental assumption of the contract.']",1
12,"On Monday morning, a patient was injured in a medical mishap after his wheelchair malfunctioned and tipped over. Following the incident, the patient was taken to the emergency room where he was treated for his injuries. While at the hospital, the patient was found to have a fractured arm. He was placed in a cast and then fitted with a sling. The patient's doctor set up the sling and positioned the patient's arm in a 30-degree angle. The patient was instructed to remain seated. On Monday afternoon after lunch, the patient asked for assistance from a nurse. She was helping the patient adjust his position when the sling, which was supporting his arm, gave way. This caused the patient's arm to hit the ground, aggravating his fracture. The sling was defective because the manufacturer had failed to provide a secure locking mechanism to prevent it from slipping. If the patient brings a claim against the manufacturer, he will most likely",professional_law,"['prevail, because the sling malfunctioned during normal use.', ""prevail, because the manufacturer's omission of a lock made the sling defective."", ""not prevail, because the sling was no longer in the manufacturer's control."", 'not prevail, if the nurse did not correctly secure the sling.']",1
13,"A contractor told a client, 'Your driveway has cracks. I can resurface it with new asphalt for $3,000.' The client replied, 'Okay, if I have the funds available.' Two days later, the contractor arrived at the client's house with a truck full of asphalt and started preparing the driveway. When the client noticed, they quickly came out and said, 'Stop! I no longer need the service; I'll handle it myself.' In a lawsuit by the contractor against the client for breach of contract, which of the following would offer the contractor the strongest basis for recovery?",professional_law,"[""A bilateral contract was formed when the client said, 'Okay, if I have the funds available.'"", 'A bilateral contract was formed when the contractor showed up with the materials.', 'The client made an offer proposing a unilateral contract, which became irrevocable when the contractor arrived with the necessary materials.', 'The client made an offer proposing a unilateral contract, and the contractor accepted by beginning the work when he prepared the driveway.']",3
14,"A property owner was the holder in fee of a 15-acre farm. On September 1, the owner handed his lawyer a deed conveying the farm to his nephew and said to the lawyer, 'Deliver this to my nephew.' Unknown to the owner, the nephew was traveling in Asia. The following week, the lawyer properly filed the deed with the County Clerk's Office. Two months later, the owner passed away, and in his will he left the farm to his son. Upon the nephew's return from Asia, a dispute arose between the nephew and the son over the ownership of the farm. In a lawsuit to determine ownership of the farm, the court ruled in favor of the nephew. The ruling was most likely based upon which of the following?",professional_law,"[""There was an effective 'inter vivos' gift."", 'The delivery was effective when the owner handed the deed to the lawyer.', 'The delivery was effective when the lawyer filed the deed.', 'The deed was filed before the will took effect.']",1
15,Which of the following is not a characteristic of conspiracy?,professional_law,"['It requires an agreement to commit a crime.', 'It involves the solicitation of another to commit a misdemeanor.', 'An overt act is needed to further the conspiracy.', 'Withdrawal is generally not a defense.']",1
16,"A woman was informed by her friend that a luxury car dealership was storing high-end vehicles in a garage across town. Late one evening, the woman and her friend broke into the garage and began loading the cars onto a trailer. As they were about to leave, one of them accidentally dropped a lit match onto a pile of oily rags. Although they could have extinguished the small fire without any risk to themselves, they chose to escape instead. The fire quickly spread, destroying the entire garage. If the friend is later charged as a co-conspirator, most likely she would be held responsible as",professional_law,"['an accessory after the fact.', 'a principal in the first degree.', 'an accomplice.', 'not responsible.']",3
17,A journalist was fined for writing an article detailing how to obtain medical marijuana in a state where it is illegal. A statute prohibits the dissemination of such information. Will the courts support the fine?,professional_law,"[""No, the statute violates the journalist's First Amendment right to free speech."", 'No, the statute violates the Fourth Amendment right to privacy.', 'Yes, the dissemination of illegal activities is not protected speech.', 'Yes, there is no constitutional right to publish information about illegal substances.']",0
18,"A conservationist donated a pristine wildlife sanctuary to the city 'to hold in perpetuity, provided that if any part of the sanctuary is used for housing or industrial purposes, the donor or their heirs may reclaim the land.' The city's interest in the sanctuary is best described as a (an)",professional_law,"['fee simple absolute.', 'fee simple subject to condition subsequent.', 'life estate.', 'easement in gross.']",1
19,"A buyer and seller were negotiating the sale of a car. The seller offered to sell the car for $10,000. Which of the following actions would not terminate the offer, allowing the buyer to still accept it?",professional_law,"['The buyer asks if the seller would accept $9,000 instead.', 'The seller informs the buyer that the offer has been revoked.', ""The seller passes away before the buyer accepts, but the seller's estate wants to proceed with the sale."", ""The buyer says 'I agree to buy the car, but for $9,500.'""]",0
20,"A suspect was accused of stealing electronics from a store. The store owner reported missing several gadgets and a laptop. During the investigation, detectives approached the suspect at his residence. After being informed of his Miranda rights, the suspect asked to speak with his lawyer. Since his lawyer was unavailable, the lawyer's assistant advised him not to speak. The suspect informed detectives that he would remain silent without his lawyer present. The detectives then invited him to the station to discuss a separate case. The suspect agreed. En route to the station, the suspect was questioned about the origin of his watch. He declined to answer. At the station, detectives asked him to waive his right to a lawyer. He refused without his lawyer. He was then taken to an interrogation area. Later, he was told he could leave if he disclosed where he got the watch. The suspect admitted it was from a friend. Using this information, detectives obtained a search warrant and found the stolen electronics at his home. The suspect faces charges for the store theft. At trial, the court should",professional_law,"['admit the confession because it was voluntary and the electronics as they were found with a valid search warrant.', 'suppress the confession due to a violation of his Sixth Amendment right to counsel, but admit the electronics since they were found with a valid search warrant.', 'suppress the confession since the waiver was unsigned, but admit the electronics because they were found with a valid search warrant.', 'suppress the confession due to a violation of his Fifth Amendment right to counsel, and the electronics since the search warrant was based on the confession.']",3
21,"A man worked as a cashier at a grocery store. During his shift, he took a $50 bill from the register and slipped it into his pocket, planning to take it home after work. Before he could leave, his supervisor asked him to help with closing duties. While assisting, the supervisor noticed the missing bill and called security. The man is most likely guilty of",professional_law,"['attempted theft.', 'theft.', 'fraud.', 'burglary.']",1
22,"A man was walking through a park when another man approached him and demanded his wallet. The man complied, handing over his wallet without any physical confrontation. Which of the following crimes, if any, would the robber most likely be convicted of?",professional_law,"['Theft.', 'Robbery.', 'Assault.', 'No crime.']",1
23,"A customer bought a chocolate bar from a convenience store. Upon unwrapping it at home for dessert, he took a bite and noticed an unusual crunch. He discovered a small piece of glass inside the chocolate. Although he was startled and upset, the customer did not experience any physical harm. If the customer files a complaint against the chocolate manufacturer for negligent production, he will most likely",professional_law,"['recover, because he experienced significant emotional shock.', 'recover, by invoking the principle of res ipsa loquitur.', ""not recover, because the manufacturer's negligence resulted only in emotional upset."", 'not recover, as the appropriate claim would be for intentional infliction of emotional distress.']",2
24,"After consuming several alcoholic beverages at a party, a couple decided to walk past a closed store. Feeling emboldened by the alcohol, they discussed breaking into the store to steal electronics. As they attempted to break in, they were caught by the police. The man argued in court that he was too drunk to have the intent to commit a theft. Based on these details, will his defense likely succeed in court?",professional_law,"['Yes, because his intoxication prevented him from forming the intent to commit theft.', 'No, because intoxication is not a valid defense for committing a crime.', 'No, because the evidence suggests he was capable of forming the intent to commit theft.', 'Yes, because his impaired state negated the mens rea required for theft.']",2
25,"A pedestrian's family filed a lawsuit in federal court against a trucking company, claiming that the company's negligence caused the pedestrian's death. At trial, a witness testified that they saw the truck speeding and swerving before the accident. The witness also mentioned hearing tires screech, but didn't see the crash because their view was obstructed. Two other witnesses testified that the truck was driving normally. At the close of the evidence, the trucking company moved for a directed verdict, which was denied, and the case went to the jury. The jury awarded damages to the family. The trucking company has filed a renewed motion for a directed verdict. What standard should the court use to decide on the motion?",professional_law,"[""Whether the evidence shows a genuine issue of material fact supporting the family's claim."", 'Whether the verdict is contrary to the weight of the evidence.', 'Whether the family presented a scintilla of evidence to support the verdict.', ""Whether there is substantial evidence in the record to support the verdict, resolving all disputed issues in the family's favor.""]",3
26,"On March 15, a woman sent the following email to a painter: 'I'll pay you $500 if you paint my living room, replace the wallpaper, and fix the ceiling by March 25.' The painter read the email on March 17. The same day, he ordered paint and wallpaper from a supply store. On March 19, the woman called the painter and said: 'Ignore my email, I changed my mind.' The painter replied: 'I've already ordered the materials.' The woman said: 'I decided to redecorate, so I'm not going ahead with the work.' If the painter files a lawsuit for breach of contract, what is the woman's best defense that no valid contract was established?",professional_law,"['The painter had not started the work before the woman withdrew her offer.', ""The woman's offer could only be accepted by performing the work."", 'Since the woman made the offer via email, acceptance had to be made in the same way.', 'Although the painter was preparing to begin the work, he had not yet started the tasks when the woman retracted her offer.']",3
27,"A customer sued a store owner for injuries from slipping on a wet floor inside the store. The customer's complaint alleged that the floor had been wet for several hours due to a leaking ceiling, which the owner failed to fix. In response, the owner stated that the floor had just become wet due to a sudden leak and the customer fell before it could be addressed. During the trial, a store employee testified that he saw the customer slip and that the floor had been wet for over a day. On cross-examination, the store owner's lawyer asked the employee: 'Isn't it true that the customer admitted to you that they slipped because they were distracted by their phone?' Upon objection by the customer's lawyer, the employee's testimony will be ruled",professional_law,"['admissible, because it relates directly to the cause of the accident.', 'admissible, because the employee personally witnessed the incident.', ""inadmissible, because the store owner's lawyer did not establish a proper foundation."", ""inadmissible, because the employee's testimony does not address the condition of the floor.""]",0
28,"During a routine surgery, a surgeon accidentally severed an important nerve in a patient's hand, resulting in permanent loss of function. The patient decided to sue the surgeon for malpractice. During the trial, it was revealed that the hospital had a protocol requiring two surgeons to be present for such operations, but the protocol was not followed. The surgeon argued that many operations at the hospital often proceed with only one surgeon present. If the patient pursues a malpractice claim against the surgeon, the patient will most likely",professional_law,"['prevail, because the surgeon did not follow the hospital protocol.', 'prevail, because the nerve damage resulted in permanent disability.', ""not prevail, because the hospital's protocol was frequently ignored."", 'not prevail, because the surgical error was a recognized risk of the procedure.']",2
29,"Two coworkers decided to go hiking together. On the trail, one of them slipped and fell down a steep incline, injuring himself. The other coworker, who was ahead, heard his cries for help but chose to ignore them and continued his hike. The injured coworker later succumbed to his injuries as no assistance arrived. Witnesses at the trailhead reported the incident to authorities, leading to an investigation into potential negligent homicide. What is the likely decision of the authorities?",professional_law,"['Authorities will not press charges because the coworkers did not have a relationship that imposed a legal duty to assist.', 'Authorities will not press charges as there was no legal obligation for the coworker to help, regardless of their relationship.', ""Authorities will press charges because there were witnesses to the coworker's indifference."", 'Authorities will press charges because their coworker relationship created a legal obligation to help.']",0
30,"A property owner executed a deed transferring his estate to 'my son for life, then to my nephew for life, but if my nephew gets married, to my cousin for the life of my nephew, then to the heirs of my nephew if he remains unmarried, and to the heirs of my cousin if my nephew marries.' This deed was recorded immediately. During the son's lifetime, the nephew's interest may best be described as a",professional_law,"['contingent remainder.', 'shifting executory interest.', 'vested remainder subject to complete divestiture.', 'vested remainder subject to partial divestiture.']",2
31,"A city in the Midwest has a large park with various recreational areas and natural habitats. The park is mostly maintained by the local city government, but a small section was sold to a private developer. The developer of this section built a community center that includes a basketball court and a playground. However, there is a small parcel of land adjacent to the community center that is currently unused and unmaintained. The developer decides to build an additional parking lot on this parcel, believing it to be under his ownership, without consulting the city. If the city later challenges the developer's claim to this land, which of the following arguments would the developer need to prove to succeed in claiming ownership of the parcel?",professional_law,"['The city has abandoned the parcel through a lack of maintenance.', 'The developer has a prescriptive easement to use the parcel.', 'The developer has acquired the parcel through adverse possession.', 'There is a misalignment in the original survey boundaries, granting the developer ownership.']",3
32,"A local law states that it is illegal to paint graffiti on public buildings, and violators will face a fine of up to $200 or up to 60 days in jail. An artist held an event to protest urban development policies in the city. The gathering occurred at a public square and drew around 150 participants. During the event, the artist addressed the group and said, 'I'm fed up with the unchecked expansion in our city. Here's my response to this!' The artist then proceeded to spray-paint a mural on the side of a public building. Amid cheers from the crowd, the artist exclaimed, 'Stop the overdevelopment now!' After defacing the building, the artist and the supporters left without cleaning up. Based on constitutional law, can the artist be charged under the local law for defacing the public building with graffiti?",professional_law,"['No, because painting the building in these circumstances might be seen as artistic expression and is protected by the First Amendment.', ""No, because the artist's actions did not present a clear and present danger that would justify limiting freedom of expression."", 'Yes, because the local law serves a significant public interest and is not aimed at suppressing expression.', 'Yes, because graffiti is an action, not speech, and can be regulated by law.']",2
33,"Due to an unforeseen and critical shortage of office supplies, the President has mandated that all federal executive agencies must operate with reduced hours, closing at 3 PM daily. The President's directive includes exceptions for essential services that require extended hours, such as emergency response units. Congress, when passing the funding bill for these agencies, anticipated regular operating hours but did not specify them in the legislation. Is the President's directive lawful?",professional_law,"[""No, because the heads of executive agencies have the ultimate authority over their agencies' operations."", 'No, because Congress assumed regular hours would be maintained when they passed the funding bill.', 'Yes, because the President has broad authority to manage the executive branch as deemed necessary.', 'Yes, because the directive pertains to executive management and is not restricted by any law.']",1
34,"In regards to contracts, which statement is the least accurate?",professional_law,"['An executory contract is where both parties are still obligated to perform.', 'A contract is considered fully executed when both parties have completed all obligations.', 'A partially executed contract indicates that one party has not yet begun any performance.', 'An executory contract means that the contract is still partially unfulfilled by at least one party.']",2
35,"A furniture maker agreed in a signed contract on May 5 to deliver a custom table to a client by July 10 at a specified price. The maker's workshop usually operated with a team of five craftsmen. On July 1, three craftsmen fell ill and were unable to work. Consequently, the maker faced a labor shortage and could not complete the table by the agreed date. On July 3, the maker emailed the client stating, 'Due to unforeseen illnesses among my team, I won't be able to deliver your table by July 10. I am currently seeking temporary workers to assist in finishing your order. While I can't guarantee it, I aim to have the table ready by July 15.' The client, who was aware of the maker's usual team size, replied, 'That's fine, but be aware that I will hold you accountable for any inconvenience caused by the late delivery.' When the client did not receive the table by July 15, they sent the following email to the maker: 'I must have the table by July 20 at the latest.' This email was received and acknowledged by the maker on the same day. If the maker delivers the table on July 20 and the client accepts it, can the client successfully claim damages for the delay in delivery?",professional_law,"['No, because temporary impracticability excused the duty to deliver by July 10.', ""No, because the client's acceptance of the late delivery constituted a waiver of the original delivery date."", ""Yes, because the client's statements did not amount to a waiver of any potential claim for damages."", 'Yes, because there was no consideration to support any waiver of the delivery deadline.']",2
36,In which scenario is the defendant most likely to be held liable for the victim's injury?,professional_law,"[""A defendant placed a tripwire on a path leading to the victim's house. The victim tripped over it and broke his leg. Later, while recovering at home, the victim died in a house fire caused by faulty wiring."", 'A defendant saw a victim about to slip on a wet floor but did not warn him. The victim slipped, fell, and suffered a concussion. Later that day, the victim died from a heart attack.', 'A victim was being chased by a bear. To escape, the victim jumped off a cliff and died from the fall. The defendant had earlier released the bear into the wild knowing it was dangerous.', 'A defendant and a victim were hiking in the mountains. The defendant accidentally tripped the victim, causing him to fall and break his leg. Unable to move, the victim succumbed to hypothermia overnight.']",3
37,"A 14-year-old girl was biking down a path through a park owned by a city. The girl had often used the path for biking in the previous months. The path, made of asphalt, wound through the park from a city street to a lake at the edge of the park. The path was used for biking and the lake for fishing by the residents of the surrounding neighborhoods, without the city's formal permission. Additionally, the city did not post any signs prohibiting entry. After biking on the path for about two hours one afternoon, the girl lost control of her bike and crashed into a bench. The girl sustained severe injuries in the accident. If a lawsuit is filed on the girl's behalf against the city for her personal injuries, the plaintiff will",professional_law,"['recover, under the doctrine of premises liability.', 'recover, because the city failed to maintain the path.', 'not recover, because the girl was a trespasser.', 'not recover, because a 14-year-old girl should have been aware of the risk.']",3
38,"A landlord agreed to rent an apartment to a tenant for $1,200 per month, but later found out that the tenant was unable to pay due to losing their job. Despite this, the tenant sent a letter promising to pay $800 per month once they secured new employment. If the tenant fails to pay and the landlord sues for breach of contract, what is the landlord entitled to recover?",professional_law,"['nothing.', '$800 per month.', '$1,200 per month.', '$800 per month, only after the tenant finds a new job.']",0
39,"A landlord rented an apartment in an urban area to a tenant. Over time, the neighborhood became a hotspot for criminal activity, particularly vandalism and theft. The building had a security system, but it was often not working. One night, the tenant's car was broken into and several personal items were stolen. The tenant sues the landlord for failing to provide adequate security. The tenant will most likely",professional_law,"['prevail, if the landlord was aware of the security system failures and did nothing to fix them.', 'prevail, unless the thief can be apprehended and held responsible.', 'not prevail, because the crime was committed by an unknown third party.', 'not prevail, because the landlord is not responsible for criminal acts in the neighborhood.']",0
40,"A homeowner decided to turn their backyard into a natural pond, attracting various wildlife. The water filled most of the area, and the neighbors complained about the increase in mosquitoes and the unpleasant smell. A property developer bought the adjacent house, unaware of the pond transformation, and the tenants often voiced their concerns. If the developer files a nuisance lawsuit against the homeowner, the homeowner’s strongest argument would be",professional_law,"['that the pond promotes local biodiversity and environmental health.', 'that local regulations allow for natural water features on private property.', 'that the developer is not residing in the property and is only a landlord.', ""that the developer should have investigated the property's surroundings before purchasing.""]",2
41,"A firefighter was employed by the city for 12 years. At the time of hiring, the city's benefit plan included a disability pension for any employee injured in the line of duty. Recently, the city modified this plan to exclude benefits for injuries sustained while the employee was under the influence of illegal drugs. After this change, the firefighter was injured in a fire while under the influence of prescription medication. The disability claim was denied based on the plan amendment. The firefighter has challenged the amendment, arguing it violates their constitutional rights. Is the court likely to uphold the amendment as applied to the firefighter?",professional_law,"['No, because it unfairly targets individuals based on medical conditions.', 'No, because it breaches the contractual obligations existing before the amendment.', 'Yes, because the amendment applies uniformly and serves a legitimate government interest.', 'Yes, because it only affects the distribution of benefits, not personal rights.']",2
42,"Police were tipped off by a credible source that a suspect would be trafficking drugs. The informant provided specific information about the operation: the suspect would be using a payphone at a specific location on a given date and time to arrange a drug deal. Without consulting the phone company or obtaining a warrant, the police placed a recording device on the payphone. On the scheduled date and time, the suspect used the phone to negotiate the drug sale, providing detailed instructions for the transaction. The police arrested the suspect based on the recorded call and charged him with drug trafficking. Before the trial, the suspect's lawyer files a motion to suppress the recorded conversation from evidence. The defense's motion should be",professional_law,"['granted, because the police did not secure a warrant before placing the recording device.', 'granted, because the police failed to notify the phone company before installing the recording device.', 'denied, because the suspect had no reasonable expectation of privacy in a public phone booth.', ""denied, because the police had sufficient probable cause from the informant's tip.""]",0
43,"Two friends were hiking in a remote forest. One of them, Alex, decided to take a shortcut through a restricted area despite the warning signs. Alex ventured off the trail and fell into a hidden ravine. The other friend, Jamie, witnessed the fall and heard Alex calling for help. However, Jamie chose not to alert the park rangers or seek help. Instead, Jamie continued on the hike and later left the park without reporting the incident. Alex was found deceased from the fall injuries several days later. If Jamie is prosecuted for Alex's death, the most likely outcome would be that",professional_law,"['Jamie is guilty of manslaughter.', 'Jamie is guilty of negligence.', 'Jamie is not guilty of any crime.', 'Jamie is guilty of reckless endangerment.']",2
44,"A company sends a job offer to a candidate via email, offering a salary of $70,000. The candidate replies by email, requesting a salary of $75,000. The company responds, reoffering the original salary of $70,000. The candidate then calls the company to accept the initial offer of $70,000. The company now refuses to hire the candidate. If the candidate sues the company for breach of contract, which of the following defenses would be the company's best defense?",professional_law,"[""The candidate's phone call constituted a different mode of communication from the email offer."", 'The job offer was not legally binding due to lack of written acceptance.', ""The candidate's counter offer terminated their power of acceptance."", ""The company's reoffer of the original salary terminated the candidate's power of acceptance.""]",2
45,"A property owner held a large amount of land in the Midwest. In January 2000, the owner acquired a 200-acre plot located near a small town. In 2005, the owner decided to divest his extensive agricultural holdings in the Midwest. In January, the owner transferred the plot for a nominal fee of one dollar, acknowledged as received, 'to my daughter, her heirs, and assigns, but if my daughter's husband dies without children, to my gardener and their heirs and assigns.' After taking possession of the 200-acre plot, the daughter discovered significant mineral deposits. She began extraction operations and sold large quantities of minerals without notifying the gardener. Several months later, the gardener learned about the mineral sales and has now filed a lawsuit seeking an accounting of the mineral value and an injunction against further extraction. If the daughter's husband had died without children before the daughter started extracting minerals, would this increase the gardener's chances of success compared to if the husband were still alive?",professional_law,"['No, because the right to extract minerals is tied to the right of possession.', ""No, because the daughter's estate would remain unchanged by the husband's death."", ""Yes, because the husband's death without children would change the daughter's fee into a reversionary interest."", 'Yes, because although the daughter still holds a fee, it would now be certain to terminate.']",3
46,"A frequent diner at a restaurant knows the chef always keeps a knife underneath the counter. One evening, the diner ordered a salad and watched as the chef moved to another table. The diner reached over, took the knife, and demanded money from the chef. The chef, aware the knife was blunt, ignored the threat. The diner then dropped the knife and fled. Apart from the theft of the knife, the diner will be charged with",professional_law,"['attempted theft.', 'attempted extortion.', 'menacing.', 'menacing and attempted theft.']",1
47,"A local ordinance states: 'Section 1: It is illegal for any person or group to conduct a gathering of more than 40 people in any municipal park without obtaining a city permit first; Section 2: The permit application must include the date and time for which the permit is requested, with a fee of $20 per hour and a maximum of $60; Section 3: Permits are issued on a first-come, first-served basis, unless the police chief determines the event could lead to severe traffic issues.' A community organizer aimed to hold a social justice rally in a public square. Despite his past events drawing fewer than 10 participants, he applied for a permit as required by the ordinance. The police chief denied the application, fearing it would trigger unrest. On November 2, the organizer and 13 others held their rally peacefully in a city park. During the closing speech, police arrested them for breaching the ordinance. In a subsequent legal challenge to Sections 1 and 2, the court will likely find these sections",professional_law,"[""constitutional, as it falls within the state's power to regulate speech-related activities."", ""constitutional, because the sections align with the state's regulatory authority."", ""unconstitutional, due to the statute's lack of clarity and excessive scope."", 'unconstitutional, as it regulates speech based on content.']",1
48,"A woman, her niece, and her daughter own three adjacent properties in the countryside. An upward incline goes from the woman's land to the daughter's land. The woman's and the niece's properties remained undeveloped and natural. The daughter, however, had been living for 15 years in a cottage she built on her land. In 2012, the woman planted a variety of flowers and bushes along the boundary with her niece's land. In 2013, the niece started clearing a large area on her property for a new house and dug a seven-foot-deep trench for a basement. During the excavation, the side closest to the woman-niece boundary gave way, causing the woman's flowers and bushes to slide into the trench. The niece removed the debris. In a legal claim by the woman against the niece for the damage to her land, who should prevail?",professional_law,"['The niece, if she took all reasonable precautions while excavating.', ""The niece, as she was not obligated to support the woman's land in its developed state."", 'The woman, because she is entitled to the natural support of her land.', ""The woman, because her right to support from the neighbor's land is absolute.""]",2
