Unnamed: 0,question,subject,choices,answer
10,"A driver who was hurt in an accident sued the careless other driver for his losses. The defense medical specialist conducted an independent medical examination and reviewed all medical documents. The specialist testified that the accident did not cause the injuries because the medical documents showed a long history of earlier treatment for the same symptoms. The jury returned a decision for the plaintiff but awarded only $10 in compensation. On post-trial motions, the plaintiff argued that the specialist's testimony was inadmissible hearsay because he based it on previous treating physicians' records, and the prior doctors were not available for cross-examination. Under the Federal Rules of Evidence, what is the correct ruling?",professional_law,"[""Testimony regarding the plaintiff's condition prior to the accident is irrelevant and the testimony is inadmissible."", 'The Federal Rules of Evidence allow the admission of hearsay statements that were made for the purpose of medical diagnosis or treatment.', ""Medical testimony that is relevant to the issues can never by excluded from the defendant's case because it is always reliable."", 'The testimony is inadmissible hearsay because there was a constitutional right under these facts to cross-examine the doctors who wrote the prior records.']",1
11,Vendor states a situation has arisen that renders executing a sales agreement infeasible. Which of the following is not accurate about discharge for impracticability?,professional_law,"['The problem must not have been caused by the fault of the party seeking to invoke the defense.', 'A price increase is sufficient for discharge.', 'The failure to excuse performance would result in grave injustice.', 'The impracticality must go to a basic assumption on which the contract was made.']",1
12,"On Friday night, a motorist was hurt in a car accident after his vehicle was sideswiped by an unknown driver. Following the crash, the motorist was taken to the hospital where he was treated for his wounds. While at the hospital, the motorist was diagnosed with a fractured back. He was put in a body cast and then placed in traction. The motorist's doctor assembled the traction apparatus and positioned the motorist's left leg in an overhead stirrup at a 40-degree angle. The motorist was instructed to lie on his back on the bed. On Saturday morning after breakfast, the motorist requested a bedpan from a nurse. She was placing the bedpan under the motorist's body when the stirrup, which was holding his leg, broke. This caused the motorist's leg to fall against the metal frame along the side of the bed, fracturing his tibia. The traction apparatus was faulty because the manufacturer had not included a safety latch on the stirrup device to prevent its falling off if not securely fastened in place. If the motorist asserts a claim against the manufacturer, he will most likely",professional_law,"['prevail, because the stirrup broke while the traction apparatus was in normal use.', ""prevail, because the manufacturer's failure to include a safety latch made the traction apparatus defective."", 'not prevail, because the traction apparatus was no longer within the control of the manufacturer.', 'not prevail, if the physician did not properly attach the stirrup when assembling the traction apparatus.']",1
13,"A property owner said to a roofer, ""My roof leaks. I think the old tiles are cracked. If you will replace them with all new tiles, I will pay you $5,000."" The roofer replied, ""Sure, if I can clear my busy schedule."" The property owner then remarked, ""That's fine, but let me know soon."" Three days later, the roofer drove his pickup truck to the property owner's residence and unloaded the materials and tools required to perform the roofing work. When the property owner looked out his window and saw what was happening, he immediately ran outside and exclaimed, ""Stop! The deal's off. I decided to fix the roof myself."" In an action by the roofer against the property owner for breach of contract, which of the following would provide the roofer with his best theory of recovery?",professional_law,"['A bilateral contract was formed when the roofer purchased the materials and equipment needed to do the job.', 'A bilateral contract was formed when the roofer said, ""Sure, if I can clear my busy schedule. ""', 'The homeowner made an offer that proposed a unilateral contract, and the offer became irrevocable when the roofer purchased the materials and equipment needed for the job.', ""The homeowner made an offer that proposed a unilateral contract, and the roofer manifested an intent to accept the offer when he began performance by unloading the materials and equipment at the homeowner's house.""]",3
14,"A widower was the proprietor in fee of a 10-acre quarry. On August 1, the widower handed his companion a deed transferring the quarry to his niece and said to the companion, ""Give this to my niece."" Unbeknownst to the widower, the niece was in Africa. The following week, the companion properly filed the deed with the Recorder's Office. One month later, the widower passed away, and in his will he bequeathed the quarry to his daughter. Subsequently, the niece returned from Africa, and a conflict arose between the niece and the daughter regarding ownership of the quarry. In a suit to quiet title to the quarry, the court ruled in favor of the niece. The ruling was most likely based upon which of the following?",professional_law,"['There was an effective ""causa mortis"" gift.', 'The delivery was effective when the widower handed the deed to the friend.', 'The delivery was effective when the friend recorded the deed.', 'The deed was recorded before the devise was effectuated.']",1
15,A criminal perpetrator executed the offense of solicitation. Which of the following does not pertain to solicitation?,professional_law,"['It is an agreement between two or more to commit a crime.', 'It is solicitation of another to commit a felony.', 'No act is needed other than the solicitation.', 'Withdrawal is generally not a defense.']",0
16,"Two individuals were informed by the defendant that a medical equipment company was now utilizing the old warehouse by the river for storing its stock of defibrillators. Late one evening, the two individuals broke into the warehouse and started to load the large crates of defibrillators onto their vehicle. As they were departing, one of the individuals unintentionally tossed his cigarette butt into a refuse pile of old cardboard boxes and papers. Shortly afterward, the refuse ignited into a small blaze. Although the individuals had time to extinguish the fire without any risk to themselves, they did not do so. Instead, they fled. Meanwhile, the fire quickly spread, consuming the entire warehouse in flames. If the defendant is later charged as a co-conspirator, he would likely be held accountable as well.",professional_law,"['an accessory before the fact.', 'a principal in the second degree.', 'an accomplice.', 'not respbnsible.']",3
17,A man was detained and found guilty of publishing paid newspaper ads providing information on how to obtain an abortion in another state and how to locate a referral service. A criminal law made it an offense to distribute such information. Will the courts affirm the conviction?,professional_law,"['No, the statute violates the sixth amendment right to privacy.', 'No, the statute violates the First Amendment right to publish protected commercial speech.', 'Yes, the right to an abortion does not include the right to publicize where to get one.', 'Yes, there is no right to publish or disseminate speech that is commercial in nature.']",1
18,"A renowned environmentalist was the proprietor of a large expanse of untouched forest. The environmentalist transferred the expanse ""to the people of the state in fee simple; provided, however, that if any part of said expanse shall ever be utilized or developed for any commercial purpose or otherwise altered from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may re-enter as of the grantor's former estate."" The interest of the state in the expanse would be best described as a (an)",professional_law,"['fee simple determinable.', 'fee simple subject to condition subsequent.', 'easement appurtenant.', 'determinable fee subject to an executory interest.']",1
19,"A builder and homeowner were negotiating on the price for the construction of a new house. The builder made several proposals for construction to the homeowner including one for $100,000. Which of the following communications would not cancel the offer so that a later acceptance could be effective",professional_law,"['The home owner asks the contractor if they would be willing to build the house for $95,000.', 'The contractor contacts the home owner and states that the offer is withdrawn.', ""The contractor dies before the home owner accepts but the contractor's son intends to continue the business."", 'The home owner states ""I accept your offer but the price is to be $97,000.""']",0
20,"A suspect was accused of having broken into his neighbor's apartment. The neighbor reported that his apartment had been turned upside down and several pieces of clothing had been stolen. During their investigation, two police officers went to the suspect's workplace to interview him. After being informed of his Miranda rights, the suspect asked for permission to call his lawyer. Although his lawyer was unavailable, the lawyer's receptionist warned him not to say anything. The suspect told the officers he would have nothing more to say unless his lawyer was present. The officers then asked him if he would accompany them to the police station to answer some questions about an unrelated theft. The suspect agreed. As they were driving to the police station, the suspect was asked where he had bought the boots that he was wearing. He refused to answer. When they arrived at the police station, the officers requested that he sign a waiver of his right to an attorney. The suspect replied that he would not sign anything without his lawyer present. He was then placed in an interrogation room. Shortly after, the suspect was told he could leave if he would be willing to say where he had bought his boots. The suspect admitted that he had purchased the boots and some shirts from a friend. From this information, the officers obtained a search warrant and went to the suspect's home where they found the stolen clothes. The suspect is charged with breaking into the apartment. At trial, the court should",professional_law,"['admit the confession because it was voluntary, and the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because it was obtained in violation of his Sixth Amendment right to counsel, but admit the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because the defendant failed to sign the waiver, but admit the clothing because it was obtained pursuant to a valid search warrant.', 'suppress the confession because it was obtained in violation of his Fifth Amendment right to counsel, and the clothing because the search warrant was secured as a result of the confession.']",3
21,"A lady was hired as a sales assistant at a department store. She was assigned to the women's underwear section. One evening near closing time, the lady removed a diamond necklace from a display case in the jewelry section of the department store and concealed it in tissue paper. The lady then discreetly placed the necklace in a shopping bag, planning to take it when she exited the store. Shortly after, the store owner approached the lady and informed her she needed to stay late to conduct inventory. While the lady was conducting inventory, the owner found the necklace and contacted the police. The lady is most likely guilty of",professional_law,"['attempted larceny.', 'larceny.', 'false pretenses.', 'embezzlement.']",1
22,"A lady was in a public washroom at a mall. While the lady was at the sink, a gentleman entered the restroom and told her not to make a noise. Terrified, the lady ran to an open window in the bathroom and leaped onto the fire escape. As she went down the fire escape, the lady accidentally fell, injuring her legs. Which of the following offenses, if any, would the man most likely be found guilty of?",professional_law,"['Assault.', 'Battery.', 'Assault with intent to commit rape.', 'No crime.']",3
23,"A customer acquired a gallon of skim milk from a store. The milk, which was offered in a plastic container, had been processed and packaged by a dairy. That night, the customer was making dinner and poured himself a glass of milk from the container acquired at the store. He then sat down to eat his meal and began to take a sip of milk. As he did so, the customer felt something hairy lodge in his mouth. He immediately spat out the hairy object and saw that it was a dead mouse. The customer suffered severe emotional distress but did not suffer any physical illness or injury. If the customer asserts a claim against the dairy based on careless manufacturing, he will most likely",professional_law,"['recover, because he suffered severe emotional distress.', 'recover, under the doctrine of res ipsa loquitur.', ""not recover, because the dairy's negligence only caused mental disturbance."", ""not recover, because the buyer's proper cause of action is for intentional infliction of mental distress.""]",2
24,"After having several drinks in a bar, a man and his companion drove by a large house with its lights off. With the man sitting in the passenger seat, the companion pulled the car over. They were feeling intoxicated and aggressive from the drinks. After discussing it, they decided it was a safe bet to enter the house and see what they could take. They broke in and took several bags of jewelry. While driving away, they were stopped and arrested for burglary. The passenger used the defense that he was too drunk to form the specific intent to enter the house for the purpose of committing a felony therein. Do the facts described here suggest that the defense will likely succeed at a trial on the merits?",professional_law,"['Yes, because he was in fact too intoxicated to form the intent needed to prove burglary.', 'No, because intoxication is never a defense to the commission of a felony.', ""No, because the facts indicate that he wasn't too intoxicated to form the necessary intent for burglary."", 'Yes, because the feeling of being drunk and aggressive were not his natural mental state and therefore mens rea was defeated.']",2
25,"A railroad worker's widow filed a wrongful death lawsuit in federal court against the railroad, asserting that its carelessness had resulted in her husband's death. During the trial, the widow presented the testimony of a colleague of the husband. The colleague testified that he had noticed the rail car on which the husband was traveling decelerate and the cars behind it pick up speed. The colleague also mentioned that he later heard a loud bang, but did not turn around to look because loud noises were typical in the yard. Three other railroad workers testified that no collision had occurred. At the conclusion of the evidence, the railroad requested judgment as a matter of law, which was denied, and the case was given to the jury. The jury returned a verdict in favor of the widow. The railroad has submitted a renewed motion for judgment as a matter of law. What criteria should the court use to decide how to rule on the motion?",professional_law,"[""Whether the evidence revealed a genuine dispute of material fact supporting the widow's claim."", 'Whether the verdict is against the weight of the evidence.', 'Whether the widow presented a scintilla of evidence to support the verdict.', ""Whether there is substantial evidence in the record to support the verdict, resolving all disputed issues in the widow's favor.""]",3
26,"On February 1, an individual sent the subsequent letter to a mechanic: ""My vehicle has not been operating very smoothly recently. I'll pay you $275 if you will change the oil, replace the oil filter, and adjust the carburetors by February 10."" The mechanic received the individual's letter on February 3. That same day, he called an auto supply company and ordered the required parts to carry out the repair work. Two days after, the mechanic encountered the individual at a gathering and this exchange occurred: The individual: ""Ignore the letter I sent you last week."" The mechanic: ""No way, man, I already ordered the parts from the auto supply company."" The individual: ""Apologies, but I sold my vehicle yesterday, so forget the repair work."" If the mechanic initiates suit for breach of contract, which of the following is the individual's strongest argument that no enforceable contract was formed between the parties?",professional_law,"['The mechanic had not completed performance before the man revoked his offer.', ""The man's offer could only be accepted by a return promise."", 'Because the man made his offer by letter, the mechanic could accept only in the same manner.', 'Although the mechanic was preparing to perform the repair work, he had not begun the requested acts of acceptance when the man revoked his offer.']",3
27,"A plaintiff sued a defendant for injuries sustained in a fall on the sidewalk of the defendant's residence. The plaintiff's complaint asserted that the walk was covered by a thick layer of ice, which had been carelessly left there for several days by the defendant. In his response, the defendant stated that the ice formed overnight and that the plaintiff fell before the defendant had an opportunity to remove it. During the trial, a doctor, whose office was adjacent to the defendant's home, testified that he saw the plaintiff fall and that the ice, which had been there for several days, was at least two inches thick. On cross-examination, counsel for the defendant asked the doctor the following question: ""During your treatment of the plaintiff on the day in question, is it not true that he told you his fall resulted from a loss of balance after he experienced dizziness?"" Upon objection by the plaintiff's attorney, the doctor's testimony will be ruled.",professional_law,"['admissible, because it is reasonably pertinent to diagnosis or treatment.', ""admissible, because the physician had personal knowledge of the plaintiff's injuries."", ""inadmissible, because the defendant's counsel failed to lay a proper foundation."", ""inadmissible, because the physician's testimony is not relevant to prove that the plaintiff's alleged injuries are false or exaggerated.""]",0
28,"On Thanksgiving Day, a father was slicing a turkey for his family when he seriously injured his hand. The knife cut an artery, causing the father to lose a significant amount of blood. The mother called their family doctor, who instructed her to drive the father to the nearby hospital. The doctor indicated that he would meet them there. A short time later at the hospital, the doctor treated the father and bandaged his hand. However, because the father had lost a significant quantity of blood, the doctor ordered an immediate blood transfusion. After determining that the father's blood type was A-positive, the doctor verbally instructed a nurse, who was employed by the hospital, to obtain the necessary blood for the transfusion. The nurse followed the doctor's instructions and telephoned the hospital's blood bank department and requested a unit of A-positive blood. The person in the blood bank who received the nurse's call correctly recorded the order for A-positive blood. However, someone working at the blood bank, whose identity cannot be determined, made an error in filling the order and labeling the unit of blood for the father. As a result, the blood bank sent a unit of B-positive blood mislabeled as A-positive blood. After being administered the incorrect blood, the father died. The hospital has a written policy in effect whereby all orders for blood transfusions must be made in writing by the physician in charge of the patient's care. Although the doctor was aware of the hospital policy, he, like many other doctors at the hospital, frequently ordered blood transfusions by oral instructions. If the mother asserts a wrongful death action against the doctor, she will most likely",professional_law,"[""prevail, because the doctor would be responsible for the blood bank's error in administering the wrong blood."", ""prevail, because the doctor did not follow the hospital's rule regarding blood transfusion orders."", 'not prevail, because the doctor acted in the same fashion as many other doctors at the hospital.', 'not prevail, because the unidentified person in the blood bank who was responsible for sending the wrong blood type was not an employee of the doctor.']",3
29,"A young man contacted his casual acquaintance to meet up after work to go to a nearby ski lift. They each went up on the lift separately, because neither liked to share. Close to the top of the mountain, the friend fell off of his ski lift, and sustained injuries. The young man then decided he had had enough of skiing, but his friend called out, ""...you have to help! You have to call someone! I can't walk and it is your fault I am up here!"" The man did not respond and went home. His friend froze to death with no assistance ever coming to him. The people on the lift behind them both heard and saw everything, and the prosecutors office investigated the incident as a potential negligent homicide. What is the most likely decision of the prosecutor?",professional_law,"['The prosecutor will not file charges because the two men were not related to each other in a way that might create a duty, nor was there a special relationship that would create a duty.', 'The prosecutor will not file charges because the man broke no laws when he walked away and it does not matter what the relationship was between them.', ""The prosecutor will file charges because there are eyewitnesses who will testify to the young man's callous behavior to his friend."", 'The prosecutor will file charges because their friendship was a special relationship that created a legal duty for the man to act.']",0
30,"A homeowner executed a deed by which he transferred his home and surrounding property for a payment of one dollar, receipt of which was acknowledged, ""to my daughter for life, then to my aunt for life, but if my aunt relocates to another state, to my sister for the duration of my aunt's life, then to the heirs of my aunt if my aunt does not relocate to another state, and to the heirs of my sister if my aunt does relocate to another state."" This deed was promptly recorded. During the daughter's lifetime, the aunt's interest may best be described as a",professional_law,"['contingent remainder.', 'shifting executory interest.', 'vested remainder subject to complete divestiture.', 'vested remainder subject to partial divestiture.']",2
31,"A state on the eastern coast has a long expanse of picturesque, ecologically distinct, and relatively untouched shoreline. Most of the seashore is privately owned by individuals who have permanent or holiday homes on their coastal properties. A man acquired a two-acre parcel of littoral (i.e., coastal) land in the state. When the man bought the property, there was a narrow concrete path (about 20 feet in length and 5 feet in width) adjacent to the land. The path, which was intended to provide pedestrian access to the beach, was owned by the State Coastal Commission. When the man moved into his beach house, he noticed that the path was rarely used. Consequently, the man decided to enclose the path and construct a paddle ball court over the entire area. He did so without informing the State Coastal Commission. He has continued to use this area beyond the period required for adverse possession. In an appropriate action brought by the man to establish title to the path area, which of the following must he prove if he is to succeed?",professional_law,"['Real property interests can be abandoned by a governmental entity without an official vote.', 'Lack of use of the walkway by the state created an irrevocable license in him.', 'Real property interests can be lost by a state by adverse possession.', 'Due to a defect in the chain of title, the state does not own this piece of land.']",3
32,"A city ordinance states that it shall be illegal for any individual to litter in a public park, and that a breach of this ordinance shall be penalized by a fine of not more than $100 or imprisonment for not more than 30 days. A protestor arranged a demonstration against federal governmental backing to rebels in a foreign nation. The rally occurred in a city park, and drew about 100 supporters. During the rally, the protestor gave a speech to the attendees. At the end of his speech, the protestor said, ""I'm fed up with the rubbish this administration is getting away with. Here's what I think about its policy of rebel aid . . . "" At which point, the protestor walked over to a trash can and emptied its contents on the ground. As the crowd cheered wildly, the protestor shouted, ""No more rebel aid . . . let's stop this rubbish now!"" After littering the park, the protestor and his supporters left without cleaning up the trash. As a matter of constitutional law, may the protestor be prosecuted under the aforementioned city ordinance for littering the public park?",professional_law,"['No, because littering the park in these circumstances could be construed as symbolic speech and, thus, it is protected from government regulation by the First and Fourteenth Amendments.', ""No, because the facts do not indicate that the protestor's actions presented a clear and present danger that was likely to produce or incite imminent lawless action, thereby necessitating an abridgment of his freedom of speech."", 'Yes, because the city ordinance advances an important and legitimate public interest and is not directed at the suppression of communication.', 'Yes, because littering the park is conduct, not speech and, therefore, it may not be treated by the law as communication.']",2
33,"Due to an unexpected and severe shortage of heating fuel, the President has directed all offices of federal executive agencies to operate only four days per week. The President's directive permits an exception to the extent that emergency situations necessitate different hours of operation (as in the case of federal hospitals). When Congress passed the appropriations statute for running all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a stipulation in its appropriations statute or in any other statute. Is the President's directive constitutional?",professional_law,"[""No, because the heads of the various executive agencies have final responsibility for the operation of those agencies' offices."", ""No, because when they passed the statute appropriating monies for the operation of executive agencies, members of Congress assumed that those agencies' offices would be open five days per week."", 'Yes, because the Constitution vests the President with plenary authority to direct the administration of all federal agencies in any manner the President deems expedient.', 'Yes, because the order relates to the management of the executive branch and is not prohibited by any statute.']",1
34,"There might be a significant duration between contract creation and ultimate completion of performance. Regarding these executory contracts, which of the following is the least accurate?",professional_law,"['A wholly executory contract is where only promises have been exchanged and there has been no performance by either party.', 'A partially executed contract means that one party has completed performance while the other party has only promised.', 'An executed contract exists when both parties have fully performed and no obligations remain.', 'A partially executed contract means that at least one party has begun performance.']",1
35,"A mushroom cultivator consented in a signed document on January 2 to supply to a chef at a nearby restaurant on March 1 a particular amount of mushrooms at a specified cost. The mushrooms on the cultivator's farm were typically harvested and packaged by the cultivator's three sons. On February 27, two of the sons were harmed in a farming mishap and hospitalized. Consequently, the cultivator faced a labor shortage and could not prepare all of the mushrooms for the chef's order. On February 28, the cultivator called the chef and stated, ""Because my two sons were injured yesterday, I won't be able to deliver your mushrooms on March 1. However, I am trying to recruit some other farm workers to assist with your order. Although I can't guarantee it, I should be able to deliver the mushrooms by the end of the week."" The chef, who knew that the cultivator's sons were responsible for the mushroom cultivation, said, ""No worries. I think I'll manage without them for a few days. However, be advised that I will hold you accountable for any loss I sustain as a result of your failure to deliver the mushrooms on March 1."" When the chef did not receive the mushrooms on March 5, he sent the following fax to the cultivator: ""I must have the mushrooms no later than March 9."" This fax was received and read by the cultivator on the same day. If the cultivator delivers the mushrooms to the chef on March 9 and the chef accepts them, can the chef successfully maintain a contract action against the cultivator to recover damages resulting from the delay in delivery?",professional_law,"['No, because temporary impracticability excused his duty to deliver the mushrooms on March 1.', ""No, because the buyer's statements and acceptance of the mushrooms constituted a waiver of the condition of timely delivery."", 'Yes, because his statements to the farmer did not constitute a promise to forgo any cause of action he then had or might later acquire.', 'Yes, because there was no consideration to support his waiver, if any, of timely delivery.']",2
36,In which of the following scenarios is the defendant's behavior most likely to render him criminally accountable for the victim's death?,professional_law,"['A defendant shot a victim in the head. The victim was then taken to a hospital for treatment of the wound. An earthquake later struck the city, causing the hospital to collapse. The victim was crushed to death in the rubble.', ""A defendant and a victim lived in the same apartment building. The defendant knew that the victim was having a love affair with a married woman. One day, the defendant learned that the victim was to be murdered by the married woman's husband. Although the defendant had ample time to warn the victim, he failed to do so. That night, the victim was stabbed to death by the husband."", ""A victim, who was a gambler, was heavily in debt to the mob. The defendant, who was a mob enforcer, threatened to kill the victim if he didn't pay up. Frightened, the victim boarded the next airplane flight out of town. The airplane crashed, and the victim was killed."", 'A defendant and a victim were driving to work together when the defendant, without provocation, stabbed the victim in the arm. The defendant then pushed him out of the car. The victim fell along the side of the street and fractured his ankle. Unable to move from the roadway, the victim was fatally crushed a half-hour later by a car driven by a drunk driver.']",3
37,"A 15-year-old boy was sledding down a trail through a forested area of land owned by a woman. The boy had often used the trail for sledding in the previous months. The path, composed of concrete, led through the woods from a public highway to a pond in the rear of the woman's property. The trail was used for sledding and the pond for skating by the residents of the nearby areas, without the permission of the woman. Furthermore, the woman neglected to post any signs prohibiting trespassing. After the boy had been sledding down the trail for about three hours one morning, he lost control of the sled, and directed it into a tree. The boy sustained serious injuries in the crash. If a lawsuit is brought on the boy's behalf against the woman for the boy's personal injuries, the plaintiff will",professional_law,"['recover, under the ""attractive nuisance"" doctrine.', 'recover, because the woman knew or should have known of the frequent trespasses.', 'not recover, because the boy was a trespasser.', 'not recover, because a 15-year-old boy should have realized the risk.']",3
