id,question,choices,answerKey
Mercury_7250058,根据细胞分类，原核细胞与真核细胞分开。哪项特征常用于区分原核细胞与真核细胞？,"{'text': ['生命过程', '大小差异', '质膜', '能量分子'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7012740,哪种说法最能描述太阳对海洋的影响？,"{'text': ['太阳影响波浪的形成。', '太阳产生水粒子。', '太阳的光线导致生物浮到表面。', '太阳提供矿物质。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_LBS10610,一个城市早晨的温度是41°F。如果天气预报是晴朗温和的一天，那么下午2点最可能是什么温度？,"{'text': ['32° F', '41° F', '78° F', '98° F'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_407400,一个班级计划进行调查，以了解哪个品牌的灯泡寿命最长。这些步骤中哪一个应该最先进行？,"{'text': ['重复调查。', '写一份结果报告。', '制作一个记录数据的表格。', '每天观察灯泡。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7212993,以下哪种气体是地球低层大气中最丰富的温室气体？,"{'text': ['臭氧', '甲烷', '水蒸气', '二氧化碳'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_413240,水在什么温度下冻结？,"{'text': ['0摄氏度', '32摄氏度', '100摄氏度', '212摄氏度'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7186358,恐龙的化石骨骼和牙齿在过去一个世纪中被研究过。最近的恐龙化石发现还揭示了软组织的细节，例如皮肤。科学家在报告恐龙研究时现在最好做什么？,"{'text': ['排除对牙齿或骨骼的研究', '预测下一个发现将是什么', '在新数据可用时进行分析', '删除缺少新发现的早期报告'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7166425,莫莉通过将茶包放入沸水中来制作冰茶。她需要快速冷却热茶，所以将其倒入装满冰块的水壶中。哪种描述最能说明热能的流动？,"{'text': ['从冰到茶', '从茶到冰', '从水壶到茶', '从冰到水壶'], 'label': ['A', 'B', 'C', 'D']}",B
MDSA_2007_8_3,伐木公司在森林中砍伐树木，并将这些树木送到远离森林的木材厂。木材厂制作用于建筑的木板。有些伐木公司在砍伐树木后不种植树苗。不种植树苗可能会影响未来需要木板的人，因为,"{'text': ['木板的价格会增加', '木板的价格会降低', '木板的供应会更充足', '用于伐木的树木会更多'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7094290,曾经人们认为生物体可以从无生命物质中产生。例如，人们相信苍蝇会从腐肉中生成。这一观点后来主要因为以下原因被证伪,"{'text': ['原子的发现。', '更好的外科技术。', '持续的实验。', '显微镜的发明。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7186568,细胞摄取食物以获取能量。细胞中帮助消化食物的部分是溶酶体。溶酶体在食物消化过程中的主要作用是什么？,"{'text': ['构建蛋白质', '分解废物', '控制细胞的活动', '将能量从一种形式转换为另一种形式'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_402216,当电流通过特定装置通过水（H_{2}O）时，会形成氢气（H_{2}）和氧气（O_{2））。如何用化学方程式表示这个反应？,"{'text': ['H_{2}O -> H + O + H', '2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)', 'H:O:H -> H_{2}O', 'H_{2}O(l) -> 2H(g) + O(g)'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_404894,关于企鹅的事实是哪一个？,"{'text': ['企鹅可以生活在气温冰冷的气候中。', '企鹅是凶猛的竞争者。', '企鹅是一些最美丽的鸟类。', '企鹅是很好的宠物。'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2002_8_11,一杯110°F的水被放在一个房间里，旁边是一杯50°F的水。房间的温度始终是73°F。如果这两杯水在房间里过了一夜，第二天两杯水的温度大约会是多少？,"{'text': ['43°F', '50°F', '73°F', '90°F'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_405086,雪、雨、冰雹和雾都是哪种形式,"{'text': ['气体。', '水。', '风。', '云。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_408324,Scott用果汁填满一个托盘并放入冰箱。第二天，Scott打开了冰箱。果汁最有可能发生了怎样的变化？,"{'text': ['它凝结了。', '它蒸发了。', '它变成了气体。', '它变成了固体。'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7218820,8月21日，拉斯维加斯地区发布了山洪警报。哪种表述最能描述此警报在天气和气候方面的意义？,"{'text': ['它是一年四季恒定的气候特征。', '它是一个有不规则发生的季节性天气特征。', '它是在发生的季节中持续的天气特征。', '它是与当地气候和天气不一致的罕见事件。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_412202,学生们在课堂演示中将三个物体加热到不同的温度。每个物体发出的光的颜色如下所示。物体1：蓝光 物体2：红光 物体3：橙光 哪个列表按照从高温到低温的顺序呈现这些物体?,"{'text': ['物体1, 物体2, 物体3', '物体1, 物体3, 物体2', '物体2, 物体1, 物体3', '物体2, 物体3, 物体1'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_409139,被称为浮游生物的小型生物生活在海洋中。有些浮游生物可以从太阳获取能量并将其转化为食物。浮游生物对生活在海洋中的动物最有用的是什么？,"{'text': ['浮游生物是五颜六色的。', '浮游生物净化水。', '浮游生物释放氧气。', '浮游生物繁殖迅速。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400687,哪种说法最能解释为什么树枝会漂浮在水面上？,"{'text': ['木头是多孔的。', '木头是有浮力的。', '木头很轻。', '木头是磁性的。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7171605,学生们在实验室观察两个化石。老师告诉他们这些化石是在不同的岩层中发现的。仅仅通过观察这些化石，学生们最有可能确定什么？,"{'text': ['每个生物体是如何死亡的', '化石的确切年龄', '化石被发现的时间', '生物体生活的环境类型'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7210245,地球与太阳的距离使水能够为生物体容易获取。对于这些生物体来说，水的哪个性质最重要？,"{'text': ['其结冰能力', '其比热容', '其以液体形式存在的能力', '其高表面张力'], 'label': ['A', 'B', 'C', 'D']}",C
AKDE&ED_2008_4_25,哪种陈述正确描述了一种物质的性质？,"{'text': ['空气是气体的混合物。', '冰是气体的混合物。', '空气是液体。', '冰是液体。'], 'label': ['A', 'B', 'C', 'D']}",A
AKDE&ED_2008_4_19,哪个陈述描述了科学发现的积极影响？,"{'text': ['它让一些人感到不安。', '它需要很长时间才有用。', '它有助于解释事物的运作方式。', '它使工作更加困难。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400402,哪种自然现象出现得最频繁？,"{'text': ['日出', '春分', '满月', '日食'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7234308,一位科学家绘制了一个地震起源的长区域地图，并确定该区域是一个转换板块边界。 哪种证据会导致科学家重新评估这一判断？,"{'text': ['火山活动也特征化了该区域。', '该区域的地震中心发生在浅层深度。', '该区域显示出广泛的沉积物断层。', '在该区域的两侧发现了相等的地壳密度。'], 'label': ['A', 'B', 'C', 'D']}",A
ACTAAP_2014_5_8,下列哪项最能描述太阳与另一颗不同大小的恒星相邻时的比较？,"{'text': ['太阳在一颗普通恒星旁边显得巨大。', '太阳在一颗最大恒星旁边显得渺小。', '太阳在一颗普通恒星旁边显得极其明亮。', '太阳在一颗最小恒星旁边显得非常暗淡。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_400407,关于太阳系，哪个说法是正确的？,"{'text': ['气态行星离太阳更近。', '固态行星离太阳更近。', '行星按照尺寸递增的顺序排列。', '固态行星比气态行星大得多。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7116288,植物中光合细胞的主要功能是什么？,"{'text': ['将氧气转化为二氧化碳', '将糖分解为可用的化学物质', '将阳光中的能量转化为食物能量', '允许二氧化碳进入植物'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2004_9_15-v1,以下哪项是液压系统和气动系统之间的主要区别？,"{'text': ['液压系统是加压的，而气动系统不是。', '液压系统涉及液体，而气动系统涉及气体。', '液压系统是开放系统，而气动系统是封闭系统。', '液压系统涉及流动的液体，而气动系统涉及静止的流体。'], 'label': ['A', 'B', 'C', 'D']}",B
NYSEDREGENTS_2015_4_26,在春季和初夏，熊经常用树来蹭背以去除冬季的毛。这是一个动物的例子,"{'text': ['完成其生命周期', '开始冬眠', '对环境作出反应', '准备迁徙'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401620,哪项事件每天发生一次？,"{'text': ['月亮升起。', '新月出现。', '月亮经历其各个阶段。', '月亮经过太阳前面。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_400877,具有6个质子、7个中子和6个电子的碳原子的质量是多少？,"{'text': ['6', '7', '13', '19'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7174213,声波的速度在通过不同物质时会有所变化。哪个因素对声波速度的影响最大？,"{'text': ['波的频率', '波的波长', '产生声音的源', '介质中分子之间的距离'], 'label': ['A', 'B', 'C', 'D']}",D
NYSEDREGENTS_2008_8_34,哪个陈述最好地描述了孩子在陡峭、被雪覆盖的山坡上乘雪橇时发生的能量变化？,"{'text': ['动能减少，势能增加。', '动能增加，势能减少。', '势能和动能都减少。', '势能和动能都增加。'], 'label': ['1', '2', '3', '4']}",2
Mercury_7212398,分离盐和水的最佳方法是使用,"{'text': ['油。', '加热。', '磁铁。', '异丙醇。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401290,哪种设备最适合确定美国的地形？,"{'text': ['雷达', '指南针', '卫星', '收音机'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_402120,哪种工具最适合用来测定一杯水烧开的时间？,"{'text': ['天平', '加热板', '秒表', '温度计'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_184975,为了确定生物之间的亲缘关系，科学家会考虑以下所有因素，除了,"{'text': ['胚胎结构。', '同源结构。', '同功结构。', '残余结构。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400578,以下哪项是习得行为的例子？,"{'text': ['老虎猎杀鹿。', '老鼠逃避郊狼。', '鲑鱼逆流而上迁徙。', '啄木鸟敲树找昆虫。'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2001_8_4,假设20克液态过氧化氢被加热，完全分解成液态水和氧气。哪种情况最能描述产生的水和氧气的总质量？,"{'text': ['多于20克，因为加热导致', '多于20克，因为现在有两种物质', '少于20克，因为氧气很轻', '20克，因为没有增加或减少物质'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2003_5_33,空气没有颜色且不可见，但它占据空间。可以做什么来证明空气占据空间？,"{'text': ['观察云的形成', '测量空气温度', '吹涨一个沙滩球或气球', '称量一个玻璃杯在加水前后的重量'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7068513,哪种地质过程最有可能导致圣海伦火山的形成？,"{'text': ['汇聚边界', '分离边界', '转换断层', '裂谷带'], 'label': ['A', 'B', 'C', 'D']}",A
AKDE&ED_2008_4_26,哪个例子展示了生物与非生物之间的关系？,"{'text': ['昆虫是鲑鱼的食物。', '水将岩石带到下游。', '树木从空气中去除气体。', '花为蝴蝶制造食物。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7235638,来自旅行者号和伽利略号航天器的图像提供了证据，表明在冰面下的欧罗巴有一个液态海洋，这部分是由哪些事件产生的独特表面裂纹模式造成的？,"{'text': ['火山喷发', '构造运动', '小行星撞击', '太阳耀斑'], 'label': ['A', 'B', 'C', 'D']}",C
MDSA_2009_5_20,地球上的所有自然资源要么是可再生的，要么是不可再生的。资源是可再生的还是不可再生的，取决于资源被替代的速度。如果资源的使用速度快于其替代速度，那么随着时间的推移，资源将会消失。哪项活动显示了使用不可再生自然资源？,"{'text': ['一群人在河里游泳。', '一个施工队建造了一座铁桥。', '一个农民种植蔬菜在本地市场出售。', '一个人使用水力发电厂生产的电力烤蛋糕。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_178325,科学家研究了几个不同地理位置的大口鲈鱼种群。他们记录了每个种群中鱼的大小、数量和重量的信息。下列哪一项最适合记录这些数据？,"{'text': ['地图', '图解', '图表', '图形'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7212678,一根条形磁铁在一圈铜线中快速来回移动。电线的两端连接到一个小灯泡。以下哪项是该装置创建的目的？,"{'text': ['产生电流', '增加磁铁的强度', '加热铜线', '将质子转移到灯泡'], 'label': ['A', 'B', 'C', 'D']}",A
TAKS_2009_8_32,以下哪种特质最受环境影响？,"{'text': ['体重', '眼睛颜色', '血型', '色盲'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_412681,以下哪一项操作将最大程度地增加两个质量 m_{1} 和 m_{2} 之间的引力？,"{'text': ['将 m_{1} 的质量减半，并将 m_{1} 和 m_{2} 之间的距离减半。', '将 m_{1} 的质量减半，并将 m_{1} 和 m_{2} 之间的距离加倍。', '将 m_{1} 的质量加倍，并将 m_{1} 和 m_{2} 之间的距离减半。', '将 m_{1} 的质量加倍，并将 m_{1} 和 m_{2} 之间的距离加倍。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400440,下列反应的产物是什么？HCl + NaOH ->,"{'text': ['Na + Cl_{2}', 'NaCl + OH', 'NaOH + Cl', 'NaCl + H_{2}O'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_416529,为什么大多数森林树木的叶子生长在树的顶部？,"{'text': ['散播种子', '捕捉阳光', '遮蔽树干', '收集水分'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2006_8_1,气体交换、膈肌和吸气最密切相关于人体的哪个系统？,"{'text': ['循环系统', '消化系统', '排泄系统', '呼吸系统'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2003_8_pg80,以下哪种鱼类器官具有与人类肺部相同的功能？,"{'text': ['肾脏', '心脏', '鳃', '皮肤'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_416645,Dominic正在显微镜下观察一个团藻群体和一个草履虫。他在日记中记下，团藻群体和草履虫是相似的，因为它们都有许多用于运动的细胞器。Dominic最有可能注意到团藻群体和草履虫的运动有什么特点？,"{'text': ['它们都以相同的速度移动。', '它们都远离光移动。', '它们都朝同一方向移动。', '它们都朝向一个能量来源移动。'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_406777,为什么有性繁殖比无性繁殖导致更多的遗传多样性？,"{'text': ['来自两个父母的特征被结合。', '更多的生物以这种方式繁殖。', '后代在不同的环境中生长。', '后代来自相同的父母。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_LBS11018,一些学生正在对几种物质进行硬度测试。X 刮伤 Y。Y 刮伤 Z。Z 刮伤 W。以下哪句话最能描述物质 W 的硬度？,"{'text': ['W 是测试的四种物质中最软的。', 'W 是测试的四种物质中最硬的。', 'W 可以刮伤 Y。', 'W 可以刮伤 X。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7139878,科学家们研究了山谷中作物的生产力。在某些地区，这些山谷比其他地区更具生产力。哪种因素的增加最有可能解释山谷中某些地区的高生产力？,"{'text': ['土壤淋溶', '蒸发率', '降雨径流', '阳光数量'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_417147,海水中的盐来源于以下所有因素，除了,"{'text': ['侵蚀的土地。', '融化的冰川。', '火山排放。', '海底的反应。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7016765,暴雨的主要原因是什么？,"{'text': ['地球被太阳加热。', '山脉将湿润空气向上引导。', '水在冷却时形成液滴。', '地球大部分被水覆盖。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_415303,地球上的园艺植物需要四种资源才能存活：土壤、空气、水和阳光。那么在月球或其他星球上，生命存在需要多少种这些资源？,"{'text': ['4', '3', '2', '1'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7215845,对于正在分离铝螺钉和钢螺钉的学生来说，哪个最有用？,"{'text': ['一个大漏斗', '一个筛滤器', '一个马蹄形磁铁', '一个放大镜'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7136885,一些科学家预测，随着温室气体改变地球的气候，飓风的数量和强度将会增加。为了使这种情况发生，气候变化必须通过改变地球来影响,"{'text': ['海洋的深度。', '海洋中洋流的速度。', '海洋的化学成分。', '海洋中溶解氧的含量。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400059,长时间以来，河水的流动侵蚀了河床。这种侵蚀会导致河流,"{'text': ['停止流动。', '产生波浪。', '流动得更快更清澈。', '变得更深更宽。'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7044328,哪一个最能解释科学家在使用术语“保护”时所指的内容？,"{'text': ['环境中的非生物部分', '环境中的生物', '环境中生物的健康', '资源的保护、管理和更新'], 'label': ['A', 'B', 'C', 'D']}",D
MEA_2010_8_1,在我们的太阳系中，哪些天体发出自己的光？,"{'text': ['只有太阳', '太阳和月亮', '太阳、月亮和一些行星', '太阳、月亮、一些行星和彗星'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_414099,一个学生检查了两个不同细胞的图解。一个细胞是原核细胞，另一个细胞是真核细胞。学生应该怎么做才能识别出图解之间的主要区别？,"{'text': ['比较两个细胞的形状', '检查哪个图解显示了细胞核', '检查哪个图解显示了细胞质', '比较两个细胞中的液泡数量'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_410807,在什么情况下，缩短蝌蚪变态时间的适应最有用？,"{'text': ['当蝌蚪需要立即游泳时', '当它们的环境中水量有限时', '当捕食者数量减少时', '当蝌蚪需要与周围环境融为一体时'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_403234,一个20牛顿的物体被放置在一个表面上并开始滑动。物体开始移动的最可能原因是什么？,"{'text': ['重力对物体施加了平衡力。', '不平衡的力引起加速度。', '摩擦力作用在物体上。', '作用在物体上的力处于平衡状态。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7011323,哪些物品在自然界中分解所需的时间最短？,"{'text': ['割下的草', '纸杯', '报纸', '砍伐的树木'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7109463,在碳循环中哪个过程需要最长时间完成？,"{'text': ['废物排放', '动物呼吸', '植物光合作用', '化石燃料的形成'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_401277,一些生活在海洋深处的海洋生物可以自己发光。他们产生的光最有可能用于下列哪项活动？,"{'text': ['在水中移动', '产生氧气', '吸引猎物', '逃避捕食者'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2005_5_25,当一个25个水的样本温度为-5°C时，水是,"{'text': ['气体。', '液体。', '固体。', '蒸汽。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401272,托马斯·爱迪生最有可能通过使用什么发明了电灯泡,"{'text': ['点燃的蜡烛', '原子模型', '反射光', '科学方法'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7103600,一名学生通过执行以下步骤研究肥料对玉米植物的影响。1. 在同类型和数量的土壤中种植玉米植物群，在充足的阳光下。2. 向每组添加相同数量的不同品牌的肥料。3. 每天给植物浇水5分钟。4. 每天测量植物的高度。在此研究中，独立变量是什么？,"{'text': ['植物的类型', '植物的高度', '肥料的数量', '肥料的类型'], 'label': ['A', 'B', 'C', 'D']}",D
MDSA_2009_8_2,我们太阳系中每个行星的自转周期都不同。地球的自转周期是,"{'text': ['24小时', '28天', '13周', '1年'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7127943,早在1600年代，科学家就注意到大陆看起来像拼图一样可以拼合在一起。大陆曾经在一起并已经漂移分开的想法并未被广泛接受。在1940年代，潜艇上使用的技术提供了大陆运动的证据。这项技术让科学家能够做以下哪一项？,"{'text': ['解释导致大陆移动的机制', '将冰川证据视为过时', '解释恐龙的灭绝', '认为大陆曾经在一起是不可能的'], 'label': ['A', 'B', 'C', 'D']}",A
ACTAAP_2009_7_8,以下哪项陈述是科学假设？,"{'text': ['使用牙线已被证明是一种改善口腔健康的有效方法。', '许多传染病，如牙龈疾病，是由微生物引起的。', '一般来说，任何减少口腔内细菌的方法都会改善口腔健康。', '每天使用牙线的人比每周使用牙线的人更不可能患牙龈疾病。'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2006_9_43,一个投手以43 40米/秒的速度向接球手投出一个0.15千克的棒球。当棒球以40米/秒的速度运动时，它的动量是多少？,"{'text': ['0.025 kg x m/s', '3.8 kg x m/s', '6.0 kg x m/s', '270 kg x m/s'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7252088,哪种行为解释了体细胞突变如何对生物体造成伤害？,"{'text': ['产生显性等位基因', '影响配子形成', '导致组织肿瘤', '遗传给后代'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7084665,在晴朗的夜晚，没有望远镜的帮助下最有可能看到什么？,"{'text': ['银河系', '其他行星的卫星', '小行星', '冥王星'], 'label': ['A', 'B', 'C', 'D']}",A
FCAT_2008_5_2,茎是许多植物的重要组成部分。以下哪一项最类似于植物茎所执行的角色？,"{'text': ['固定船只在原地的锚', '生产能量棒的小吃公司', '吸引人们进入商店的彩色招牌', '将物资从一层运到另一层的电梯'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_414041,学生们将盐摇入一罐水中，并将胡椒摇入第二罐水中。哪个陈述最能比较这两罐水？,"{'text': ['只有盐和水是混合物。', '只有胡椒和水是溶液。', '两罐水都是溶液。', '两罐水都是混合物。'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2014_8_20,班上的学生想要制作20个纸帆船来进行比赛。学生们将选择一个设计并收集他们需要的材料来建造船只。以下哪种方法最能确保纸帆船在水中漂浮而不会翻倒？,"{'text': ['制作一个船的原型进行测试', '计算所有完成船只的总质量', '确定每艘船能承载的最大重量', '测试建造船只所用的每种材料的强度'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_401116,一氧化碳探测器在家中使用是为了,"{'text': ['提醒居民火灾的可能性。', '警告居民有危险气体存在时。', '告诉人们该检查烟雾探测器的时候。', '建议人们家中温度升高时。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7064680,气体可以很容易地被压缩，并能够扩展以填满它们的容器。这些对气体的描述是以下哪种情况的例子,"{'text': ['状态的变化。', '物质的状态。', '物质的性质。', '性质的变化。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7211680,实验表明，老鼠可以学会按压杠杆以获得食物。这种学习能力可以帮助老鼠在野外生存，因为它们能够,"{'text': ['选择最适合它们适应的环境。', '将有益的行为基因传递给后代。', '根据过去的经验改变它们的行为。', '以有利的方式改变它们的环境。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_180373,沉积岩是如何形成的？,"{'text': ['岩浆或熔岩冷却。', '材料被压在一起。', '化学反应改变矿物。', '地震导致小块掉落。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7216248,植物细胞和动物细胞共有的结构是什么？,"{'text': ['液泡, 叶绿体, 细胞核', '细胞膜, 细胞核, 线粒体', '细胞核, 细胞壁, 细胞膜', '线粒体, 液泡, 细胞壁'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_417677,在晴朗的日子里，一个抛光的金属球看起来非常光亮和明亮。是什么让球看起来光亮？,"{'text': ['球制造光。', '球反射光。', '球吸收光然后释放出来。', '球吸收光并将其保持在内部。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7221655,电动车拥有成本高，而且充电站也不容易找到。与使用化石燃料的汽车不同，电动车在行驶时不产生一氧化碳。以下哪一项最能解释人们选择使用这种技术的原因？,"{'text': ['这项技术是科学的进步。', '电动车将能量储存在电池中。', '这项技术对环境友好。', '每个人都在买电动车。'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2006_9_12,为什么塑料棒在用毛皮摩擦后带有负电荷？,"{'text': ['毛皮将质子转移给塑料棒。', '塑料棒将电子转移给空气。', '毛皮从塑料棒获得质子。', '塑料棒从毛皮获得电子。'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2004_9_2,激光在手术中用于,"{'text': ['进行精细切口。', '照亮手术区域。', '缝合伤口。', '消毒器械。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_180005,对对流层的最佳描述是大气层中具有,"{'text': ['最多臭氧。', '最大密度。', '最高海拔。', '最低温度。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7071523,学生们用镊子和放大镜检查面包上的霉菌。在这项调查中，他们还应该使用什么来保证安全？,"{'text': ['明亮的光', '墨镜', '呼吸面罩', '热板'], 'label': ['A', 'B', 'C', 'D']}",C
