id,question,choices,answerKey
Mercury_7250058,"In cellular classification, how are plant cells typically distinguished from animal cells?","{'text': ['presence of chloroplasts', 'cell membrane composition', 'energy production', 'reproduction methods'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7012740,Which statement best describes the role of the Moon on ocean tides?,"{'text': ['The Moon generates ocean currents.', 'The Moon creates tidal waves.', ""The Moon's gravity influences tidal movements."", 'The Moon provides nutrients.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_LBS10610,"The evening temperature in a city is 50°F. If a cool, clear night is expected, which temperature is most likely by midnight?","{'text': ['30°F', '50°F', '70°F', '90°F'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_407400,A science experiment is being conducted to determine which fertilizer produces the most plant growth. What should be the initial step?,"{'text': ['Analyze the growth patterns.', 'Present the findings to the class.', 'Set up a chart for growth measurement.', 'Water the plants daily.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7212993,Which of the following gases is the primary component of the Earth's atmosphere?,"{'text': ['nitrogen', 'oxygen', 'carbon dioxide', 'argon'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_413240,At what temperature does water boil?,"{'text': ['0 degrees Celsius', '100 degrees Celsius', '32 degrees Fahrenheit', '212 degrees Fahrenheit'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7186358,"In recent paleontological studies, scientists have discovered not only dinosaur bones but also impressions of their soft tissues. What should researchers prioritize in their studies now?","{'text': ['Focus solely on newly found soft tissues', 'Anticipate future fossil discoveries', 'Continuously incorporate and assess new information', 'Disregard previous studies lacking soft tissue data'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7166425,Carlos was cooling down a hot cup of coffee by adding ice cubes into it. Which best describes the movement of heat?,"{'text': ['from the ice cubes to the coffee', 'from the coffee to the ice cubes', 'from the cup to the coffee', 'from the ice cubes to the cup'], 'label': ['A', 'B', 'C', 'D']}",B
MDSA_2007_8_3,Fishing companies catch fish in the ocean and sell them to markets far from the sea. The markets sell the fish to consumers. Some fishing companies do not replenish fish stocks after catching. Not replenishing fish stocks might affect people who need fish in the future because,"{'text': ['the price of fish will increase', 'the price of fish will decrease', 'there will be more fish available', 'there will be more fish for catching'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7094290,It was once believed that diseases could arise spontaneously without any cause. This idea was later disproven mainly due to,"{'text': ['the development of antibiotics.', 'advancements in genetic research.', 'systematic scientific observation.', 'the invention of X-ray technology.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7186568,"In cellular biology, which organelle is primarily responsible for breaking down cellular waste?","{'text': ['Mitochondria', 'Lysosomes', 'Ribosomes', 'Golgi apparatus'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_402216,"When a solution of sodium chloride (NaCl) is electrolyzed, what are the products formed at the anode and cathode?","{'text': ['Na and Cl', 'NaOH and Cl_{2}', 'Cl_{2} and H_{2}', 'H_{2} and O_{2}'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_404894,Which is a true statement about dolphins?,"{'text': ['Dolphins are mammals.', 'Dolphins can fly.', 'Dolphins are nocturnal creatures.', 'Dolphins live in freshwater lakes.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2002_8_11,"A cup of tea at 120°F is placed in a room next to a cup of tea that is 60°F. The room maintains a constant temperature of 70°F. If the two cups are left in the room overnight, the next day's temperature for both cups of tea will be approximately","{'text': ['60°F.', '70°F.', '80°F.', '90°F.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_405086,"Rain, sleet, snow, and dew are all examples of","{'text': ['wind.', 'precipitation.', 'sunlight.', 'fog.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_408324,Maria placed a bowl of water in the freezer overnight. What is the most likely result?,"{'text': ['It boiled.', 'It froze.', 'It melted.', 'It vaporized.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7218820,"On September 15, a tornado watch was issued for the Oklahoma region. Which statement best characterizes this watch in terms of weather and climate?","{'text': ['It is a constant climate feature throughout the year.', 'It is a seasonal weather feature with unpredictable appearances.', 'It is a regular weather feature during the season it occurs.', 'It is an unusual event inconsistent with local climate and weather.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_412202,"During an experiment, three metals were heated until they glowed different colors. Metal A glowed green, Metal B glowed yellow, and Metal C glowed violet. Which list ranks the metals from highest to lowest temperature?","{'text': ['Metal C, Metal A, Metal B', 'Metal B, Metal C, Metal A', 'Metal A, Metal C, Metal B', 'Metal C, Metal B, Metal A'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_409139,Tiny plants and algae in the ocean are known for producing oxygen. What is the primary benefit of this oxygen production for marine life?,"{'text': ['Oxygen helps in water purification.', 'Oxygen supports the marine food chain.', 'Oxygen aids in ocean currents.', 'Oxygen is essential for aquatic respiration.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_400687,Which of the following best describes why a cork floats on water?,"{'text': ['Cork is flexible.', 'Cork is buoyant.', 'Cork is dense.', 'Cork is heavy.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7171605,A teacher shows students two rock samples from different layers. What information can students most likely infer from examining these samples?,"{'text': ['the chemical composition of the rocks', 'the types of organisms that lived during the formation of the rocks', 'the precise temperature when the rocks formed', 'the exact location where the rocks were found'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7210245,"Earth's atmosphere allows light to pass through, making photosynthesis possible. Which property of light is most essential for photosynthesis?","{'text': ['its speed', 'its wavelength', 'its intensity', 'its polarization'], 'label': ['A', 'B', 'C', 'D']}",B
AKDE&ED_2008_4_25,Which statement correctly describes a property of a type of substance?,"{'text': ['Water is a solid at room temperature.', 'Steel is a mixture of elements.', 'Oxygen is a solid at room temperature.', 'Steel is a gas.'], 'label': ['A', 'B', 'C', 'D']}",B
AKDE&ED_2008_4_19,Which statement describes a benefit of technological advancement?,"{'text': ['It increases pollution.', 'It enhances communication.', 'It makes people lazier.', 'It raises costs significantly.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400402,Which natural event is the least frequent?,"{'text': ['lunar eclipse', 'new moon', 'sunset', 'high tide'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7234308,A scientist discovers a long chain of volcanic islands and determines this chain is a result of a convergent plate boundary. Which evidence would cause the scientist to reconsider this determination?,"{'text': ['The islands show significant erosion and weathering.', 'The chain is located above a mantle plume.', 'Frequent earthquakes occur along the chain.', 'The islands are spaced at regular intervals.'], 'label': ['A', 'B', 'C', 'D']}",B
ACTAAP_2014_5_8,How would the Earth appear when compared to a much larger planet in the solar system?,"{'text': ['The Earth would appear massive next to a dwarf planet.', 'The Earth would appear small next to Jupiter.', 'The Earth would seem brighter next to Mars.', 'The Earth would seem larger than Saturn.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_400407,Which statement is true about the inner planets?,"{'text': ['They have thick atmospheres.', 'They are primarily composed of rock and metal.', 'They are larger than the outer planets.', 'They have rings.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7116288,What is the primary purpose of chlorophyll in plants?,"{'text': ['to absorb water for the plant', 'to convert sunlight into chemical energy', 'to transport nutrients throughout the plant', 'to store food for later use'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2004_9_15-v1,What is the main distinction between AC and DC electrical currents?,"{'text': ['AC current flows in one direction, while DC current alternates.', 'AC current is used in batteries, and DC is used in household outlets.', 'AC current changes direction periodically, while DC current flows in one direction.', 'AC current is safer to use than DC current.'], 'label': ['A', 'B', 'C', 'D']}",C
NYSEDREGENTS_2015_4_26,"In the fall, squirrels gather nuts and seeds. This behavior is an example of an animal","{'text': ['migrating to a warmer climate', 'storing food for the winter', 'looking for a mate', 'marking its territory'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401620,Which phenomenon typically happens once per day?,"{'text': ['The Sun sets.', 'A solar eclipse occurs.', 'A lunar eclipse occurs.', 'The Earth completes a rotation.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_400877,"What is the atomic mass of an oxygen atom with 8 protons, 8 neutrons, and 8 electrons?","{'text': ['8', '16', '18', '24'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7174213,The speed of light varies as it passes through different materials. Which factor will most affect the speed of light?,"{'text': ['the angle of incidence', 'the color of the light', 'the density of the material', 'the temperature of the environment'], 'label': ['A', 'B', 'C', 'D']}",C
NYSEDREGENTS_2008_8_34,What happens to the potential and kinetic energies as a ball rolls down a hill?,"{'text': ['Potential energy decreases and kinetic energy increases.', 'Potential energy increases and kinetic energy decreases.', 'Both potential and kinetic energies increase.', 'Both potential and kinetic energies decrease.'], 'label': ['A', 'B', 'C', 'D']}",1
Mercury_7212398,The best method to extract sugar from a solution is by using,"{'text': ['sand.', 'evaporation.', 'a sieve.', 'vinegar.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401290,Which is the best tool to map the geological features of a continent?,"{'text': ['Drone', 'Altimeter', 'Satellite', 'Binoculars'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_402120,Which device would be best to measure the temperature increase of water?,"{'text': ['thermometer', 'stopwatch', 'ruler', 'compass'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_184975,"In studying evolutionary relationships, which of the following is least useful to scientists?","{'text': ['genetic sequences.', 'fossil records.', 'analogous structures.', 'molecular structures.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400578,Which is an example of a learned skill?,"{'text': ['A dog fetching a ball.', 'A cat grooming itself.', 'A bird building a nest.', 'A snail retreating into its shell.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2001_8_4,"If 50 g of liquid ethanol is evaporated completely into vapor, what will be the total mass of the vapor?","{'text': ['more than 50 g due to vapor expansion', 'less than 50 g because gases weigh less', 'exactly 50 g as the mass remains constant', 'more than 50 g because of energy conversion'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2003_5_33,Air is invisible but takes up space. How can you demonstrate that air occupies space?,"{'text': ['observe a kite flying', 'record the sound of the wind', 'inflate a tire or balloon', 'check the humidity level'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7068513,What geologic process is primarily responsible for the formation of the Himalayas?,"{'text': ['oceanic spreading', 'subduction', 'continental collision', 'volcanic hotspots'], 'label': ['A', 'B', 'C', 'D']}",C
AKDE&ED_2008_4_26,In which scenario does a living organism interact with a nonliving component?,"{'text': ['A bird builds a nest in a tree.', 'Wind erodes a mountain.', 'A plant absorbs sunlight for photosynthesis.', 'A cat hunts a mouse.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7235638,Observations from the Cassini and Huygens missions suggest Titan has subsurface liquid reservoirs due to which surface phenomenon?,"{'text': ['cryovolcanism', 'tectonic activity', 'meteor impacts', 'seasonal changes'], 'label': ['A', 'B', 'C', 'D']}",A
MDSA_2009_5_20,Which of the following activities involves the use of a nonrenewable energy source?,"{'text': ['A family heats their home using solar panels.', 'A factory manufactures cars using coal power.', 'A teacher uses wind energy to power a classroom light.', 'A gardener waters plants with collected rainwater.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_178325,"Researchers observed bird species in various habitats and documented the frequency, variety, and behavior of birds in each area. Which of the following tools would be most appropriate for organizing this data?","{'text': ['a photograph', 'a spreadsheet', 'a sketch', 'a timeline'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7212678,A coil of copper wire was spun rapidly between the poles of a magnet. The ends of the wire were connected to a voltmeter. What was the purpose of this setup?,"{'text': ['to produce an electric current', 'to increase the temperature of the magnet', 'to create a magnetic field', 'to break down the copper wire'], 'label': ['A', 'B', 'C', 'D']}",A
TAKS_2009_8_32,Which of the following characteristics is most affected by lifestyle choices?,"{'text': ['Cholesterol level', 'Hair color', 'Blood group', 'Height'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_412681,"Which of the following changes will most significantly increase the electric force between two point charges, q_{1} and q_{2}?","{'text': ['Halve the charge of q_{1} and halve the distance between q_{1} and q_{2}.', 'Halve the charge of q_{1} and double the distance between q_{1} and q_{2}.', 'Double the charge of q_{1} and halve the distance between q_{1} and q_{2}.', 'Double the charge of q_{1} and double the distance between q_{1} and q_{2}.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400440,What are the products in the reaction below? H_{2}SO_{4} + KOH ->,"{'text': ['K_{2}SO_{4} + H_{2}O', 'H_{2} + SO_{2} + K_{2}O', 'K_{2} + SO_{4} + H_{2}O', 'H_{2}SO_{3} + KOH'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_416529,Why do many desert plants have small or spiny leaves?,"{'text': ['to reduce heat absorption', 'to collect more water', 'to attract pollinators', 'to deter herbivores'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2006_8_1,"The terms alveoli, bronchi, and exhale are most closely associated with which system in the human body?","{'text': ['circulatory', 'digestive', 'nervous', 'respiratory'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2003_8_pg80,Which part of a fish is primarily responsible for extracting oxygen from water?,"{'text': ['fins', 'scales', 'gills', 'liver'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_416645,Dominic is studying an amoeba and a euglena under a microscope. He notes in his journal that the amoeba and euglena are similar because they both have structures that help them move. What would Dominic most likely observe about the movement of an amoeba and a euglena?,"{'text': ['They both move towards warmth.', 'They both move by changing shape.', 'They both move in a circular path.', 'They both move towards light.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_406777,What is a primary advantage of sexual reproduction compared to asexual reproduction?,"{'text': ['Genetic variation is increased.', 'It requires only one parent.', 'Offspring are clones of the parent.', 'It is faster than asexual reproduction.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_LBS11018,"In a series of density tests on several liquids, Liquid A floats on Liquid B, Liquid B floats on Liquid C, and Liquid C floats on Liquid D. Which statement best describes Liquid D's density?","{'text': ['Liquid D is the least dense.', 'Liquid D is the most dense.', 'Liquid D can float on Liquid B.', 'Liquid D can float on Liquid A.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7139878,"Scientists have observed differences in the growth of plants in desert regions. In some locations, plants grow more abundantly than in others. Which factor most likely contributes to the increased plant growth in these areas?","{'text': ['decreased soil fertility', 'higher levels of rainfall', 'increased wind erosion', 'reduced sunlight exposure'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_417147,The sources of ocean salinity include all of the following except,"{'text': ['river runoff.', 'atmospheric precipitation.', 'hydrothermal vents.', 'underwater volcanic activity.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7016765,What is the main reason for thunderstorms to occur?,"{'text': ['Warm air rises rapidly.', 'Ocean currents change direction.', 'Clouds form due to humidity.', 'Earth rotates on its axis.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_415303,"To support life on Mars, organisms typically require four elements: oxygen, water, food, and shelter. How many of these elements are essential for survival in space?","{'text': ['4', '3', '2', '1'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7215845,What tool would be most effective for picking up iron nails from a pile of scrap metal?,"{'text': ['a sieve', 'a pair of tweezers', 'a magnetic wand', 'a flashlight'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7136885,"Some researchers suggest that climate change will lead to more severe droughts. For this to happen, climate change would need to impact Earth by altering the","{'text': ['temperature of the ocean waters.', 'patterns of atmospheric circulation.', 'levels of volcanic activity.', 'salinity of ocean water.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400059,"Over many years, glaciers moving across the land can cause the land to","{'text': ['become smoother.', 'stop moving.', 'heat up.', 'change color.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7044328,What do scientists mean when they mention resource sustainability?,"{'text': ['The study of ecosystems', 'The preservation and responsible use of resources', 'The health of animal populations', 'The diversity of plant species'], 'label': ['A', 'B', 'C', 'D']}",B
MEA_2010_8_1,Which celestial body in our solar system emits its own light?,"{'text': ['Only the Sun', 'The Sun and stars', 'The Sun and the Moon', 'The Sun and comets'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_414099,A researcher is analyzing two different types of organisms. One is a bacterium and the other is a plant cell. What should the researcher examine to determine a key structural difference?,"{'text': ['compare the sizes of the two organisms', 'check to see which organism has chloroplasts', 'check to see which organism has a cell membrane', 'compare the number of ribosomes in each organism'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_410807,In what situation is a faster development of a frog's legs most advantageous?,"{'text': ['when frogs need to travel long distances quickly', 'when water levels are declining in their habitat', 'when there is an abundance of food', 'when frogs need to hide from predators'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_403234,A 15 kg object is pushed on a frictionless surface and starts to accelerate. What is the most likely cause of this acceleration?,"{'text': ['The object is in a state of rest.', 'An external force is applied to the object.', 'The mass of the object is too large.', 'The object is experiencing balanced forces.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7011323,Which of the following materials breaks down the fastest in a compost pile?,"{'text': ['vegetable scraps', 'glass bottles', 'tin cans', 'plastic bags'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7109463,Which stage in the water cycle generally takes the longest duration?,"{'text': ['evaporation', 'condensation', 'precipitation', 'groundwater storage'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_401277,Some deep-sea creatures can emit light. What is the most likely purpose of this light?,"{'text': ['navigating the ocean currents', 'photosynthesis', 'luring food', 'avoiding being caught'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2005_5_25,At what state is a sample of 25ml of water at -10°C?,"{'text': ['Gas', 'Liquid', 'Solid', 'Vapor'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401272,Alexander Graham Bell most likely invented the telephone by applying,"{'text': ['telegraph signals.', 'sound waves.', 'light beams.', 'the scientific method.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7103600,A researcher is studying the impact of different light settings on tomato plants by following these steps. 1. Plant groups of tomato plants in identical pots with equal amounts of soil. 2. Expose each group to different light intensities. 3. Water the plants for 10 minutes each day. 4. Record the growth of the plants weekly. What is the independent variable in this study?,"{'text': ['type of plant', 'growth of plant', 'duration of watering', 'light intensity'], 'label': ['A', 'B', 'C', 'D']}",D
MDSA_2009_8_2,The period of revolution for each planet in our solar system is different. The period of revolution for Earth is,"{'text': ['365 days', '7 days', '12 months', '24 hours'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7127943,"In the early 20th century, scientists discovered evidence that the continents were once part of a single landmass. Advances in seafloor mapping in the mid-1900s provided support for this theory. What did this mapping reveal?","{'text': [""The age of the Earth's core"", 'The pattern of magnetic stripes on the ocean floor', 'The height of the tallest mountain ranges', 'The depth of the deepest ocean trenches'], 'label': ['A', 'B', 'C', 'D']}",B
ACTAAP_2009_7_8,Which of the following statements is an example of a scientific theory?,"{'text': ['Gravity causes objects to fall towards Earth.', 'Vaccination prevents diseases by building immunity.', 'Evolution by natural selection explains the diversity of life.', 'Consuming vitamin C can prevent the common cold.'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2006_9_43,A soccer player kicks a ball with a mass of 0.25 kg at a speed of 24 m/s. What is the momentum of the ball?,"{'text': ['4.0 kg x m/s', '6.0 kg x m/s', '9.0 kg x m/s', '60 kg x m/s'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7252088,Which of the following describes how a mutation in a somatic cell can negatively impact an organism?,"{'text': ['Producing a recessive allele', 'Interfering with meiosis', 'Causing uncontrolled cell division', 'Being inherited by the next generation'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7084665,Which of these can be observed with the naked eye on a clear night?,"{'text': [""Orion's Belt"", ""Jupiter's rings"", 'Neptune', 'Distant galaxies'], 'label': ['A', 'B', 'C', 'D']}",A
FCAT_2008_5_2,Roots are vital for plant stability. Which of the following best resembles the function of roots in a plant?,"{'text': ['a foundation supporting a building', 'a lamp illuminating a dark room', 'a speaker broadcasting music', 'a conveyor belt moving packages'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_414041,"Students mix sugar into a cup of tea, and they mix sand into another cup of tea. Which statement best describes the contents of the two cups?","{'text': ['Only the sugar and tea forms a mixture.', 'Only the sand and tea forms a solution.', 'Both cups contain solutions.', 'Both cups contain mixtures.'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2014_8_20,A science club wants to build 10 model rockets for a competition. They need to choose a design and gather the required materials. What is the best way for the club members to ensure the rockets will launch successfully?,"{'text': ['create a prototype rocket to test its launch', 'measure the total weight of all completed rockets', 'calculate how much fuel each rocket will need', 'analyze the durability of the materials used for the rockets'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_401116,A smoke detector is used in homes to,"{'text': ['alert residents to the presence of smoke.', 'warn residents when a dangerous gas is present.', 'tell people that it is time to change the batteries.', 'advise people of an increase in humidity in the home.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7064680,Liquids have a definite volume but take the shape of their containers. These characteristics of liquids are examples of,"{'text': ['physical changes.', 'states of matter.', 'chemical properties.', 'properties of matter.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7211680,Studies indicate that pigeons can be trained to peck a button to receive a reward. This adaptive skill can assist pigeons in the wild by enabling them to,"{'text': ['locate the most nutritious food sources.', 'inherit advantageous traits for survival.', 'modify their actions based on previous outcomes.', 'influence their habitat in positive ways.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_180373,What process forms metamorphic rocks?,"{'text': ['Cooling of magma.', 'Intense heat and pressure.', 'Evaporation of water.', 'Erosion by wind.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7216248,Which of the following are found in both prokaryotic and eukaryotic cells?,"{'text': ['Nucleus, ribosomes, cell wall', 'Ribosomes, cell membrane, cytoplasm', 'Mitochondria, chloroplasts, nucleus', 'Golgi apparatus, endoplasmic reticulum, ribosomes'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_417677,Why does a mirror appear bright when light hits it?,"{'text': ['The mirror generates light.', 'The mirror reflects light.', 'The mirror absorbs light and emits it later.', 'The mirror traps light within itself.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7221655,"Solar panels can be costly to install, and their efficiency depends on weather conditions. However, they produce no air pollution during energy generation. Which of the following best explains why people choose to adopt this technology?","{'text': ['Solar panels increase property value.', 'The technology represents a renewable energy source.', 'Solar energy is easy to access.', 'Everyone is installing solar panels.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2006_9_12,Why does a glass rod acquire a positive charge after being rubbed with silk?,"{'text': ['The silk gives up electrons to the rod.', 'The rod loses protons to the air.', 'The glass rod gains protons from the silk.', 'The rod loses electrons to the silk.'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2004_9_2,Lasers are used in dentistry for,"{'text': ['whitening teeth.', 'filling cavities.', 'straightening teeth.', 'cleaning gums.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_180005,The best description of the stratosphere is the layer of the atmosphere with the,"{'text': ['most commercial flights.', 'highest pressure.', 'warmest temperatures.', 'densest air.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7071523,Students are studying a chemical reaction that produces fumes. What safety equipment should they use?,"{'text': ['rubber gloves', 'safety goggles', 'lab coats', 'fume hoods'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7263375,"When your blood sugar levels drop, your pancreas releases glucagon. What is the resulting effect of glucagon?","{'text': ['Your cells store more glucose.', 'Your liver releases glucose into the bloodstream.', 'Your appetite decreases.', 'Your body produces more insulin.'], 'label': ['A', 'B', 'C', 'D']}",B
TIMSS_2011_8_pg102,"Sarah added phenolphthalein to a baking soda solution, and it turned pink. She then added lemon juice until the color disappeared. What process occurred?","{'text': ['fermentation', 'photosynthesis', 'neutralization', 'oxidation'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_406550,Mosquitoes feed on the blood of mammals. Which best describes the outcome of this interaction?,"{'text': ['Both the mosquito and mammal benefit.', 'The mosquito benefits, and the mammal is harmed.', 'The mosquito is harmed, and the mammal benefits.', 'Both the mosquito and mammal are harmed.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400057,"In certain urban areas, raccoons have adapted to living in close proximity to humans and scavenge for food in trash bins. This is an example of an animal","{'text': ['becoming nocturnal.', 'using its natural habitat.', 'developing a new behavior.', 'migrating to a different habitat.'], 'label': ['A', 'B', 'C', 'D']}",C
TAKS_2009_5_26,Which of the following can be found on both Mars and Earth?,"{'text': ['Rivers', 'Active volcanoes', 'Polar ice caps', 'Dense forests'], 'label': ['A', 'B', 'C', 'D']}",C
LEAP_2007_8_10417,"In rabbits, black fur is dominant over white fur. If a pure black rabbit is mated with a white rabbit, what is the expected fur color of the offspring?","{'text': ['They will all have black fur.', 'They will all have white fur.', 'Each offspring will have some black and some white fur.', 'Unless the white rabbit was pure recessive, no prediction can be made.'], 'label': ['A', 'B', 'C', 'D']}",A
