id,question,choices,answerKey
Mercury_LBS10610,城市以 41°F 开始这一天，天气预报显示将是晴天和温和的天气。现在是早春，当地公园在晴朗的天空下举办晨间瑜伽课。你预计到下午早些时候的温度会是多少？,"{'text': ['32° F', '41° F', '78° F', '98° F'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_407400,一组学生，他们是科学俱乐部的成员，并且能够使用设备齐全的实验室，实验室里有各种类型的灯泡，包括LED灯泡、白炽灯和荧光灯，他们想要确定哪种类型的灯泡寿命最长。在开始进行任何测试之前，他们应该在实验中首先做什么以确保结果准确？,"{'text': ['重复调查。', '撰写结果报告。', '制作记录数据的表格。', '对灯泡进行每日观察。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7212993,在讨论各种大气气体对气候变化的影响时，考虑它们在地球对流层中的丰度和作用是很重要的。鉴于此，哪种温室气体在地球对流层中存在最多？,"{'text': ['臭氧', '甲烷', '水蒸气', '二氧化碳'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_413240,在一次冬季露营旅行中，你把一瓶水放在外面过了一夜。考虑到天气状况和环境温度，水变成冰的温度是多少？,"{'text': ['0摄氏度', '32摄氏度', '100摄氏度', '212摄氏度'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7186358,近年来，科学家们发现了包括不仅仅是骨骼和牙齿，还有皮肤等软组织在内的恐龙化石。这些发现为恐龙的外貌和生理提供了新的见解，显示它们可能具有羽毛或多样化的皮肤纹理。在分享关于恐龙的新发现时，科学家应该优先考虑在报告中阐述什么，以考虑这些发现对我们理解恐龙生物学和进化的影响？,"{'text': ['排除有关牙齿或骨骼的研究', '预测下一次的发现将是什么', '分析新数据，一旦它们变得可用', '删除缺少新发现的早期报告'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7166425,Molly 在一个温暖的夏日下午举办了一场茶会。她用了祖母的特别配方泡了一些热茶，这个配方包括混合的红茶叶和一点薄荷。当她的客人即将到达时，她意识到需要迅速将茶冷却下来。于是，她决定将热茶倒入一个装满冰块的容器中，这些冰块来自她专门为这种场合准备的复古冰格并一直放在冰箱里。哪个选项最好地解释了在这种情况下热量是如何传递的？,"{'text': ['从冰块传递到茶', '从茶传递到冰块', '从水壶传递到茶', '从冰块传递到水壶'], 'label': ['A', 'B', 'C', 'D']}",B
MDSA_2007_8_3,在一个当地经济严重依赖木材行业的地区，伐木公司经常为建筑目的采伐树木。这些公司有时在森林密集的地区运营，这些地区是各种野生动物的栖息地。多年来，有关可持续伐木实践以平衡经济增长和环境保护的辩论不断。当伐木公司采伐树木而不重新种植时，这种做法将如何影响未来用于建筑目的的木材供应？,"{'text': ['木板的价格将上涨', '木板的价格将下降', '将有更多的木板可用', '将有更多的树木可供采伐'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7094290,在17世纪，人们普遍相信生命可以从非生命材料中自发产生，这一概念被称为自发生成。这种信念基于诸如蛆虫出现在腐烂的肉上等观察，这似乎支持了生命可以从非生命中产生的观点。当时的科学家缺乏先进的技术来观察微生物，从而导致了误解。直到后来进行的实验，采用了更为控制和系统的方法，才推翻了这一信念。这个信念最终被推翻的主要原因是什么？,"{'text': ['原子的发现。', '更好的外科手术技术。', '持续的实验。', '显微镜的发明。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7186568,在生物课上，学生们正在学习细胞的功能以及细胞器在细胞内所起的不同作用。在一个实验中，他们观察植物细胞和动物细胞如何从营养物中提取能量以进行各种细胞活动。在这些活动中，有一个过程涉及分解营养物以为细胞释放能量。考虑到细胞器在细胞消化中的作用，哪一个细胞器主要负责在消化过程中分解这些营养物？,"{'text': ['合成蛋白质', '分解废物', '控制细胞活动', '将能量从一种形式转换为另一种形式'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_402216,在电解过程中，电流通过水，使其分解成氢气和氧气。这一过程不仅在工业应用中很重要，还在理解氧化还原反应和能量转换的原理中起到关键作用。鉴于此，水电解的平衡化学方程式是什么？,"{'text': ['H_{2}O -> H + O + H', '2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)', 'H:O:H -> H_{2}O', 'H_{2}O(l) -> 2H(g) + O(g)'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_404894,企鹅是令人着迷的生物，它们已经适应了在地球上一些最严酷的气候中生存。这些不会飞的鸟类以其独特的行为和身体特征而闻名，这些特征使它们能够在如南极洲这样的环境中生存。考虑到这些适应性和环境，关于企鹅的哪个说法是正确的？,"{'text': ['企鹅可以生活在冰冻的气候中。', '企鹅是激烈的竞争者。', '企鹅是一些最美丽的鸟类。', '企鹅是很好的宠物。'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2002_8_11,在一个舒适的客厅里，墙壁被涂成了一种令人舒缓的蓝色，天花板风扇的微风轻轻地循环着空气。两杯水被放置在一个木制咖啡桌上，室温由于高效的中央供暖系统而一直保持在73°F。其中一杯水最初被加热到110°F，而另一杯则被冷却到50°F。在一个缓慢燃烧的香薰蜡烛旁边，水杯在房间里被静置一整夜，第二天两杯水的温度最有可能是多少？,"{'text': ['43°F。', '50°F。', '73°F。', '90°F。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_405086,在关于不同类型气象现象的讨论中，我们谈到了各种形式的降水和大气条件。考虑到大气中水的液体、固体和气体形式之间的差异，雪、雨、冰雹和雾在天气现象中属于哪个类别？,"{'text': ['气体', '水', '风', '云'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_408324,住在一个冬季温度经常降到冰点以下地区的斯科特，把果汁倒入容器中并放进了冰箱。斯科特以尝试不同口味的果汁来制作自制冰棒而闻名。第二天当他查看容器时，果汁可能经历了什么变化？,"{'text': ['它凝结了。', '它蒸发了。', '它变成了气体。', '它变成了固体。'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7218820,8月21日，拉斯维加斯的居民被当局警告可能发生山洪暴发，这是在该地区经历了一周异常高温和零星雷暴之后的警告。该警报是国家气象局领导的紧急准备计划的一部分，该局通常与当地机构合作以确保公众安全。此警报如何与天气与气候的概念相关？,"{'text': ['这是全年持续的气候特征。', '这是一个具有不规则发生的季节性天气特征。', '这是在发生的季节中持续的天气特征。', '这是一个与当地气候和天气不一致的罕见事件。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_412202,在一个物理实验室进行的实验中，用高强度本生灯加热了三种由不同材料制成的物体——铝、铜和铁。当它们被加热时，每个物体发出了不同颜色的光：蓝色、红色和橙色。考虑到实验是在一个没有外部光源影响的受控环境中进行的，根据它们发出的光的颜色，从最热到最冷对这些物体进行排序。,"{'text': ['物体1, 物体2, 物体3', '物体1, 物体3, 物体2', '物体2, 物体1, 物体3', '物体2, 物体3, 物体1'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_409139,广阔的海洋是众多微小生物的家园，其中一些被称为浮游生物。这些浮游生物漂浮在海洋的各个层次，从阳光充足的表面到黑暗的深海。有些浮游生物已经发展出一种惊人的能力，通过类似光合作用的过程将阳光转化为食物。这些浮游生物以何种方式使其他海洋动物受益？,"{'text': ['浮游生物是五颜六色的。', '浮游生物净化水域。', '浮游生物释放氧气。', '浮游生物繁殖迅速。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400687,在科学课实验中探索材料的性质时，学生们观察到各种物体与水的相互作用。其中有一块木头，他们注意到当放置在水面上时，它轻松地漂浮着。为什么一块木头放在水面上时会保持浮力？,"{'text': ['木头是多孔的。', '木头是有浮力的。', '木头很轻。', '木头是有磁性的。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7171605,在一个以多样性和保存良好的地质层闻名的地区，最近的一次挖掘中发现了两个不同的化石。第一个化石是在含有古代海洋生物遗骸的岩层中发现的，而第二个化石是在更高的地层中与早期陆地植物的残余物一起发现的。基于对这些化石的研究，学生可以对它们各自的年代做出什么推论？,"{'text': ['每种生物是如何死亡的', '化石的确切年代', '化石发现的时间', '生物体生活的环境类型'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7210245,鉴于地球位于太阳系的宜居带或“适居带”中，这里的条件既不太热也不太冷，这种与太阳的最佳距离如何影响水的一个关键特征，这对支持地球上的生命至关重要？考虑这种距离对地球气候的影响以及水主要存在的状态。,"{'text': ['它的冻结能力', '它的比热容', '它以液态存在的能力', '它的高表面张力'], 'label': ['A', 'B', 'C', 'D']}",C
AKDE&ED_2008_4_25,在一个进行各种实验以观察不同物质状态的实验室环境中，科学家通常研究区分一种物质形态与另一种物质形态的独特性质。考虑到这些观察，确定一种特定物质形态的真实特征。,"{'text': ['空气是一种气体的混合物。', '冰是一种气体的混合物。', '空气是一种液体。', '冰是一种液体。'], 'label': ['A', 'B', 'C', 'D']}",A
AKDE&ED_2008_4_19,近年来，太阳能电池板和风力涡轮机等可再生能源技术取得了许多进展，旨在减少我们对化石燃料的依赖。考虑到可持续发展和环境保护的重要性，您能否解释一个科学突破对社会或环境的有益影响？,"{'text': ['这让一些人感到不安。', '它需要很长时间才能发挥作用。', '它有助于解释事物的运作原理。', '它使工作变得更加困难。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400402,在全球各个地区，人们会经历一系列的自然现象，这些现象可能会影响他们的日常生活，从极端天气事件到地质事件。考虑到这些事件的频率及其对环境的影响，哪种自然现象发生得最频繁？,"{'text': ['日出', '昼夜平分点', '满月', '日食'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7234308,一位地质学家正在研究一个以频繁地震活动而闻名的地区，当地的神话传说称这片土地已经震动了几个世纪。这个地区还以独特的地质构造而闻名，并且是几种濒危物种的栖息地。地质学家在这个地区识别出一大片地震频繁发生的区域，并得出结论认为这是一个转换断层边界。然而，考虑到地质结构的复杂性和各种岩石类型的存在，哪种证据可能会导致地质学家重新考虑这一结论？,"{'text': ['该地区还表现出火山活动。', '该地区的地震中心发生在浅层。', '该地区显示出广泛的沉积物断层。', '该地区两侧的地壳密度相等。'], 'label': ['A', 'B', 'C', 'D']}",A
ACTAAP_2014_5_8,想象一下，你是一名天文学家，在一个晴朗的夜晚在天文台工作。你刚刚收到关于两颗恒星的数据：我们的太阳和另一个位于遥远星系的恒星。两者在虚拟模拟中被并排放置以进行大小比较。考虑到恒星在大小和亮度方面可能存在很大差异，并考虑到距离和视角等因素，如果将太阳和另一颗恒星并排放置在这个模拟中，太阳在大小上会如何显得相对于另一颗恒星？,"{'text': ['太阳在一颗普通恒星旁边会显得巨大。', '太阳在最大的一颗恒星旁边会显得渺小。', '太阳在一颗普通恒星旁边会显得极为明亮。', '太阳在最小的一颗恒星旁边会显得非常暗淡。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_400407,我们的太阳系是银河系的一部分，由各种天体组成，包括行星、卫星、小行星和彗星。太阳是一个G型主序星，位于我们太阳系的中心，施加的引力将这些天体保持在轨道上。请识别关于我们太阳系的结构和组成的正确陈述。,"{'text': ['气态行星离太阳更近。', '固态行星离太阳更近。', '行星按大小递增的顺序排列。', '固态行星比气态行星大得多。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7116288,在一个郁郁葱葱的绿色森林中，阳光透过树冠，许多植物物种在此茁壮成长，这些植物中的细胞正在忙于执行重要功能。考虑到这些细胞的多样化角色，如营养运输、结构支持和能量生产，执行光合作用的细胞在植物生命过程中起的主要作用是什么？,"{'text': ['将氧气转化为二氧化碳', '将糖分解为可用的化学物质', '将阳光的能量转化为食物能量', '允许二氧化碳进入植物'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2004_9_15-v1,在广泛的工业应用中，液压和气动系统都用于执行诸如提升、移动和控制机械等任务。虽然这两种系统都依赖流体动力学原理来传递动力，但它们有着显著的差异，使其适用于不同的任务。考虑到它们在建筑工地和制造厂等环境中的应用，液压和气动系统在动力传输介质方面有何根本区别？,"{'text': ['液压系统处于压力之下，而气动系统则不是。', '液压系统涉及液体，而气动系统涉及气体。', '液压系统是开放系统，而气动系统是封闭系统。', '液压系统涉及流动的流体，而气动系统涉及静止的流体。'], 'label': ['A', 'B', 'C', 'D']}",B
NYSEDREGENTS_2015_4_26,在各种生态系统中，动物表现出各种与其生存和适应相关的行为。例如，在春季和初夏，熊经常摩擦树干，这有助于它们脱去冬季的皮毛。考虑到动物对环境变化所表现的各种行为，这种特定的熊行为在动物王国中代表什么？,"{'text': ['完成其生命周期', '开始冬眠', '对环境的反应', '准备迁徙'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401620,在地球自转及其对我们所知的生命影响的背景下，包括支配日常活动的周期并影响各种自然过程，每24小时发生什么自然现象？,"{'text': ['月亮升起。', '新月出现。', '月亮完成其相位循环。', '月亮经过太阳前面。'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_400877,想象一下你是一名科学家，正在进行一个项目，分析发现于古代陨石中的各种元素同位素。在你的研究过程中，你发现了一个含有碳同位素的样本。这个碳同位素具有一个影响其稳定性的独特性质，你特别关注它的原子质量。已知该同位素含有6个质子、6个电子和7个中子，计算其原子质量。,"{'text': ['6', '7', '13', '19'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7174213,在一种声波穿过空气、水和钢等不同介质的情况下，并考虑每种介质内的温度和密度变化时，哪种介质的属性最显著地影响声波传播速度？,"{'text': ['波的频率', '波长', '产生声音的源', '介质中分子之间的距离'], 'label': ['A', 'B', 'C', 'D']}",D
NYSEDREGENTS_2008_8_34,想象一个冬天的日子，在一个小镇里，孩子们聚集在当地的公园里，兴奋地等待着轮到他们从陡峭的雪坡上滑下去。空气清新，阳光照耀下的积雪树木闪闪发光。当一个孩子从山顶出发时，滑下坡的过程中能量转换是如何发生的？,"{'text': ['动能减少而势能增加。', '动能增加而势能减少。', '势能和动能都减少。', '势能和动能都增加。'], 'label': ['A', 'B', 'C', 'D']}",2
Mercury_7212398,你在一艘研究船上研究海洋生态系统，你需要利用可用资源为船员制造淡水。考虑到各种水净化方法，哪种方法可以用来从盐水溶液中去除盐分？,"{'text': ['油', '加热', '磁铁', '酒精'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401290,想象一下你是一名探险家，计划穿越美国多样化的地形，从内华达山脉的崎岖山峰到中西部的平坦平原。为了确保你的旅程安全高效，你需要了解你将要穿越地区的地形和海拔。你会使用什么工具创建一张详细的地图，显示美国各地的地貌特征和海拔高度？,"{'text': ['雷达', '指南针', '卫星', '无线电'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_402120,想象一下你在厨房准备一顿饭。你把锅里装满了水，放在炉子上准备煮意大利面。你很好奇水到达沸点需要多长时间。考虑到厨房里可用的各种工具，哪种工具最适合测量锅中水达到沸点所需的时间？,"{'text': ['天平', '加热板', '秒表', '温度计'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_184975,理解物种之间的进化关系是一个复杂的过程，需要分析各种类型的数据。科学家们通常研究形态特征、基因序列和化石记录，以得出关于不同生物体之间进化联系的结论。然而，在这个复杂的进化分析过程中，科学家们通常不会使用哪个因素来确定这些关系？,"{'text': ['胚胎结构。', '同源结构。', '同功结构。', '残迹结构。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400578,在各种物种中，行为可以被分类为先天的，即无需先前经验自然发生的，或学习的，即通过与环境的互动而发展的。考虑一只小鸟在听到成年鸟的歌声后，学会唱出其物种特有的歌曲。请识别一种通过经验获得而非先天的行为。,"{'text': ['老虎捕猎鹿。', '老鼠逃避郊狼。', '鲑鱼溯河而上。', '啄木鸟啄树寻找昆虫。'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2001_8_4,在一次实验室实验中，一位科学家正在研究过氧化氢（一种常用的消毒剂，也可用于洗衣和美发产品中的漂白剂）的分解。如果20克液态过氧化氢通过加热分解，生成水和氧气，那么生成的水和氧气的总质量与原始过氧化氢的质量相比，可以说些什么？,"{'text': ['超过20克，因为加入了热量', '超过20克，因为现在有两种物质', '少于20克，因为氧气非常轻', '20克，因为没有物质被添加或移除'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_2003_5_33,在教室环境中，你被要求展示空气的特性，空气是看不见且无色的。在准备科学展览时，你必须设计一个实验来证明空气占据空间，尽管它不可见。如何使用常见的学校实验室或家中常见的日常材料，令人信服地证明空气确实占据空间？,"{'text': ['观察云的形成', '测量空气温度', '吹起一个沙滩球或气球', '在玻璃杯装满水之前和之后称重'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7068513,圣海伦火山位于美国的太平洋西北地区，以其在1980年的灾难性喷发而闻名，这次喷发显著改变了周围的景观。这个火山是喀斯喀特山脉的一部分，该山脉以众多的火山峰为特征。该地区也以其郁郁葱葱的森林和多样的野生动物而著称。考虑到这些地理和生态方面的特征，是什么地质活动导致了圣海伦火山的形成？,"{'text': ['汇聚边界', '离散边界', '转换断层', '裂谷带'], 'label': ['A', 'B', 'C', 'D']}",A
AKDE&ED_2008_4_26,在一个繁忙的城市公园中，各种生物与它们环境中的生物和非生物元素相互作用。例如，鸟可能会栖息在长椅上，松鼠可能会在小路上奔跑，而人们则漫步而过。请确定一个例子，以说明生物与无生命物体之间的相互作用。,"{'text': ['昆虫是鲑鱼的食物。', '水把岩石带到下游。', '树从空气中去除气体。', '花为蝴蝶制造食物。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7235638,在旅行者号和伽利略号任务中，科学家们获得了关于外行星及其卫星的重要见解，他们观察到了欧罗巴冰面上的各种特征。在这些特征中，独特的裂纹模式引起了研究人员的兴趣。是什么现象导致了这些模式，暗示了欧罗巴地下存在液态海洋？,"{'text': ['火山喷发', '构造运动', '小行星撞击', '太阳耀斑'], 'label': ['A', 'B', 'C', 'D']}",C
MDSA_2009_5_20,在一个由于人口增长和技术进步而导致资源需求不断增加的世界中，了解自然资源的可持续性变得至关重要。自然资源根据其补充速度分为可再生和不可再生资源。气候变化、经济发展和技术创新等因素会影响这些资源的可用性。如果一种资源消耗的速度快于其自然补充的速度，它最终将被耗尽。哪种行为表明使用了一种一旦消耗就无法快速替代的资源？,"{'text': ['一群人在河里游泳。', '一个建筑队建造了一座铁桥。', '一个农民种植蔬菜在当地市场出售。', '一个人用水力发电厂生产的电力烤蛋糕。'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_178325,研究人员对各个地区的大嘴鲈鱼进行了研究，重点关注其栖息地偏好和摄食模式。同时，他们收集了每个地点鱼类的尺寸、数量和质量的数据。考虑到鱼类行为可能出现的季节性变化以及水温对鱼类代谢的影响，记录这些观察结果的最合适方法是什么？,"{'text': ['地图', '图示', '图表', '图形'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7212678,想象一下你在物理实验室进行电磁实验。你有一个条形磁铁和一个由铜线制成的线圈，线圈的两端连接着一个小灯泡。磁铁被迅速地在线圈中进出移动。这个装置的目的是什么？,"{'text': ['产生电流', '增强磁铁的强度', '加热铜线', '将质子转移到灯泡'], 'label': ['A', 'B', 'C', 'D']}",A
TAKS_2009_8_32,在各种科学研究中，研究人员观察到某些特征可以受到外部因素的影响，例如环境变化、地理位置和人为干预。考虑到这些影响，哪种特征最容易受到外部条件的影响？,"{'text': ['体重', '眼睛颜色', '血型', '色盲'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_412681,想象一下，你在实验室进行一项研究重力的实验。你有两个由铅制成的球形物体，质量分别为 m1 和 m2，放置在无摩擦的表面上。房间的温度是受控的，以确保热膨胀不会影响测量。如何才能最有效地最大化这两个物体之间的引力？,"{'text': ['将 m_{1} 的质量减半，并将 m_{1} 和 m_{2} 之间的距离减半。', '将 m_{1} 的质量减半，并将 m_{1} 和 m_{2} 之间的距离加倍。', '将 m_{1} 的质量加倍，并将 m_{1} 和 m_{2} 之间的距离减半。', '将 m_{1} 的质量加倍，并将 m_{1} 和 m_{2} 之间的距离加倍。'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400440,在一个实验室实验中，化学家正在研究盐酸和氢氧化钠之间的中和反应。这种反应通常用于滴定以确定未知溶液的浓度。当盐酸与氢氧化钠反应时，会生成什么物质？,"{'text': ['Na + Cl_{2}', 'NaCL + OH', 'NaOH + Cl', 'NaCl + H_{2}O'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_416529,在许多森林生态系统中，树木已经适应以最大化获取资源。考虑一个典型的落叶林，阳光、水和养分是影响生长的关键因素。为什么大多数树木的叶子集中在树的上部？,"{'text': ['散播种子', '捕捉阳光', '遮蔽树干', '收集水分'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2006_8_1,在人体中，各种系统协同工作以维持体内平衡和支持生命功能。其中一个关键系统负责诸如呼吸、膈肌运动以及氧气和二氧化碳交换等重要过程。该系统对于将氧气输送到血液中和将二氧化碳从体内排出至关重要。哪个人体系统执行这些功能？,"{'text': ['循环系统', '消化系统', '排泄系统', '呼吸系统'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2003_8_pg80,鱼类已经适应了水生环境，通常表现出独特的生理特征以在水下生存。其中一种适应涉及一种特殊的器官，使它们能够从水中提取氧气。对于人类来说，这一功能由肺执行，肺在空气中促进气体交换。考虑到这些适应，鱼类中哪一个器官起到与人类肺一样的呼吸作用？,"{'text': ['肾脏', '心脏', '鳃', '皮肤'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_416645,多米尼克是一位充满热情的年轻科学家，他对微生物着迷，经常在当地科学中心度过周末，探索微观世界。在一次观察中，他在显微镜下观察到了一个团藻群落和一个草履虫。科学中心拥有大量的标本，多米尼克常常喜欢比较不同的生物。他注意到，团藻和草履虫都因其众多的细胞器而表现出运动。考虑到他对生物如何在环境中导航的多种方式的浓厚兴趣，多米尼克可能会观察到每种生物的运动方式有什么特点？,"{'text': ['它们都以相同的速率移动。', '它们都远离光源移动。', '它们都朝同一方向移动。', '它们都朝向能量来源移动。'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_406777,在从简单真菌到复杂哺乳动物的各种生物体中，繁殖是一个关键的生物过程。一些生物是通过有性繁殖，而另一些则是通过无性繁殖。考虑到这种繁殖策略的多样性，解释一下为什么有性繁殖与无性繁殖相比能导致更大的遗传变异。,"{'text': ['来自两个亲本的特征被结合。', '更多的生物以这种方式繁殖。', '后代在不同的环境中成长。', '后代来自相同的亲本。'], 'label': ['A', 'B', 'C', 'D']}",A
