id,question,choices,answerKey
Mercury_SC_413240,"During a winter camping trip, you have a bottle of water that you left outside overnight. Considering the weather conditions and the ambient temperature, what is the temperature at which water turns into ice?","{'text': ['273.15 Kelvin', '0 degrees Celsius at standard atmospheric pressure', 'Boiling point of water in Celsius', 'Boiling point of water in Fahrenheit', '32 degrees above the freezing point of water'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_7186358,"In recent years, scientists have uncovered fossilized dinosaur remains that include not only bones and teeth but also soft tissues like skin. These discoveries have provided new insights into the appearance and physiology of dinosaurs, showing that they may have had features such as feathers or varied skin textures. When sharing new findings about dinosaurs, what should a scientist prioritize in their report, considering the impact of such discoveries on our understanding of dinosaur biology and evolution?","{'text': ['leave out studies focusing on teeth or bones', 'evaluate and incorporate new findings as they emerge', 'speculate on future paleontological discoveries', 'remove previous studies that lack the latest discoveries', 'rely only on established research methods without adaptation'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
Mercury_7166425,"Molly was hosting a tea party on a warm summer afternoon. She brewed some hot tea, using her grandmother's special recipe which included a blend of black tea leaves and a hint of mint. As her guests were about to arrive, she realized she needed to cool the tea down quickly. She decided to pour the hot tea into a container filled with ice cubes from her vintage ice tray, which she kept in the freezer for such occasions. Which option best explains how heat is transferred in this scenario?","{'text': ['from the ice to the hot liquid', 'from the hot liquid to the ice', 'from the container to the hot liquid', 'from the environment to the container', 'from the ice to the container'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
MDSA_2007_8_3,"In a region where the local economy heavily relies on the timber industry, logging companies often harvest trees for construction purposes. These companies sometimes operate in densely forested areas that are home to various wildlife species. Over the years, there have been debates on sustainable logging practices to balance economic growth and environmental conservation. When logging companies harvest trees without replanting, how could this practice impact the future availability of wood for construction purposes?","{'text': ['the cost of boards will fall', 'a greater number of trees will be ready for logging', 'the biodiversity in the forest will increase', 'the cost of boards will rise', 'a larger supply of boards will be available'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_7094290,"In the 17th century, a widespread belief was that life could spontaneously arise from non-living materials, a concept known as spontaneous generation. This belief was based on observations like maggots appearing on decaying meat, which seemed to support the idea that life could emerge from non-life. Scientists at the time lacked advanced technology to observe microorganisms, leading to misconceptions. It wasn't until later experiments were conducted, utilizing more controlled and systematic approaches, that this belief was disproven. What was the primary reason this belief was eventually disproven?","{'text': ['uncovering the basic building blocks of matter.', 'advancements in medical procedures.', 'the creation of the microscope.', 'ongoing scientific investigations.', 'advancements in experimental methodology.'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_7186568,"In a biology class, students are learning about how cells function and the different roles that organelles play within a cell. During an experiment, they observe how plant and animal cells extract energy from nutrients to perform various cellular activities. Among these activities, one process involves the breakdown of nutrients to release energy for the cell. Considering the role of organelles in cellular digestion, which cell organelle is primarily responsible for breaking down these nutrients during digestion?","{'text': ['regulating cell functions', 'storing nutrients for later use', 'degrading cellular debris', 'transforming energy from one type to another', 'synthesizing proteins'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_402216,"In the process of electrolysis, an electric current is passed through water, leading to its decomposition into hydrogen and oxygen gases. This process is not only important in industrial applications but also plays a key role in understanding the principles of redox reactions and energy conversion. Considering this, what is the balanced chemical equation for the electrolysis of water?","{'text': ['2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g) using electricity', 'H_{2}O(l) -> 2 atoms of hydrogen gas + 1 atom of oxygen gas', 'H:O:H -> H_{2}O', 'H_{2}O -> H + O + H', '2 molecules of liquid water decompose to produce 2 molecules of hydrogen gas and 1 molecule of oxygen gas'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
Mercury_404894,"Penguins are fascinating creatures that have adapted to thrive in some of the harshest climates on Earth. These flightless birds are known for their unique behaviors and physical characteristics that allow them to survive in environments like Antarctica. Considering these adaptations and environments, what is a true statement regarding penguins?","{'text': ['Penguins are among the most striking birds.', 'Penguins are excellent as household pets.', 'Penguins are capable of surviving in icy environments.', 'Penguins are highly competitive.', 'Penguins primarily inhabit tropical regions.'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
MCAS_2002_8_11,"In a cozy living room, the walls are painted a soothing shade of blue, and a gentle breeze from the ceiling fan circulates the air. Two cups of water are placed on a wooden coffee table, where the ambient temperature is consistently maintained at 73°F due to the efficient central heating system. One cup of water is initially heated to 110°F, while the other is chilled to 50°F. After being left undisturbed in the room overnight, alongside a slowly burning scented candle, what is the likely temperature of the water in both cups the next day?","{'text': ['90°F.', 'Seventy-three degrees Fahrenheit.', '43 degrees Fahrenheit.', 'The average of the two initial temperatures (80°F).', 'Fifty degrees Fahrenheit.'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
Mercury_SC_405086,"During a discussion about different types of meteorological phenomena, we talked about various forms of precipitation and atmospheric conditions. Considering the differences between liquid, solid, and vapor forms of water in the atmosphere, which category do snow, rain, hail, and fog belong to in terms of weather phenomena?","{'text': ['H2O.', 'clouds.', 'humidity.', 'air movement.', 'vapor.'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_SC_408324,"Scott, who lives in a region where temperatures often drop below freezing in winter, poured juice into a container and placed it in the freezer. Scott is known for experimenting with different flavors of juice to make homemade ice pops. When he checked the container the following day, what transformation had the juice probably undergone?","{'text': ['It froze into ice.', 'It became thicker but remained liquid.', 'It became a vapor.', 'It turned into liquid droplets.', 'It turned into vapor.'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_7218820,"On August 21, authorities alerted residents in Las Vegas about the potential for flash floods, following a week of unusually high temperatures and sporadic thunderstorms in the region. The alert was issued as part of an emergency preparedness initiative led by the National Weather Service, which often collaborates with local agencies to ensure public safety. How does this alert relate to the concepts of weather versus climate?","{'text': ['It is a weather phenomenon specific to certain seasons, occurring unpredictably.', 'It is a weather condition that persists during its typical season.', 'It is a long-term change in the regional climate due to global warming.', ""It is an infrequent event that doesn't align with the usual climate and weather patterns."", 'It is a year-round climate characteristic.'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_412202,"During an experiment conducted in a physics lab, three objects made of different materials—aluminum, copper, and iron—were heated using a high-intensity Bunsen burner. As they were heated, each object emitted a distinct color of light: blue, red, and orange. Considering that the experiment took place in a controlled environment with no external light sources influencing the results, rank these objects from hottest to coolest based on the color of light they emitted.","{'text': ['First is Object 2, followed by Object 3, then Object 1', 'First is Object 1, followed by Object 2, then Object 3', 'First is Object 3, followed by Object 2, then Object 1', 'First is Object 1, followed by Object 3, then Object 2', 'First is Object 2, followed by Object 1, then Object 3'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_SC_409139,"The vast ocean is home to a multitude of tiny organisms, some of which are known as plankton. These plankton can be found drifting in various layers of the ocean, from the sunlit surface to the dark depths. Some of these plankton have developed a remarkable ability to convert sunlight into food through a process similar to photosynthesis. In what way do these plankton benefit other marine animals?","{'text': ['Plankton produce oxygen.', 'Plankton have bright colors.', 'Plankton purify the water.', 'Plankton provide shelter for fish.', 'Plankton multiply rapidly.'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_400687,"While exploring the properties of materials during a science class experiment, students observed various objects interacting with water. Among these objects was a piece of wood, which they noticed floated effortlessly when placed on the water's surface. Why does a piece of wood remain buoyant when placed on the surface of water?","{'text': ['Wood has a low density.', 'Wood contains air pockets that release gases.', 'Wood is magnetic.', 'Wood has the ability to float.', 'Wood has small holes.'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_7171605,"During a recent excavation in a region known for its diverse and well-preserved geological strata, two different fossils were unearthed. The first fossil was found in a layer of rock that also contained the remains of ancient marine life, while the second fossil was discovered in a higher stratum alongside remnants of early terrestrial plants. Based on examining these fossils, what inference can students make about their respective ages?","{'text': ['the precise age of the fossils', 'the relative age of the fossils based on rock layers', 'the kind of habitat the organisms once inhabited', 'the date the fossils were unearthed', 'the cause of death for each organism'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_7210245,"Given that the Earth is located in the habitable zone, or ""Goldilocks zone,"" of our solar system, where conditions are neither too hot nor too cold, how does this optimal distance from the Sun influence a key feature of water that is crucial for supporting life on the planet? Consider the effect of this distance on the Earth's climate and the state in which water predominantly exists.","{'text': ['its capability to remain in liquid form', 'its ability to absorb and retain heat', 'its capacity to solidify', 'its ability to dissolve many substances', 'its strong cohesive forces at the surface'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
AKDE&ED_2008_4_25,"In a laboratory setting where various experiments are conducted to observe different states of matter, scientists often study the unique properties that distinguish one form of matter from another. Considering these observations, identify a true characteristic of a specific form of matter.","{'text': ['Ice consists of a combination of different gases.', 'Air consists of a combination of different gases.', 'Water vapor consists of a combination of different gases.', 'Air exists in a liquid state.', 'Ice exists in a liquid state.'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
AKDE&ED_2008_4_19,"In recent years, there have been numerous advancements in renewable energy technologies, such as solar panels and wind turbines, which aim to reduce our reliance on fossil fuels. Keeping in mind the importance of sustainable development and environmental preservation, can you explain one beneficial impact that a scientific breakthrough might have on society or the environment?","{'text': ['It upsets some individuals.', 'It requires a long time before it becomes practical.', 'It provides an understanding of how things function.', 'It increases the number of unanswered questions.', 'It makes tasks more challenging.'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_SC_400402,"In various regions across the globe, people experience a range of natural phenomena that can affect their daily lives, from extreme weather events to geological occurrences. Considering the frequency of these events and their impact on the environment, what type of natural phenomenon happens most often?","{'text': ['annual solstice', 'daily dawn', 'equinox', 'solar eclipse', 'monthly full moon'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
Mercury_7234308,"A geologist is studying an area known for its frequent seismic activity, where local myths suggest that the ground has been shaking for centuries. This region is also rich in unique geological formations and is home to several endangered species. The geologist identifies a lengthy area within this region where earthquakes frequently occur and concludes that it is a transform fault boundary. However, considering the complexity of the geological structures and the presence of various rock types, what type of evidence might lead the geologist to reconsider this conclusion?","{'text': ['There are similar crust densities on both sides of the area.', 'The region experiences frequent landslides due to steep terrain.', 'There is significant fracturing of sediment layers in the area.', 'Earthquakes in the area are consistently shallow.', 'The area is also known for volcanic activity.'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
ACTAAP_2014_5_8,"Imagine you are an astronomer working at an observatory on a clear night. You've just received data about two stars: our Sun and another star in a distant galaxy. Both are placed side by side in a virtual simulation for size comparison. Taking into account that stars can vary greatly in size and brightness, and considering factors such as distance and perspective, how would the Sun appear in size relative to the other star if both were placed side by side in this simulation?","{'text': ['The sun would appear very faint compared to one of the smallest stars.', 'The sun would appear massive compared to a typical star.', 'The sun would have more planets orbiting it than a typical star.', 'The sun would look minuscule beside one of the largest stars.', 'The sun would seem incredibly bright in comparison to a typical star.'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_400407,"Our solar system, which is part of the Milky Way galaxy, consists of a variety of celestial objects, including planets, moons, asteroids, and comets. The sun, a G-type main-sequence star, lies at the center of our solar system and exerts a gravitational pull that keeps these bodies in orbit. Identify a correct statement regarding the structure and components of our solar system.","{'text': ['The planets are lined up in order of increasing diameter.', 'The rocky planets are significantly larger than the gaseous ones.', 'The planets composed primarily of gas are nearer to the Sun.', 'All planets in the solar system have the same orbital period around the Sun.', 'The planets with rocky surfaces are nearer to the Sun.'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
Mercury_7116288,"In a lush green forest, where sunlight filters through the canopy and various plant species thrive, cells within these plants are busy performing essential functions. Considering the diverse roles these cells have, such as nutrient transport, structural support, and energy production, what primary role do cells that perform photosynthesis play in a plant's life processes?","{'text': ['permit carbon dioxide entry into the plant', 'transform sunlight into food energy', 'decompose sugar into useful substances', 'convert water into oxygen and minerals', 'transform oxygen into carbon dioxide'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
MCAS_2004_9_15-v1,"In a wide range of industrial applications, both hydraulic and pneumatic systems are used to perform tasks such as lifting, moving, and controlling machinery. While both systems rely on the principles of fluid dynamics to transmit power, they have distinct differences that make them suitable for different tasks. Considering their application in environments like construction sites and manufacturing plants, how do hydraulic and pneumatic systems fundamentally differ in terms of the medium they use for power transmission?","{'text': ['Hydraulic systems operate under pressure, whereas pneumatic systems do not.', 'Hydraulic systems use liquids, while pneumatic systems use gases.', 'Hydraulic systems involve moving fluids, whereas pneumatic systems involve stationary fluids.', 'Hydraulic systems are designed as open configurations, whereas pneumatic systems are closed configurations.', 'Hydraulic systems are more energy-efficient than pneumatic systems due to their higher operational speeds.'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
NYSEDREGENTS_2015_4_26,"In various ecosystems, animals display a variety of behaviors that can be related to their survival and adaptation. For instance, in spring and early summer, bears often rub against tree trunks, which helps them shed their winter coat. Considering the range of behaviors exhibited by animals in response to environmental changes, what does this specific behavior of bears represent in the animal kingdom?","{'text': ['starting its dormant period', 'fulfilling a stage in its life process', 'getting ready to migrate', 'marking its territory', 'reacting to its surroundings'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
Mercury_SC_401620,"In the context of Earth's rotation and its impact on life as we know it, including the cycles that govern daily activities and influence various natural processes, what natural phenomenon happens every 24 hours?","{'text': ['The Moon appears above the horizon', 'The Moon goes through its complete set of phases', 'The Moon eclipses the Sun', 'The Moon rises and sets twice', 'A new Moon phase starts'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_400877,"Imagine you are a scientist working on a project to analyze various isotopes of elements found in ancient meteorites. During your research, you find a sample containing a carbon isotope. This carbon isotope has a unique property that influences its stability, and you are particularly interested in its atomic mass. Given that this isotope contains 6 protons, 6 electrons, and 7 neutrons, calculate its atomic mass.","{'text': ['A prime number greater than 6', 'The same as the atomic number', 'One less than 20', ""Baker's dozen"", 'Half a dozen'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_7174213,"In a scenario where a sound wave is traveling through different mediums such as air, water, and steel, and considering factors like temperature and density variations within each medium, which property of a medium most significantly influences how fast a sound wave can travel through it?","{'text': ['the spacing between particles in the material through which the sound travels', 'the number of vibrations per second of the wave', 'the origin of the sound', 'the distance between successive peaks of the wave', 'the temperature of the air through which the sound travels'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
NYSEDREGENTS_2008_8_34,"Imagine a winter day in a small town where children gather at the local park, excitedly awaiting their turn to sled down the steep, snowy slope. The air is crisp, and the snow-covered trees glisten in the sunlight. As one child launches from the top of the hill, how does the energy transformation occur during the ride down the slope?","{'text': [""The sled's speed slows down while it gains height."", 'The sled speeds up as it loses height.', ""The sled's potential energy increases as its kinetic energy decreases."", 'The sled loses both speed and height.', 'Both the speed and height of the sled increase.'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
Mercury_7212398,"You are aboard a research vessel studying marine ecosystems, and you need to create fresh water for the ship's crew using available resources. Considering the various methods available for water purification, what method can be used to remove salt from a saltwater solution?","{'text': ['vegetable oil', 'a magnetic field', 'thermal energy', 'filtration', 'rubbing alcohol'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_SC_401290,"Imagine you're an explorer planning a journey across the diverse terrains of the United States, from the rocky peaks of the Sierra Nevada to the flat plains of the Midwest. To ensure your journey is safe and efficient, you need to understand the topography and elevations of the areas you will traverse. What tool would you use to create a detailed map showing the physical features and elevations of the landscape across the United States?","{'text': ['radio', 'directional finder', 'Global Positioning System (GPS)', 'Earth observation satellite', 'radio detection and ranging'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
Mercury_SC_402120,"Imagine you're in a kitchen preparing a meal. You've filled a pot with water and placed it on the stove to make pasta. You're curious about how long it takes for the water to reach its boiling point. Considering the various tools available in a kitchen, what would be the most appropriate instrument to measure the time it takes for the pot of water to reach boiling point?","{'text': ['scale', 'heating device', 'timer', 'measuring cup', 'thermometer'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_184975,"Understanding the evolutionary relationships between species is a complex process that involves analyzing various types of data. Scientists often look into morphological characteristics, genetic sequences, and fossil records to draw conclusions about the evolutionary ties between different organisms. However, in this intricate process of evolutionary analysis, which factor is typically not used by scientists to determine these relationships?","{'text': ['geographic distribution of species', 'structures that have lost their original function', 'structures with similar function but different origin', 'developmental stages of embryos', 'structures with common ancestry'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
Mercury_SC_400578,"In various species, behaviors can be classified as either innate, which are naturally occurring without prior experience, or learned, which develop as a result of interaction with the environment. Consider a young bird that learns to sing its species-specific song after hearing it from adult birds. Identify a behavior that is acquired through experience rather than being innate.","{'text': ['A spider spins a web.', 'A fish travels upstream to spawn.', 'A bird pecks at a tree to find bugs.', 'A rodent flees from a predator.', 'A big cat stalks its prey.'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
MCAS_2001_8_4,"In a laboratory experiment, a scientist is investigating the decomposition of hydrogen peroxide, a common antiseptic, which can also be used as a bleaching agent in laundries and hair products. If 20 grams of liquid hydrogen peroxide is decomposed through heating, resulting in the formation of water and oxygen gas, what can be said about the combined mass of the resulting water and oxygen compared to the original mass of hydrogen peroxide?","{'text': ['Greater than 20 g since two different products are formed', 'Greater than 20 g because heat is introduced', '20 g because hydrogen peroxide is a renewable resource', 'Less than 20 g because the oxygen gas is lightweight', '20 g because no material is gained or lost'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
MCAS_2003_5_33,"In a classroom setting, you are asked to demonstrate the properties of air, which is invisible and lacks color. While preparing for a science fair, you must design an experiment to show that air occupies space, even though it cannot be seen. How can you convincingly demonstrate that air indeed takes up space, using everyday materials that are commonly found in a school laboratory or at home?","{'text': ['inflate a balloon or a beach ball', 'weigh an empty glass and then again after adding water', ""check the air's temperature"", 'use a fan to feel the breeze', 'watch as clouds appear'], 'label': ['A', 'B', 'C', 'D', 'E']}",A
Mercury_7068513,"Mount St. Helens, located in the Pacific Northwest region of the United States, is known for its catastrophic eruption in 1980 that significantly altered the surrounding landscape. This volcano is part of the Cascade Range, which is characterized by numerous volcanic peaks. The region is also known for its lush forests and diverse wildlife. Considering these geographical and ecological aspects, what geological activity is responsible for the creation of the Mount St. Helens Volcano?","{'text': [""areas where the Earth's crust is pulling apart"", 'sliding boundaries', 'tectonic plates moving apart', 'tectonic plates colliding', 'hotspot activity'], 'label': ['A', 'B', 'C', 'D', 'E']}",D
AKDE&ED_2008_4_26,"In a bustling city park, a variety of organisms interact with both living and non-living elements in their environment. For example, birds might perch on benches, and squirrels might scurry across pathways as people stroll by. Identify an example that illustrates an interaction between an organism and an inanimate object.","{'text': ['A flower produces nourishment for a butterfly.', 'A tree absorbs a gas from the atmosphere.', 'A bird builds a nest in a tree.', 'Water transports a stone down the stream.', 'An insect serves as a meal for a salmon.'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
Mercury_7235638,"During the Voyager and Galileo missions, which provided valuable insights into the outer planets and their moons, scientists observed various features on the icy surface of Europa. Among these features, unique cracking patterns were noted, which have intrigued researchers. What phenomena are responsible for these patterns, suggesting the presence of an underlying liquid ocean on Europa?","{'text': ['gravitational interactions with Jupiter', 'impacts from space rocks', ""movements of the Earth's crust"", 'solar flares', 'volcanic activity'], 'label': ['A', 'B', 'C', 'D', 'E']}",B
MDSA_2009_5_20,"In a world where the demand for resources continues to rise due to population growth and technological advancements, understanding the sustainability of natural resources becomes crucial. Natural resources are categorized as renewable or nonrenewable based on their rate of replenishment. Factors such as climate change, economic development, and technological innovation can impact the availability of these resources. If a resource is consumed more quickly than it can be naturally replenished, it will eventually be depleted. Which action demonstrates the use of a resource that cannot be quickly replaced once it is consumed?","{'text': ['A farmer cultivates vegetables to sell at a local market.', 'A family installs solar panels on their rooftop to generate electricity.', 'A group of individuals swims in a river.', 'A person uses electricity generated by a hydroelectric dam to bake a cake.', 'A team of workers constructs a bridge using iron.'], 'label': ['A', 'B', 'C', 'D', 'E']}",E
Mercury_178325,"Researchers conducted a study on largemouth bass across various regions, focusing on their habitat preferences and feeding patterns. Alongside this, they collected data on the dimensions, count, and mass of the fish in each location. Considering the need to account for possible seasonal variations in fish behavior and the influence of water temperature on fish metabolism, what is the most appropriate method for documenting these observations?","{'text': ['a plotted data display', 'an illustrative sketch', 'a table of information', 'a written narrative', 'a geographical representation'], 'label': ['A', 'B', 'C', 'D', 'E']}",C
